	Sample 0	Sample 1	Sample 2	Sample 3	Sample 4	Sample 5	Sample 6	Sample 7	Sample 8	Sample 9	Sample 10	Sample 11	Sample 12	Sample 13	Sample 14	Sample 15	Sample 16	Sample 17	Sample 18	Sample 19	Sample 20	Sample 21	Sample 22	Sample 23	Sample 24	Sample 25	Sample 26	Sample 27	Sample 28	Sample 29	Sample 30	Sample 31	Sample 32	Sample 33	Sample 34	Sample 35	Sample 36	Sample 37	Sample 38	Sample 39	Sample 40	Sample 41	Sample 42	Sample 43	Sample 44	Sample 45	Sample 46	Sample 47	Sample 48	Sample 49	Sample 50	Sample 51	Sample 52	Sample 53	Sample 54	Sample 55	Sample 56	Sample 57	Sample 58	Sample 59	Sample 60	Sample 61	Sample 62	Sample 63	Sample 64	Sample 65	Sample 66	Sample 67	Sample 68	Sample 69	Sample 70	Sample 71	Sample 72	Sample 73	Sample 74	Sample 75	Sample 76	Sample 77	Sample 78	Sample 79
Sample 10	0.6789276422787923	0.3618059168052235	0.35713799138130353	0.35003067328779786	0.24464637544320633	0.22262392987509474	0.16007440544136586	0.11925396998917646	0.2601345333445784	0.27927713876617477	0.0	0.6210423284407376	0.17212150331225243	0.48595197660387324	0.1033115756663045	0.3178029158487982	0.1455609596324233	0.37490561244039866	0.6647027497506268	0.12515194997867346	0.3698334533767987	0.3761218663670016	0.13736107898433175	0.6468563297191733	0.3440894134688214	0.40020181730793175	0.15078499227838627	0.8005197711453752	0.7388598704578901	0.630327689992989	0.12425373534026289	0.4358500000098368	0.11651913120839212	0.2794989333566491	0.13845919924565345	0.34606602725885177	0.5201887949243771	0.5310127025357	0.139616892266613	0.2169134909673035	0.2610429336138696	0.24360437429180298	0.1897501328952271	0.3260444974363379	0.36103762883958784	0.3480524212905923	0.6398230074274903	0.5188384807015477	0.3731184306727988	0.37262584039470065	0.39103220530541694	0.5495042168014443	0.32279389629654304	0.2324801480557157	0.34469553787467017	0.5020815474701023	0.3385233369296156	0.12292722996928516	0.2953313168474337	0.3373222251294838	0.05802135280892924	0.49018127508045567	0.30001256831008016	0.4249754224136737	0.47983760415923077	0.3953555965858561	0.08980387117086584	0.4165668954098932	0.1808257751185385	0.08638993465156947	0.145416760218087	0.20439357619197965	0.14671400891797443	0.2623143827226495	0.33858157929686306	0.41834165844033516	0.537437735727452	0.08215780976696346	0.37458115674825443	0.3808214859493386
Sample 11	0.0936308163307035	0.2602983470604685	0.9170337473210451	0.31233477683256516	0.8347676052238627	0.7960735060288144	0.7185113003966707	0.5941338323104365	0.6780657712682537	0.342285585417083	0.6210423284407376	0.0	0.7447243377981495	0.2845766274249268	0.553077042539383	0.6821097476255377	0.5191816834285816	0.9794431991938308	0.16789109964435162	0.6288809056513421	0.8322961785581825	0.7881855770124847	0.53832491602714	0.12202723170818998	0.8184827098560958	0.514988668430882	0.47523552984632866	0.3316987055289713	0.24225139218012742	0.07421628041161163	0.6416431133496996	0.30635981328637285	0.5524890659524195	0.35163237652871276	0.5659126160315539	0.9637241421983698	0.21588905945083225	0.10576124532177966	0.49513076460453875	0.4267341640108584	0.5037027421160869	0.3904505257190418	0.4846670465335792	0.3031057235580152	0.27235695145625743	0.8969629737550672	0.9278246030896676	0.16109415697162935	0.6884749663448937	0.38621871575286093	0.28577414981145627	0.3534558708404499	0.33648276561500867	0.6622328963751875	0.4422183457290543	0.22583584598855047	0.8262987324558693	0.6736529726768352	0.8677208676129916	0.6699439722205949	0.5928977407087972	0.8458955466355438	0.3997226931507737	0.8530983295687556	0.542388697858332	0.2483551268499789	0.6850411114510874	0.4596267139056714	0.7957475528265705	0.5612313276867769	0.6056918078692615	0.4384912129214811	0.6129543417633831	0.5250011729832638	0.95565715135622	0.7509092769721277	0.5089466586256737	0.5718396990910412	0.3760525344792549	0.2635577263235123
Sample 12	0.8060515547798917	0.4951329378828538	0.3350811797764992	0.4994963079427938	0.09220735792863137	0.2473631036724247	0.05947012294748292	0.1843683612459537	0.3667555574354282	0.4130817271117547	0.17212150331225243	0.7447243377981495	0.0	0.6387928964252721	0.19365897562981207	0.31917985187360354	0.2866014795360124	0.24247076281481336	0.7958016860082032	0.2250696856962516	0.27751645620615667	0.29377271188695286	0.21922654560118357	0.7734726312376791	0.26272029778318245	0.5443689401038737	0.2812383558829975	0.8981689731008947	0.8365685299202614	0.7598624633761379	0.21364008693482017	0.5195180980521733	0.23658556846410878	0.41595920803722625	0.2216443442709962	0.2628438511271581	0.666644604436017	0.6604146156496511	0.2532577090370196	0.3191009323504128	0.419179405244945	0.3646247062165188	0.3311494195466333	0.4627279537336728	0.47313765756036746	0.32469513298007807	0.5777383700307133	0.6404863266446928	0.34025817291439275	0.44989757986617934	0.5208037303424048	0.6973357904471805	0.46531453016337687	0.3060004764117489	0.48416468877585245	0.6031587198287229	0.3993610448251222	0.11561869843331928	0.30236445701965375	0.42593770493781996	0.17007061732067727	0.42091222439059645	0.37399776498424164	0.3298113467681334	0.6086566895314716	0.51605620916706	0.09068586211193536	0.5407464036636686	0.13921789929418596	0.2096787755894207	0.1976871578676425	0.3197229589614619	0.25585038534617477	0.31424405422314744	0.23347894056886737	0.36960078631722665	0.6661914207355517	0.17965813462223396	0.5231200773283953	0.5223180875937367
Sample 13	0.34347031191469407	0.22519423214115653	0.7162619746129738	0.1454992137397032	0.7236166624521538	0.6040485886994102	0.6261182273347302	0.5146090039823477	0.44896920886498826	0.27185048758486074	0.48595197660387324	0.2845766274249268	0.6387928964252721	0.0	0.45648687540369987	0.6645733468478578	0.3583991748750526	0.8589603234781842	0.2334655055267799	0.4576067011060751	0.798435979538575	0.7753388854189911	0.4673308491592085	0.34943268827668905	0.7760879971214493	0.2452251544820882	0.3644252607022058	0.5906948820054223	0.513228249999531	0.24186551420756652	0.4724279476476841	0.4163386276197159	0.407873183403846	0.237780924949037	0.49346138639271925	0.8015087419814217	0.07119853756199307	0.1946985688781904	0.3992582445617078	0.37288803697396594	0.27455565696810014	0.3400461475571659	0.31472349113368814	0.25684135679336306	0.28271471598511	0.6993362579751854	0.976156946334025	0.31132402891463257	0.7042495264018265	0.44973554546063094	0.16190673635641553	0.10999956402448341	0.2865861977025747	0.4649280671494989	0.2094029925306123	0.3818611842050557	0.5930060561124391	0.5812850933636852	0.6659014707401365	0.43975522474616696	0.48425328622719954	0.8608916961335417	0.41503185589431396	0.8380323126269896	0.28252741186765673	0.2910168034050139	0.5699265115052151	0.23326912360706165	0.6619350586742215	0.4604838599363001	0.5349102231027715	0.3342838493127383	0.4327172884310001	0.5189362516892865	0.8081446104273113	0.7670238327625539	0.26328511956552303	0.4621655677717356	0.13602979086048259	0.14799739910546655
Sample 14	0.6146321256070848	0.3015701366897817	0.42964911645994625	0.3130833713537036	0.2828949632014143	0.30574750393996963	0.173890563167774	0.09557730494993803	0.3171104933028823	0.21971922830445773	0.1033115756663045	0.553077042539383	0.19365897562981207	0.45648687540369987	0.0	0.30157703853231116	0.13924323219427392	0.42826916375807283	0.6070637124101617	0.16741432899042472	0.3668679195712513	0.35385115197022204	0.0650213725557341	0.5838538602665088	0.34795390105723545	0.41132987575573526	0.09213284188588008	0.7264227877786003	0.6599749116571705	0.5678190458812314	0.16943865852805431	0.3515450506363258	0.10408477702095537	0.2259198304407128	0.10754509548440024	0.42178054450600216	0.4783938683991843	0.46797972500975143	0.06006252442225005	0.1305718497974444	0.2806468067623688	0.17535549537650527	0.17468374799726996	0.27090971544478454	0.28332946319164226	0.4139782055830857	0.6128247957536419	0.45268083139085347	0.3302603029002276	0.29420382059547723	0.3367823893366496	0.5256821182323349	0.2809922868024364	0.2645378486097876	0.3318511909364275	0.4249580063133018	0.416717013672194	0.140693144325323	0.38051863155010085	0.3669011548694527	0.05966984056535229	0.46756357390618186	0.20735850060684366	0.4119983622278242	0.482209275258111	0.32726831931893896	0.13682931521768854	0.3976475119352091	0.2573980631922683	0.0701492386044868	0.12867561249278367	0.13530810514542121	0.18247220731367375	0.2015217080912862	0.40646900900834615	0.38510171780630853	0.528106229640811	0.02849724827422729	0.3536318755632936	0.33155045660473037
Sample 15	0.7105900200048764	0.4648829732821759	0.6229523672763116	0.5261806879449519	0.3507650401676496	0.504298306476328	0.2600492098349023	0.2112602146758524	0.5751155954266085	0.40308644861679677	0.3178029158487982	0.6821097476255377	0.31917985187360354	0.6645733468478578	0.30157703853231116	0.0	0.4217755155768043	0.4367213434603028	0.7913422046737535	0.4392601723089141	0.1864313212344206	0.16649873939666082	0.24624473377907094	0.6605217641718961	0.167332136072754	0.6735312495592245	0.3556430953441493	0.7207481852134476	0.6932020783876914	0.7233591011682603	0.43728812515678833	0.40059923040148904	0.39844301878551014	0.45251104479436777	0.20402477415824607	0.5126560148927716	0.6729042460182427	0.6302524322580401	0.32804649187636314	0.3319411723766653	0.5278733403077676	0.3367515623460206	0.4529178587866776	0.4191440050394246	0.4455068228955834	0.620079114769151	0.33887830032243776	0.5336935448592676	0.11622857123601299	0.307894423631785	0.5685403969485869	0.7585627868875988	0.3914104436175525	0.5460914043486538	0.6015929653869899	0.479904059141584	0.6390711165409478	0.22436128010513076	0.5622580514746239	0.6522293209165668	0.2778503155782796	0.2126561983394866	0.32243053822338147	0.21161280435596355	0.7595545219732893	0.4382315802275161	0.28399444319672873	0.6782691532240684	0.3260830294126172	0.26241852405131505	0.17834805882084012	0.4020941920023175	0.4604079303771577	0.16777900684056604	0.4777961338642542	0.1399547224628395	0.8028618779137914	0.3163878179205779	0.5997229405570526	0.5326970613305307
Sample 16	0.5868316411512527	0.2713108849432039	0.40191420450245613	0.22985899734736415	0.3687203190680955	0.27795444486765797	0.2851950209979006	0.21625250357415748	0.20847307012362493	0.19923739886713424	0.1455609596324233	0.5191816834285816	0.2866014795360124	0.3583991748750526	0.13924323219427392	0.4217755155768043	0.0	0.5049073550883741	0.5380972404880122	0.1110918546580326	0.4969610298671628	0.49001993495809126	0.18676647291782653	0.5648866471262491	0.4745124835376797	0.273365770920209	0.09109606247574585	0.7465451372264158	0.6727478752910935	0.5163365098894647	0.12434274698280902	0.3975814372015058	0.05407050153565689	0.1678618668059719	0.21801886465989195	0.4543240768601916	0.3952283144426936	0.4204409568366694	0.11546143830027002	0.17640640441585675	0.14899691563118786	0.19908751605347497	0.04581928876783816	0.2516326625847938	0.2785702112269438	0.38471462890226515	0.7460412327233541	0.44657632032456185	0.46383118158334435	0.36289643447611797	0.26026888946470855	0.4120890962840425	0.2700194714977143	0.17677872489750648	0.20271544625697946	0.44672421566400794	0.3386895009586906	0.25383112574181393	0.351242353432538	0.25040935261170344	0.15772802902214086	0.6021573941170598	0.2747314767231949	0.546139003594661	0.3465813654040052	0.32794512508721646	0.22480772665129894	0.2729891987610611	0.31955688374511565	0.1602095316486054	0.24719335492140868	0.10896120327552852	0.09879620044621207	0.31222450516555367	0.45533835653237076	0.5193924563918892	0.39766052306729854	0.12803615367237134	0.23735882095223468	0.26434332853195464
Sample 17	1.0353664831841694	0.7250438446418518	0.3507420554190306	0.7238618987272587	0.15073097253427487	0.3330024451796356	0.26417544516306724	0.3921982907812161	0.5146407331756986	0.6420162286273425	0.37490561244039866	0.9794431991938308	0.24247076281481336	0.8589603234781842	0.42826916375807283	0.4367213434603028	0.5049073550883741	0.0	1.0317019002007053	0.4206216216331398	0.3113841099263169	0.3678922041389503	0.4435280411861888	0.9985032280985109	0.301439490403356	0.7344962973831417	0.5120947685073208	1.112013410037631	1.0601630597069969	0.9954344839917384	0.4070094728205485	0.7418250172933538	0.46055306230315235	0.6474055187301045	0.42586713741144017	0.15850355671039476	0.8936390119731366	0.8954376249094746	0.4871017910297784	0.5537245336086044	0.6127442609666178	0.5916030619496135	0.5504998617191561	0.6873719620293237	0.7088739071420967	0.3597846203473248	0.604849775205307	0.8652716537229617	0.4663326654772043	0.6622001837110189	0.754930641566167	0.9138827851513409	0.6784859027121043	0.47877414309597893	0.6960290378835781	0.8267647375193015	0.4748901343423786	0.31018439327682207	0.33556005456782023	0.5870053402594533	0.38930386080535817	0.4635231776564371	0.6035131138164643	0.3587152336920766	0.7999241118889111	0.7429352321088861	0.2966572865089261	0.7524613703819891	0.20795217263916568	0.4234196472204955	0.3908157228949656	0.556522355285591	0.45072969486784464	0.5091791129699023	0.10702583996666021	0.46156776672742095	0.8668926236840301	0.41263808925982226	0.7400823342057461	0.7520938113010572
Sample 18	0.2281384505985498	0.3306263736268084	0.9111746758865572	0.323553529280376	0.8865423519954616	0.8034466337641313	0.7803670463176934	0.6662246093112598	0.6565721101115338	0.40537963269806637	0.6647027497506268	0.16789109964435162	0.7958016860082032	0.2334655055267799	0.6070637124101617	0.7913422046737535	0.5380972404880122	1.0317019002007053	0.0	0.6414415815107227	0.9296695506560483	0.8917343544164884	0.6093623494783379	0.27254423319160226	0.9138144851680133	0.45371261238910066	0.5209382343739902	0.4859499338059329	0.39731691319684204	0.0951175062407294	0.6552150341385665	0.44065735708086423	0.577587184726945	0.3861141321166395	0.642892212627873	0.992206615197614	0.17015131092739647	0.1627917541147208	0.547803710636678	0.49555143156458453	0.491887285403757	0.4673037675777629	0.4958372023337343	0.37965279114527134	0.3539513779101997	0.8893317898734563	1.0621236753502146	0.30785419793544244	0.8042161631847228	0.5122981215044871	0.2799037034713659	0.24850341647578558	0.42093311077455103	0.647886610042146	0.40177432812409375	0.3765590012992778	0.8042623177186705	0.7397777142231626	0.8695727577696509	0.6261349658391704	0.6481447482660885	0.9653135676580408	0.49582394718907224	0.9574639727291228	0.4527923061745275	0.3572188957640197	0.7377670919727487	0.3905505039889751	0.8453347211049864	0.6228345944195849	0.6843911585844052	0.47620918203166707	0.6192225738112663	0.6301441966192104	0.9919533971548368	0.8688826773605016	0.400503188297562	0.6197029902872355	0.3402656645528174	0.28686508438554076
Sample 19	0.697690208519123	0.3815336652252188	0.2928814482166391	0.3377037113696646	0.29408823063875994	0.17315155851760086	0.2433434981683425	0.2320283835489321	0.1591396689088011	0.3067190598685068	0.12515194997867346	0.6288809056513421	0.2250696856962516	0.4576067011060751	0.16741432899042472	0.4392601723089141	0.1110918546580326	0.4206216216331398	0.6414415815107227	0.0	0.4749621700839626	0.4808525703587108	0.2270405557967573	0.6754674017159054	0.4526262493613405	0.32285216330099925	0.17872275721411193	0.8514743555764911	0.7784667891111603	0.6245873745006937	0.014965529537117552	0.49137612150696985	0.08637695046226533	0.2781394581196623	0.2497645461452301	0.35310728835981375	0.4994727935878367	0.5296483066899585	0.1833994867823796	0.26135815998313444	0.2123634432341922	0.2946130781247898	0.14824212809528162	0.3595891545703769	0.38334128270209006	0.2755774656909791	0.7538242802451725	0.5552671003793226	0.48248493866092834	0.4465266909888716	0.36328267150752813	0.49827689777211454	0.37250086196532545	0.10759481653670634	0.2766814050285756	0.5494102374300753	0.25567691138531623	0.23161686978008086	0.24698648683848093	0.21690620224198975	0.16372735359094548	0.6016984319010625	0.3552742794399151	0.528949475337227	0.3872534392565631	0.43428283885713226	0.18119645832634595	0.33316788333534925	0.2509905553241264	0.19081052248747613	0.2629165634626172	0.20390877291755474	0.03127358528383261	0.36364697493948034	0.35872424456182034	0.529909667429729	0.44975271901311625	0.14118841133227011	0.3283517928591973	0.3739862501541048
Sample 20	0.8714293014632227	0.6057083311813418	0.58173582284963	0.6540220160014915	0.2652812435661413	0.49552937030841854	0.23590844057782262	0.2893411516039817	0.6169153871654735	0.5343138456542966	0.3698334533767987	0.8322961785581825	0.27751645620615667	0.798435979538575	0.3668679195712513	0.1864313212344206	0.4969610298671628	0.3113841099263169	0.9296695506560483	0.4749621700839626	0.0	0.07066057610274751	0.3356832135816516	0.8255386386573177	0.03714703734776216	0.7653732656087724	0.4487342285184221	0.8826465947907615	0.848401387551988	0.8694026565363822	0.46734264022189426	0.5448851506298423	0.4573238341853979	0.5697192511376712	0.30620713139248507	0.4321605650153463	0.8117579036435142	0.7731611416500991	0.41477071940262566	0.4406352027021145	0.622799202775462	0.46736404365131007	0.5369057389927439	0.5641467261216991	0.5766192620634227	0.580355718166898	0.3108150201987012	0.6945489454352939	0.1802179715928195	0.457330858011454	0.6848221952512062	0.881228723670778	0.5475698647391816	0.5719587388293963	0.6958591502532531	0.6346492787109389	0.6482411787836764	0.24771870595987794	0.539493767753949	0.689707784015932	0.34020911169820034	0.157683087884885	0.44140061713115336	0.06338047849039714	0.8428719205877625	0.5893364450673455	0.2953951671982076	0.7641524805078788	0.2979336707913102	0.3490899789859779	0.26615566299403737	0.4929661232567844	0.5032031898438534	0.30906659043451146	0.38491746116030345	0.15496259945484475	0.89343771147493	0.37278204141707494	0.7118076495506108	0.6644886261681229
Sample 21	0.8265871576682947	0.5728692471287605	0.6164306888176242	0.6311312405649198	0.30043947260450965	0.5244395245118263	0.24850243301039726	0.2803473073967743	0.6299524629857247	0.5060091948473577	0.3761218663670016	0.7881855770124847	0.29377271188695286	0.7753388854189911	0.35385115197022204	0.16649873939666082	0.49001993495809126	0.3678922041389503	0.8917343544164884	0.4808525703587108	0.07066057610274751	0.0	0.31651133853350105	0.7810226588487076	0.09232494942185296	0.7606020212364576	0.4317612805156043	0.8273785016653626	0.7929547974679189	0.8286505771061984	0.47452303329430756	0.493709537439183	0.45130322652290517	0.5448593332950281	0.29287327451982587	0.48206478341111403	0.7828946697874789	0.7344314282383156	0.39650963038981807	0.4106579198834389	0.6200098900627651	0.4378347763155692	0.5268739710546355	0.5337643726994487	0.5378191683690208	0.6114671225812089	0.2849294805823609	0.6512090911372352	0.12079329027430309	0.40886660132468416	0.6561977532462194	0.8606000713800076	0.5205709246028055	0.5787896593672391	0.683461084683396	0.58540546403168	0.6757104559387862	0.2553483160051667	0.5750036891663102	0.6957437948339833	0.3372464519575025	0.12926586869121626	0.39777863641314076	0.06614678626235967	0.835746506854899	0.5501304638226534	0.3083479098224227	0.7498028087361319	0.3367593572425089	0.3416693688538993	0.2571916614711446	0.470675237619144	0.5074626655849113	0.2709769001447366	0.43546539414705243	0.09969030440141392	0.8811902364365741	0.36464640219792105	0.6950322817928111	0.6362901459519341
Sample 22	0.5927441302069479	0.28946995722673213	0.4824989977263619	0.3219254597159799	0.3029177653434744	0.35511624519557106	0.18260442215348527	0.06203659130820265	0.37099942420222565	0.2098588101389922	0.13736107898433175	0.53832491602714	0.21922654560118357	0.4673308491592085	0.0650213725557341	0.24624473377907094	0.18676647291782653	0.4435280411861888	0.6093623494783379	0.2270405557967573	0.3356832135816516	0.31651133853350105	0.0	0.556971342050378	0.3164431888599881	0.45036982440695794	0.11605583839874642	0.6853145531226883	0.6253267403402328	0.5608087179472583	0.22933117787197296	0.31165635624457594	0.16289338997329647	0.2353162513828096	0.05616631609972809	0.4542752395687509	0.4834210187299199	0.46099644577606624	0.08341788479165446	0.11702284012894154	0.3145965209738131	0.15100652389970534	0.21638504974593015	0.25261512681197223	0.26920740356937384	0.4693059852454632	0.561519934939036	0.42343221841518547	0.2775096274156956	0.24362694247022862	0.35162773798106856	0.546740338839422	0.25384975423279704	0.3270333537058398	0.368877369326943	0.3889006097936678	0.46939062562300393	0.1363081888537392	0.42844697508167245	0.42640649429355476	0.08128838308869533	0.4213881338165828	0.1731289528873245	0.37738942184007496	0.5261296202594645	0.3002093959713458	0.15847622763262662	0.4390468137331846	0.2734516281767753	0.06156904148984143	0.08583245381679525	0.1616098455314204	0.24149777903301384	0.13746700446392268	0.43454460009734375	0.3348176979358305	0.5683321035486025	0.08933911860997426	0.3787782120220524	0.33486830194855066
Sample 23	0.06106156738846696	0.2942452505249738	0.9659920185877862	0.36428238192274615	0.8596995093479198	0.8365018398053595	0.739249816752693	0.6065659837097734	0.7310548078159359	0.37259746092493895	0.6468563297191733	0.12202723170818998	0.7734726312376791	0.34943268827668905	0.5838538602665088	0.6605217641718961	0.5648866471262491	0.9985032280985109	0.27254423319160226	0.6754674017159054	0.8255386386573177	0.7810226588487076	0.556971342050378	0.0	0.8108531789154418	0.5813832770207178	0.511191590837226	0.24514223530451415	0.18524863887401175	0.18127289887596687	0.6878765759470763	0.3011346752757841	0.597682968952148	0.400369145689576	0.5739898054090622	0.9929006678562419	0.28972755770622766	0.19532083539507944	0.5284555249573775	0.45702603628106975	0.5501221154284365	0.41010259561397056	0.5353134753238649	0.32165075690220224	0.3132217928124458	0.9492625285204431	0.8899660596722733	0.13454511698331087	0.6729192162659995	0.37370550483038906	0.36481959785534035	0.433584115856664	0.3339684832610322	0.7231854771792908	0.5132335513670644	0.20455578431088806	0.8751590090766717	0.6884691968689004	0.908398056112279	0.7403884256545148	0.6160289232671007	0.8227006987711011	0.41970956140342797	0.8433209529292217	0.6244901212708722	0.2574173305571699	0.707910902875255	0.5462967407306919	0.8124146917361921	0.5790045880784481	0.6117775929555966	0.48675754328005716	0.6624512460028693	0.518352285421291	0.9825046075488276	0.7311203621110828	0.5989109229340872	0.6046434289541708	0.44305937544594265	0.32063138980187583
Sample 24	0.8571007134700954	0.5873889244400138	0.5619890848794561	0.6323334437667095	0.2522046208473322	0.47123636907097266	0.21805844625897944	0.26646982019601634	0.5912354294819826	0.5148901148985966	0.3440894134688214	0.8184827098560958	0.26272029778318245	0.7760879971214493	0.34795390105723545	0.167332136072754	0.4745124835376797	0.301439490403356	0.9138144851680133	0.4526262493613405	0.03714703734776216	0.09232494942185296	0.3164431888599881	0.8108531789154418	0.0	0.7401871013971855	0.42834696124936456	0.8753338566665149	0.8410927140744364	0.8541884328226329	0.4453093240919081	0.5360179689947185	0.4366246648817311	0.5501747844835038	0.2829094476611353	0.41398334300766354	0.7915156330066515	0.7573257798031988	0.3956845389503943	0.42446910749682804	0.596206535811899	0.44868691371088976	0.5147443378206171	0.5443489528780201	0.5622543386769194	0.5617507867642195	0.33091948967318985	0.6797187804041677	0.18390253810925747	0.44686071330398897	0.6671501312610176	0.8590434425848614	0.5253639809825764	0.5513476556242923	0.6736017297421175	0.6237084785083362	0.6222415237318191	0.22387465902092404	0.5155161486586587	0.6679234085278942	0.31691541815759866	0.17869900034922048	0.430864038482458	0.09744150635816559	0.8199741162155592	0.5732916879298142	0.2720203630083575	0.7440133028295648	0.2706071444645261	0.3248591876734343	0.2421228590575637	0.47540492991199	0.4806123541860341	0.2944749212001134	0.36902729567279496	0.16590304276927603	0.8717922607960831	0.35290896628759816	0.6891979353245802	0.6448173665428085
Sample 25	0.5822333105262683	0.3573900755131766	0.5153140974972367	0.24198297490355136	0.6156565700527076	0.42739300873227043	0.5513826328502431	0.48165671864614085	0.2434634155764878	0.34303694739330276	0.40020181730793175	0.514988668430882	0.5443689401038737	0.2452251544820882	0.41132987575573526	0.6735312495592245	0.273365770920209	0.7344962973831417	0.45371261238910066	0.32285216330099925	0.7653732656087724	0.7606020212364576	0.45036982440695794	0.5813832770207178	0.7401871013971855	0.0	0.3388239144600419	0.8131510719479669	0.7336380946285269	0.47570531494877566	0.33639814119023137	0.5529128706332581	0.3202915736586686	0.28481114311750855	0.47585891912307726	0.6410368251089957	0.31073057776091234	0.4127987335618609	0.37415991626170464	0.3988063047218107	0.14909741643762914	0.3921020928054985	0.23786867493222835	0.3657386899242057	0.4005785930942007	0.4998307308060439	1.0060748146694616	0.5107627655097554	0.7251588485216635	0.5532804094804104	0.26652188327790804	0.22793445219794944	0.3888589820193782	0.2868931951802986	0.10970530651021927	0.5568184254473707	0.37411397478806013	0.5199001821524495	0.4745155750209637	0.22165585283352685	0.42571142629597436	0.8676672309052622	0.4823849130595982	0.8163877939950798	0.10488031876870463	0.4378116754684377	0.4846607261549874	0.131242011428539	0.5505860754560871	0.42114236601351585	0.5090376438450777	0.3223430879507975	0.2920448379477582	0.5548251409351067	0.6605759747783104	0.7826100633039034	0.16488607124462695	0.40134530872044083	0.14615489914402247	0.2857777001281965
Sample 26	0.5386447855172388	0.22046063563477772	0.46838839199711624	0.22102688327764242	0.36935773347253237	0.3405369181198888	0.26397264858597513	0.16337249514181376	0.29799779897350176	0.13922577102594175	0.15078499227838627	0.47523552984632866	0.2812383558829975	0.3644252607022058	0.09213284188588008	0.3556430953441493	0.09109606247574585	0.5120947685073208	0.5209382343739902	0.17872275721411193	0.4487342285184221	0.4317612805156043	0.11605583839874642	0.511191590837226	0.42834696124936456	0.3388239144600419	0.0	0.6745139075796394	0.6040457010668673	0.4846358363022543	0.18786476342494812	0.31399302051677525	0.09577416226844122	0.13602039280631484	0.15543179566846596	0.4891140132637765	0.38724328406599345	0.3850449849910891	0.0376891795292427	0.0879122144745562	0.21231977585363107	0.11689845818759775	0.10617067870400676	0.19375367060910045	0.21453663642296364	0.4517255669796976	0.6749496907737862	0.38470717345111716	0.38978915499851574	0.2735410034733042	0.24992140719918365	0.4359937748298738	0.21204399677255734	0.2596997946396225	0.25314524250660575	0.3719468820826534	0.421753342613252	0.22396975598069796	0.41599816047925636	0.338937716258149	0.1284929193272295	0.5370795557519809	0.18633891142292036	0.4922174960296987	0.4121570095582733	0.26058592241705103	0.21685388295708383	0.3240011093295789	0.32848033941759436	0.11331922846053667	0.19162869511693723	0.0612441512761579	0.17813989922330725	0.2279191510948932	0.48069364884999594	0.44911153304903106	0.4525105666788227	0.10160860981691414	0.2655029742713888	0.24158803657760175
Sample 27	0.26847651861265176	0.4845936003783142	1.1426836375209661	0.5810129662937675	0.9788014704525919	1.0109817160814005	0.8559744337278378	0.7295329401004312	0.93450530431399	0.5479285816441198	0.8005197711453752	0.3316987055289713	0.8981689731008947	0.5906948820054223	0.7264227877786003	0.7207481852134476	0.7465451372264158	1.112013410037631	0.4859499338059329	0.8514743555764911	0.8826465947907615	0.8273785016653626	0.6853145531226883	0.24514223530451415	0.8753338566665149	0.8131510719479669	0.6745139075796394	0.0	0.10761562498842896	0.399546833859981	0.8617054316684205	0.3814312320373091	0.7678024599735269	0.5909890724015433	0.6965810870250442	1.1375254459038078	0.5304030329721533	0.4177383044424856	0.6805055276199659	0.6010464294693147	0.7626147894224224	0.5611008103887275	0.7257578163265102	0.5008372929861364	0.47665718105683885	1.1259891422647113	0.8617083977381309	0.3091625799799869	0.7082771446951811	0.45074343236172687	0.5759205742166367	0.675297617749334	0.5049094070490765	0.9136208402767941	0.7344108446485621	0.3037359234681083	1.074318614830114	0.8088107110424182	1.0852153096394808	0.949855061034162	0.7580714381463578	0.8356059218058142	0.5302542874469467	0.8834119532885152	0.8583079099604236	0.41893972379731514	0.8424950165629661	0.7695686188762342	0.9466065603861281	0.7203668621764263	0.7263985070709532	0.655345945727765	0.8448573801610787	0.6036370657650507	1.1174397384622454	0.7557716078984217	0.8340745936783653	0.7519964382876596	0.6701751615776698	0.5353854949303003
