	Feature 0	Feature 1	Feature 2	Feature 3	Feature 4	Feature 5	Feature 6	Feature 7	Feature 8	Feature 9	Feature 10	Feature 11	Feature 12	Feature 13	Feature 14	Feature 15	Feature 16	Feature 17	Feature 18	Feature 19	Feature 20	Feature 21	Feature 22	Feature 23	Feature 24	Feature 25	Feature 26	Feature 27	Feature 28	Feature 29	Feature 30	Feature 31	Feature 32	Feature 33	Feature 34	Feature 35	Feature 36	Feature 37	Feature 38	Feature 39	Feature 40	Feature 41	Feature 42	Feature 43	Feature 44	Feature 45	Feature 46	Feature 47	Feature 48	Feature 49	Feature 50	Feature 51	Feature 52	Feature 53	Feature 54	Feature 55	Feature 56	Feature 57	Feature 58	Feature 59	Feature 60	Feature 61	Feature 62	Feature 63	Feature 64	Feature 65	Feature 66	Feature 67	Feature 68	Feature 69	Feature 70	Feature 71	Feature 72	Feature 73	Feature 74	Feature 75	Feature 76	Feature 77	Feature 78	Feature 79
Feature 10	0.527936426782618	0.28747348040667725	0.14077227389809535	0.23397414567055433	0.14503094475222766	0.1723518517447494	0.8629647818974977	0.3706946976997495	0.07509147020072576	0.2838214299224991	0.0	0.5638641507882814	0.5627032840798741	0.16224963005153833	0.6501808508582686	0.37925129722238	0.586150675140329	0.17514444240825694	0.6003117521807502	0.45584225584312293	0.16539836125844068	0.08917066282156454	0.06761514675243897	0.4260196166945817	0.29038835616181463	0.12760867375383683	0.4539833595701046	0.11453783424163098	0.2674934725057336	0.312525660066395	0.2915530788235836	0.2993349506472444	0.6620665203354196	0.08906480255070988	0.4553500051451471	0.14100870547209146	0.3888104281706769	0.521447379182916	0.2750577706469953	0.3965024760835181	0.3328883807155196	0.3847038510879652	0.2088303103905355	0.16175384929373246	0.18231229931629697	0.33616605862739984	0.30355647411319736	0.37664103606395893	0.5892434484056968	0.4241533458506222	0.3144023655363782	0.389281760122841	0.07431994576434933	0.36530909011187435	0.3216825053770982	0.4888364623187807	0.2923140367970319	0.40311903082211353	0.5700654317523466	0.5979952819781426	0.38202064495253224	0.4082238941146391	0.2989241222908849	0.38669609071422895	0.3861456218827965	0.3164851834487119	0.7585073825925087	0.3433112480395407	0.3657189572264854	0.5108234022228147	0.05364211759584516	0.16399288219204874	0.14348152398005362	0.2279485545724371	0.17406512725849385	0.07852579035387093	0.5459983979031625	0.6290095796549878	0.29404144173150126	0.3170294503358981
Feature 11	0.22689329702347372	0.8397601001845475	0.4425099868934594	0.4847263785424282	0.7020356854782226	0.7104712704289835	0.34855530954341174	0.291929032401913	0.61922357457067	0.41254766598382175	0.5638641507882814	0.0	0.27740655553088495	0.42891273091718296	0.12433140254751066	0.6534668220194197	0.17298620323158634	0.7238413173016821	0.20266148365840378	0.9735513705191849	0.4742105926611329	0.636766173972014	0.4999251606903445	0.22162210311301933	0.44696393369156223	0.47809581185091543	0.15056368018053007	0.6325496361109152	0.535989565114407	0.6918416308022926	0.8088421919842202	0.33946420730018395	0.5494368564237537	0.5258683656754602	0.15343570881757715	0.5859201162425989	0.19607008484423824	0.36242031720592255	0.8039007043002347	0.8491554989826189	0.24514567487572894	0.9403648086913887	0.6202557930075228	0.41266574236620895	0.6979800967219295	0.7759243927950468	0.8167198220305242	0.8008109249988383	0.4610515714717682	0.3455937560055687	0.6250743010415374	0.7164417706014056	0.5037477627073784	0.8504924028891083	0.5835521755174491	0.45484247066708117	0.8369998293554121	0.2760414720586309	0.9050857376043336	0.2810030268706218	0.268904458816563	0.3584874862144626	0.32862393455500993	0.9049911965971785	0.9276669506220616	0.610966236996285	0.3405725346762427	0.4816166826066666	0.8024194606580379	0.1057413356603573	0.6067515587536472	0.5864717596468666	0.45037042252923326	0.5022040063906761	0.4430617451210143	0.5039057034777754	0.5714196375188717	0.16588156797995066	0.7570183792808018	0.3082982382478031
Feature 12	0.4669190682883309	0.8135721779471383	0.46286493875270973	0.3787481723633288	0.6734560328162669	0.7337890127271964	0.5445053471222973	0.2033041521940718	0.5909392328002406	0.3032058604808157	0.5627032840798741	0.27740655553088495	0.0	0.4012823771683942	0.22796138930409124	0.47743833595592966	0.11918969904748909	0.6917458241141526	0.41577172117880223	0.8718306813796018	0.42688580038990365	0.6042599865872075	0.4967068151468997	0.33408118475075904	0.3174998577900423	0.49994224463403764	0.1853893306805467	0.6171253471494393	0.6332481053093442	0.5701768005073778	0.8415818028001274	0.2655121509808868	0.7745982396175224	0.550595355125809	0.21476657898659438	0.533904754497654	0.26350297408607043	0.17452826110721645	0.8162056442063841	0.7435870901931434	0.27763858094457494	0.8817007310901562	0.5278066112661052	0.4050264959577218	0.6291502608056434	0.8469594674163659	0.8406045801245722	0.6630208965459061	0.6926093627917169	0.5270437313682327	0.4901205983988944	0.5493912151112758	0.5298961250760408	0.7390787332686433	0.7007974791555818	0.22635283066813602	0.8190785717051221	0.35036754907365336	0.7186340684125645	0.07040117357469414	0.4422574053029169	0.5015632693309107	0.2679907478510491	0.9418431853926701	0.9362850973900321	0.463229746305888	0.5838839852288682	0.6308123364615655	0.8859148397836276	0.26236567854193177	0.6155931677880188	0.6059283108056641	0.45737730000187127	0.5425238883423131	0.44219459478761775	0.5344621036294305	0.34558060265717844	0.16056298606823852	0.6469253517539783	0.39313281031028174
Feature 13	0.4401629733139397	0.4263281769085551	0.09627592376261557	0.12570711368384707	0.2823907947038905	0.33314531564745103	0.73884742095226	0.21591818899965481	0.1976708981377203	0.13492324779328002	0.16224963005153833	0.42891273091718296	0.4012823771683942	0.0	0.5013913590821677	0.3232887628323955	0.4299682787202288	0.30468180298873976	0.4867047766283631	0.5513066862576201	0.07255790913598836	0.21417424790900008	0.09676045910994478	0.3043268293012361	0.15664946788284995	0.12807743361931712	0.30275277281828356	0.22695006136504145	0.31134944642848295	0.3202966880539459	0.4435088620852182	0.1418824574408129	0.6423172796981632	0.16204247249117243	0.3073908426198727	0.16985792134154076	0.24754491118597957	0.37689457032349205	0.4209321890485241	0.46070381084377016	0.18815811453165002	0.5136593977115583	0.21024312625513006	0.03453576598782146	0.2703184971310597	0.466491813310248	0.44713515620345007	0.4062646240907093	0.5618676067793285	0.3729037133135638	0.2803634934854211	0.3634725726363596	0.13936519467133007	0.43532315381885217	0.38135560310336253	0.35051220595852084	0.4307756335537899	0.28510013158019043	0.5659296419839969	0.43969890604917045	0.305726370652712	0.3470780041657109	0.1369543567207007	0.5424306463283044	0.5389131447322414	0.2659609512539523	0.6614608313603765	0.36077559501091444	0.5034129707161863	0.3724150052686659	0.21517904754730294	0.23586358634843738	0.0894640433624438	0.22696044830275391	0.10106684403498836	0.14903286278336123	0.4324894117842557	0.4747173179545215	0.34021597635177847	0.21851910094542557
Feature 14	0.3389656733906027	0.922217138263986	0.5301208355100351	0.5312646697056275	0.7824485721261586	0.8068121757866772	0.3380602207027054	0.3270535402315499	0.6981120978924573	0.45299032041771137	0.6501808508582686	0.12433140254751066	0.22796138930409124	0.5013913590821677	0.0	0.6746542844771669	0.11527610835260808	0.8030207876088448	0.27311062989503054	1.0317236300091581	0.5405779707495301	0.7148400838671007	0.5836298072719753	0.3042772312703131	0.4821143653975629	0.5668972511891471	0.19888509965835352	0.7145363952679353	0.6427130472133703	0.7360951027998662	0.907956421506077	0.3883537362844156	0.6540442986484567	0.6178363391595337	0.2094624606752626	0.6543194640724116	0.27369472491221447	0.3422864598020135	0.8968327118252214	0.9017848355716526	0.3212097708784734	1.014126977492135	0.675132810742049	0.49121899727474727	0.7648533401343593	0.8825313648575511	0.9125370414225038	0.8418175635568699	0.5730777860939074	0.45859078732088	0.6621601973749687	0.7427768221206693	0.5963833300446703	0.9033806767531798	0.6952486246673325	0.4390086029096885	0.9214909279940824	0.34959815331287597	0.9220676407657767	0.2197226206347217	0.3857729278210883	0.4588032417174811	0.38070554347426416	1.006327944640245	1.0214286710740654	0.6436361162624347	0.3958522650227521	0.598274963154954	0.9133161655642095	0.17813218827399632	0.6971311236781638	0.6754246921096168	0.5336669232026328	0.5911020310701576	0.5220459604913459	0.5980462185494934	0.5529839735489221	0.0763807498270618	0.808653368562785	0.40122273179263185
Feature 15	0.7357241894108613	0.4941625860748491	0.40471781825101877	0.20131813085100084	0.38618161049734573	0.508735183955901	0.9674509459915094	0.36555641539756456	0.3445789783578823	0.2598724260306596	0.37925129722238	0.6534668220194197	0.47743833595592966	0.3232887628323955	0.6746542844771669	0.0	0.5676178599758672	0.39710971301370157	0.7477449720284225	0.4254941447361085	0.30215424230852694	0.3397294053772362	0.36002245260590754	0.5688155571161927	0.21264124012116895	0.4174453470375994	0.5054266485826607	0.3932253190145508	0.6046614758644956	0.1772395602611684	0.6088794783663531	0.323217286710601	0.9582796585690113	0.4296972831971868	0.525104285916297	0.30383081011149865	0.49712432493785125	0.40122414792413685	0.5622269487291437	0.3275250240511241	0.4465390094339788	0.4900142191612566	0.22860409741061222	0.3513327984986046	0.28496215336510167	0.6860645309792661	0.6022731385421038	0.20098928108353326	0.8815340411250654	0.6876122034010831	0.1333908208008931	0.07649162318883292	0.4178760347592744	0.2957475840939459	0.6740613443135055	0.2840094599433495	0.5161967541996926	0.543572204338848	0.2716744788741734	0.5094978519591622	0.6170509050237525	0.6478134479794797	0.344830714850521	0.690798550712213	0.6441702971061489	0.08541803218635595	0.9353074515478698	0.6774369526149725	0.7264305755449092	0.603997568748118	0.4175503471781793	0.4655091083058127	0.3874207912613136	0.4945620177663635	0.38508085143587545	0.42330579058050966	0.27379548006515725	0.6175233757891775	0.24135974055693016	0.5155763034626519
Feature 16	0.3866560793420635	0.8545266201670878	0.4760489675856502	0.4391048463436781	0.711875675144635	0.7512603549627136	0.44766328786918125	0.2339731585226366	0.6272036336162146	0.3631502965679356	0.586150675140329	0.17298620323158634	0.11918969904748909	0.4299682787202288	0.11527610835260808	0.5676178599758672	0.0	0.7328207082351104	0.33711124716707724	0.938920757258812	0.46752139504035256	0.6418910030558196	0.5189721128022505	0.2994049249216219	0.3851775914104155	0.5146162988043816	0.1457444264598015	0.6507142580712433	0.6215054094075789	0.6364041376765686	0.8588152856126208	0.30179291673875197	0.7055456526202637	0.5651264501731516	0.17694804327109545	0.5806152627801425	0.23767369839823443	0.23208415868273694	0.8421251682031153	0.8052716233482833	0.26939560946416924	0.9344672217039456	0.5905809614454632	0.4244645466666155	0.6816834066578944	0.8493030488729605	0.8624245111914796	0.7406401783271859	0.6202164004596808	0.47593986484413475	0.5597400508642643	0.6362545085136676	0.5415764386049955	0.808138056128412	0.6817618133264087	0.32397709810514447	0.8573008725849909	0.3338828529895351	0.8108086331625411	0.11224832427956269	0.39056024443609955	0.46612753469861057	0.30217554771978494	0.9582471401754605	0.9646030712151822	0.5399881659405948	0.4890833526705248	0.5959779112138068	0.8822861981409893	0.19337665466530007	0.6362971920596431	0.6261871481121654	0.4764178272663138	0.5529265804512555	0.46474048208083146	0.5430829633662657	0.4384755179702685	0.050216546991271954	0.7179544880442561	0.37680334111553027
Feature 17	0.6795529292360706	0.1229727017301303	0.28516731978193166	0.32787110197959124	0.04024371230883855	0.15627606416990178	1.009141380892982	0.5134392185006182	0.11207961206634337	0.3908284051920485	0.17514444240825694	0.7238413173016821	0.6917458241141526	0.30468180298873976	0.8030207876088448	0.39710971301370157	0.7328207082351104	0.0	0.7424009043617573	0.33299034015255413	0.26962238185624965	0.10814822766939995	0.23005466818129486	0.5632989953866657	0.38994492761467964	0.2567643467169533	0.6044391771422887	0.10082173150429768	0.35185553469697434	0.33002472552438916	0.21542518605002178	0.4378744411614941	0.771867707636063	0.2157046415471019	0.601066688605046	0.16513763677512894	0.5374189050737308	0.6520501723748957	0.1656598721455494	0.357731151245242	0.4834684872434378	0.22962377384582852	0.2007907175463898	0.3177936553799791	0.1270912961320112	0.3107012805860777	0.20706373004300657	0.3246675187216735	0.7157816727996198	0.5583023596823237	0.3623319262593221	0.3842058981247861	0.2364906932862706	0.277024862027373	0.3941829344198776	0.5892958585919547	0.13479193462117825	0.5281571686606319	0.5356544607513499	0.7337328604557515	0.535384023425159	0.5282423499053507	0.4321884806602179	0.29708792900106973	0.2574232056388461	0.3590794257902199	0.9015425877055834	0.45828776293546053	0.35226441918454243	0.6594109833893517	0.15308955934041038	0.19980764883355007	0.27704260529367286	0.3044714186244694	0.2925413729634107	0.24918845412712928	0.6283562916154175	0.7781608334612655	0.20511041618831566	0.4536695169942791
Feature 18	0.14072818807051754	0.8459463735498446	0.4637220911069052	0.5655685297892709	0.7286439248573462	0.7239378358300058	0.2700355479526522	0.4227391633941989	0.6537564215132267	0.4890701395477184	0.6003117521807502	0.20266148365840378	0.41577172117880223	0.4867047766283631	0.27311062989503054	0.7477449720284225	0.33711124716707724	0.7424009043617573	0.0	1.0329716766183514	0.5133090059090011	0.6768184918960032	0.5428340472853656	0.18884960522931	0.5377734855487384	0.4872485444067989	0.2779268798196901	0.642594490760451	0.48282557727833175	0.7925859334477968	0.7938692973634665	0.44210483804140766	0.3975037279775321	0.5361249445676802	0.2365000080208624	0.6115747686609617	0.257039344719396	0.5331121448044004	0.7906345698707594	0.9434768823761347	0.314417363687029	0.9709035138993193	0.6604624545810702	0.4724456282828992	0.7488035178568466	0.7335067071158607	0.7940608773689444	0.8825708552260364	0.3367843542380179	0.2550571597216209	0.7332370362141282	0.8108759830826798	0.5310344382560865	0.9194133956601171	0.5194393486744	0.5948535234664027	0.8345716772979783	0.23206942309549275	1.013919746081614	0.44379919662877	0.24454490746306354	0.256418619196001	0.40662566887997664	0.8873467517204905	0.9164980806424627	0.7112286483642779	0.19013707352473497	0.4206749519315052	0.768149858214175	0.16422995463601792	0.6357748458943614	0.5673657600710073	0.4707930226846395	0.46362485999425523	0.4566456489960591	0.5406192150649161	0.7216202804499251	0.3302157827491568	0.8038017156987322	0.28892860654086394
Feature 19	0.9779442252106688	0.3130596313824244	0.5769652254040585	0.5032005910465909	0.33728643787120527	0.43011420365477326	1.2885568257879227	0.7079917325336846	0.3914713403593751	0.5892010868547348	0.45584225584312293	0.9735513705191849	0.8718306813796018	0.5513066862576201	1.0317236300091581	0.4254941447361085	0.938920757258812	0.33299034015255413	1.0329716766183514	0.0	0.5223328469779402	0.3689297851798344	0.5011123286904088	0.846760554389941	0.5584642799648845	0.5614956136111344	0.8387018297714351	0.42402384152862527	0.6826669088266377	0.3282858281736142	0.46938850744729493	0.6434502258818022	1.1011129943179507	0.5274847642557509	0.8499110342352663	0.4301407302467746	0.7964608432702145	0.7857481664485625	0.42721389218024763	0.21049313419020238	0.7371602293879276	0.1729624349367953	0.3911775180531267	0.5695882171097439	0.28498998910084544	0.5980856908699633	0.4670025115791803	0.22834262771195052	1.0382818276499122	0.8751193185345696	0.40362838178877025	0.3600533401972138	0.5297717296665354	0.1339229317463782	0.7219935526481692	0.6947803796553736	0.34858011281428497	0.8143093019649604	0.36150327386157083	0.9035876469740237	0.833695923993085	0.8460813094026092	0.6585597372239165	0.4919465370767483	0.41574318996894044	0.4175088356784215	1.20400102514869	0.7816491729261285	0.6183361293312688	0.9205331257985612	0.4425410771811193	0.5295657873099899	0.5664733120927196	0.6266198486738335	0.5804693964452675	0.5302135648111037	0.6695927525659585	0.9880908405745753	0.25870447429281035	0.7489671553073033
Feature 20	0.4774705353439323	0.38991839637022396	0.11071267511802263	0.12323333702361954	0.25552098827143793	0.32680664011545846	0.7685302250576029	0.2604430288325905	0.17616458347697297	0.13647322594785585	0.16539836125844068	0.4742105926611329	0.42688580038990365	0.07255790913598836	0.5405779707495301	0.30215424230852694	0.46752139504035256	0.26962238185624965	0.5133090059090011	0.5223328469779402	0.0	0.19637904213190113	0.11533470292754319	0.32542158821065875	0.16128630570038532	0.12402346891830425	0.3426842813235386	0.19072356122824208	0.3100784311344226	0.31914922186493305	0.4238659876735778	0.18455126344789138	0.6608910866353349	0.15838888117588126	0.33987010481461627	0.11406523061760875	0.2830539568042455	0.4157619620721124	0.3915594199704039	0.4561417927310068	0.22912564659023155	0.48095479588747964	0.15386500007297796	0.10348260560388932	0.24298996053660407	0.4519254997421651	0.418754941451515	0.38123458315414205	0.5894048393034723	0.39763258265703283	0.2843832843875215	0.3424131951579388	0.1572141745401179	0.40870337745620283	0.3831758880833843	0.36812424322484955	0.3930308487970146	0.2939921532625072	0.5487342487554118	0.4730557682446312	0.34453387614338393	0.357799682809486	0.16559975052440745	0.523745823767497	0.5107385846151946	0.25912920546558954	0.6910445326872163	0.3801648614146423	0.4984195273938583	0.405688905669431	0.21520330041770266	0.20307668594750103	0.08893386952249105	0.20149359354891186	0.0833171243808907	0.17853872448898336	0.44867413479299184	0.5132685580859524	0.2934382831245319	0.23760240195832763
Feature 21	0.6121315900971198	0.22574763021596556	0.21355840327837566	0.24135666789494678	0.0752160842330076	0.17015577914144228	0.9389056986324001	0.4173071383858393	0.02786537631357633	0.30913482739469705	0.08917066282156454	0.636766173972014	0.6042599865872075	0.21417424790900008	0.7148400838671007	0.3397294053772362	0.6418910030558196	0.10814822766939995	0.6768184918960032	0.3689297851798344	0.19637904213190113	0.0	0.13922363872808066	0.4965839283018458	0.30461635251815355	0.1972301064528567	0.516561057990699	0.09964215821033573	0.33474603863775215	0.2633730276688647	0.279991120992262	0.3437810789522609	0.7422105332325373	0.16150514890231862	0.5196208055221919	0.12317150678471919	0.4565587891622439	0.5536518946775811	0.24864774058184724	0.3286478105068923	0.39897994513876966	0.30419969844501243	0.16576972045339614	0.22482518378840172	0.0967875259541911	0.3556545631143791	0.2858916534291022	0.30246955403125	0.673696907147698	0.5071525525887981	0.28282899577406206	0.33605497012055396	0.1615167568538814	0.2810033912930267	0.3863782435205861	0.5012358091207323	0.23896696410736137	0.46854864341670904	0.5051931329437326	0.6410679097231378	0.4668390227225613	0.4839351881619817	0.3464524315576682	0.3684563394672168	0.3470906960720544	0.28496535907329823	0.840107680647699	0.42354473755983235	0.3881883958789307	0.5806985815392497	0.09245356614644992	0.19732993915298175	0.20790260636863178	0.2816284660752376	0.230094887339001	0.16714765579514276	0.5426170607154409	0.6873206240013834	0.2147172570309732	0.3903834474043815
Feature 22	0.47717027737791246	0.34746483637617587	0.08813230992609568	0.18869338372769312	0.20352463279376432	0.23709873141600576	0.8028826817117644	0.30595328647785	0.12208067734930106	0.22546852507169948	0.06761514675243897	0.4999251606903445	0.4967068151468997	0.09676045910994478	0.5836298072719753	0.36002245260590754	0.5189721128022505	0.23005466818129486	0.5428340472853656	0.5011123286904088	0.11533470292754319	0.13922363872808066	0.0	0.36593393532801793	0.23791361754203083	0.0934305975865305	0.38683565763322825	0.1548335538909733	0.2657340769502034	0.3162013065225625	0.3518859216620999	0.23465733497707844	0.6378368313702474	0.08885809648347706	0.3888110852328135	0.14133010369008384	0.32318344825746326	0.4624051398904015	0.3343944053718503	0.4261289436527623	0.2663047662813222	0.4428517802825398	0.20586035198478753	0.09455425139805809	0.21888547391756125	0.3820872066169186	0.36070495897139215	0.39307494805970605	0.5607945144615953	0.38516670105991707	0.30041339604908757	0.382596967790834	0.058709317476297734	0.39880691711822286	0.3284770399001715	0.4353903775430884	0.3512633596396314	0.3450576483486021	0.5746848859763369	0.5326048481510611	0.33298279340577247	0.36694292839313536	0.23252190352720553	0.4492612444660844	0.4500053636002526	0.2968919833498499	0.7064575421166488	0.32968379694727123	0.4145111512290405	0.4462051435931333	0.11919639345442207	0.1781109164509134	0.09097658865772637	0.20843364121020666	0.12321524376952586	0.06855295658389188	0.5031204498830937	0.5619224825264956	0.31591944246919224	0.26178222578222915
Feature 23	0.197452585801233	0.6716908573581217	0.2865022000604014	0.38307847143926094	0.5500604680486302	0.5629377137390588	0.4477898936009036	0.2782903197975402	0.47331373913764246	0.3093891640640371	0.4260196166945817	0.22162210311301933	0.33408118475075904	0.3043268293012361	0.3042772312703131	0.5688155571161927	0.2994049249216219	0.5632989953866657	0.18884960522931	0.846760554389941	0.32542158821065875	0.4965839283018458	0.36593393532801793	0.0	0.3610489077739409	0.312042010132112	0.17591463609278185	0.46471850039376955	0.3552815814782815	0.6133470505406526	0.6407506378921376	0.2751575300283945	0.4533176302493753	0.3656658770152903	0.1267623523398249	0.4250693218860932	0.10280301179721536	0.4263935157393106	0.6290644805173556	0.7638328698875868	0.14741378191157672	0.7901245389230009	0.471662852001444	0.29467179565941704	0.5637817886029374	0.6013575220940605	0.6384205124577438	0.6966032022485145	0.3811815395296452	0.20510624228846341	0.5569081163526444	0.6294923012379819	0.36191086709154835	0.7327252313416395	0.41180389465666944	0.4579466777079474	0.6632016115173334	0.05817479715415688	0.8355336011144567	0.37838960218047646	0.15653868427435608	0.17037736342076806	0.23080021316069596	0.7391668924160906	0.756741307252003	0.5323340846401385	0.37264786729181476	0.3323026518180059	0.6428399144318426	0.12700326709683948	0.46596203630801036	0.39976635494868196	0.28977635387313255	0.3012299514556875	0.2725308667393073	0.375515710525028	0.5830129814405821	0.32138243362500435	0.6150326942411336	0.11641315291299728
Feature 24	0.5249585718217715	0.5105770099121705	0.24741940580962632	0.06430413133960387	0.371954899303051	0.4585464620469013	0.7627280696697281	0.16940092952769273	0.2957092720151284	0.055890553169729906	0.29038835616181463	0.44696393369156223	0.3174998577900423	0.15664946788284995	0.4821143653975629	0.21264124012116895	0.3851775914104155	0.38994492761467964	0.5377734855487384	0.5584642799648845	0.16128630570038532	0.30461635251815355	0.23791361754203083	0.3610489077739409	0.0	0.27505157331503144	0.29912216861665786	0.33454204879664656	0.4596575560417085	0.28015381928399946	0.5684952272250519	0.11508150308139595	0.7657199891737766	0.3089999263822513	0.3163745688229896	0.24221718543306767	0.2847903887968359	0.27720890355699335	0.5344243172635537	0.4501468876023833	0.234401962925478	0.5653904118843914	0.2216640190551566	0.1809814948592978	0.3139136801287033	0.6079798333015323	0.566329419156265	0.36367816389068347	0.6849245241966119	0.4905552426626349	0.2112889660981109	0.2746998690547853	0.2907619775183176	0.4278472246748206	0.532522194112088	0.20882300068113135	0.5216072125022746	0.3428137252109249	0.476229230867429	0.3570098019227931	0.41337786422011114	0.4551711023560252	0.13278150239779654	0.6648368979956842	0.6444154813577946	0.17705549493861733	0.7240217546963074	0.508690893705191	0.6486843608534649	0.3945716627985527	0.34279933762428205	0.36406205483126475	0.2333456350465195	0.35282454197226154	0.2267017920104149	0.29797103062259495	0.2900882689808556	0.43504260914836795	0.33502018399919725	0.3168881362475798
Feature 25	0.4252690647569467	0.3649939994676952	0.041270832211186895	0.23743482096870278	0.241658937042655	0.2589734867405935	0.7540631140359542	0.3271555589508534	0.17197302417308205	0.24449663204274144	0.12760867375383683	0.47809581185091543	0.49994224463403764	0.12807743361931712	0.5668972511891471	0.4174453470375994	0.5146162988043816	0.2567643467169533	0.4872485444067989	0.5614956136111344	0.12402346891830425	0.1972301064528567	0.0934305975865305	0.312042010132112	0.27505157331503144	0.0	0.37391570657377576	0.15930661814431818	0.1901376311963834	0.39921660957059363	0.347387252436545	0.2581999760117872	0.5637308248813333	0.05794255872884746	0.36266452965035073	0.15769755296533006	0.2945850007948809	0.49775330354286906	0.33013720930327034	0.5093904731210831	0.24759955640188092	0.4845363762327228	0.2371672660608703	0.125527714616369	0.28017283263413656	0.34936793382726217	0.3480112019696174	0.46201281920378523	0.4949978630738747	0.3162770405245235	0.37900650987456636	0.4477611686507758	0.07569245662998655	0.4653676776459314	0.26112242849772704	0.474406807921533	0.3595411324360863	0.28371916421343535	0.646785669991871	0.5430827478081007	0.28263020698317	0.2874447756964539	0.23473659370878233	0.4484831754626325	0.4555587739237979	0.36565226037837495	0.6475505783903994	0.26438839050169255	0.3930678646203973	0.4115057607017561	0.16118546542667903	0.12118135854307643	0.044645293484072195	0.11677020059617002	0.06910021811752094	0.10826966255526789	0.5585128244664341	0.5547055520708138	0.36053829259581144	0.19929948322144433
Feature 26	0.29326016362766205	0.7242026257026026	0.33598172991102154	0.34098084939506523	0.5839607870823615	0.6146403403468587	0.47276870426963713	0.15329839051486294	0.499601964613519	0.26476254579592134	0.4539833595701046	0.15056368018053007	0.1853893306805467	0.30275277281828356	0.19888509965835352	0.5054266485826607	0.1457444264598015	0.6044391771422887	0.2779268798196901	0.8387018297714351	0.3426842813235386	0.516561057990699	0.38683565763322825	0.17591463609278185	0.29912216861665786	0.37391570657377576	0.0	0.5173273200865864	0.47616607094618457	0.556020045281086	0.7179310951451588	0.19782250397456358	0.6003444338192124	0.4248924576406732	0.05538165164772386	0.4566081286429859	0.09412763611852548	0.26133400813663527	0.7034609528392748	0.7193411043667375	0.1264018631149877	0.8156134490880845	0.4806509960964112	0.2939479309476079	0.5675237191378805	0.7041454622085355	0.7217193011827425	0.6582510399679001	0.5129873869249272	0.3482433584995498	0.4867661492264768	0.5701953479421329	0.40345257742872265	0.7127876106168147	0.537273152295678	0.32410532412654036	0.7244845824603585	0.2090919984096755	0.7620688235953488	0.21406973105340305	0.2587279903563098	0.33596498447307155	0.1851244931686417	0.8173639585415815	0.8272681806793309	0.4672932953870247	0.45450707135970275	0.45557858366129766	0.7379075724692198	0.1149950017285674	0.5023721622344637	0.48561208209960893	0.3381789075419958	0.4113303612249951	0.3276212514009748	0.4069579994711498	0.4468018552799253	0.18131126570888378	0.6157328080093057	0.2341795635299992
Feature 27	0.5820414833795086	0.20910071862244764	0.1911195785376026	0.2774249635927428	0.09858261797090782	0.1666411496236211	0.9100109640063578	0.4415480331156416	0.07798457475555992	0.3234874087837844	0.11453783424163098	0.6325496361109152	0.6171253471494393	0.22695006136504145	0.7145363952679353	0.3932253190145508	0.6507142580712433	0.10082173150429768	0.642594490760451	0.42402384152862527	0.19072356122824208	0.09964215821033573	0.1548335538909733	0.46471850039376955	0.33454204879664656	0.15930661814431818	0.5173273200865864	0.0	0.26690187678897725	0.3504738363906251	0.2405822759176976	0.36575170402044094	0.6828173598215492	0.12357068927104616	0.509709869491904	0.1037751893451274	0.4448621552779749	0.5941209410650141	0.20178541828017268	0.41839831221024204	0.393770948765423	0.3304087909690193	0.17727959493371595	0.2385502295753405	0.1685927225593774	0.2947715728989374	0.23211933395268614	0.3720622290155905	0.6251867046850557	0.4611653094963623	0.3608466890441444	0.39945037915311626	0.15474570713432878	0.3482740511275907	0.32023856308995996	0.5419300903360879	0.2071854702235603	0.4293065393453807	0.5772340510267089	0.6614945426368785	0.43924652950839893	0.42846038250498364	0.35208920396110444	0.3382603000620926	0.32041370197399777	0.3506227285014233	0.8017518973196429	0.3728843878130593	0.3442926976685116	0.5647493665409132	0.1105081353324004	0.1082377584231018	0.18254054086159696	0.2063344451768918	0.19687194120272622	0.1771833195449871	0.5999314755324147	0.6944590996349271	0.24842437533261721	0.3542593040216167
