	Column0	Column1	Column2	Column3	Column4	Column5	Column6	Column7	Column8	Column9	Column10	Column11	Column12	Column13	Column14	Column15	Column16	Column17	Column18	Column19	Column20	Column21	Column22	Column23	Column24	Column25	Column26	Column27	Column28	Column29	Column30	Column31	Column32	Column33	Column34	Column35	Column36	Column37	Column38	Column39	Column40	Column41	Column42	Column43	Column44	Column45	Column46	Column47	Column48	Column49
Column10	0.5364355491551902	0.873894459466326	0.5301394069209497	0.9052218962882923	0.9286375685880307	0.6470524755305533	0.8496954024693226	0.5817426857988315	0.4516762835857454	0.350766638399449	0.0	0.7180353989974996	0.7251022764471111	0.8288274401774858	0.5305828779816146	0.46137108247490655	0.455713447805984	0.8824182538876537	0.24865071141014894	0.7824459148484647	0.6601704787496866	0.4725422292174679	0.4621781987898914	0.44622088453319486	0.6773032928935068	0.6436118045448489	0.21497417066135027	0.6177221474468944	0.9681032247109383	0.5272045163058109	0.7338720047543705	0.8395799107173492	0.7691694907539637	0.5127244394709629	0.20505047001986143	0.3767792351865853	0.3370506457903869	0.640177086363616	0.36072015776021693	0.7208255638762877	0.7102979290694948	0.7439756397811077	0.6338298468150345	0.41563755407456593	0.7169430766567076	0.36054248081607354	0.6955279869732485	0.29431122497849227	0.7699828459473078	0.6309421445314545
Column11	0.7936055797458645	1.3443015046715927	0.6517661091437594	1.2635563692136187	1.5085714821215972	0.9207737777538842	0.8771649393500913	0.8007664591781138	0.6979831616557213	0.5988393649121186	0.7180353989974996	0.0	0.8929100801543085	0.8772628851947529	0.645167119049348	1.2906167065200587	0.8615439684044716	0.5202951787548957	1.0303484077628235	0.7096099218493879	1.352881438617836	0.9434256597671163	0.5484686471665892	0.6698443250097792	1.0131823863208016	0.7893589379534746	0.5010250417524234	0.9027232439346773	0.6938784325578626	0.5097993886851035	0.6056165853072071	1.0937056698328347	1.4988330168673403	0.7149487314648078	0.8315535137827053	0.6895051690275664	1.005551415048576	1.0831115497531383	0.9994333249857656	0.9354871059732695	1.0525970447507522	1.0450389411524599	0.7343292373337675	1.2584062624917136	1.4491177695551754	0.7230993680762954	1.2764021029921861	0.9684148703293751	0.3953086715753469	1.167204021959055
Column12	1.1924055177233128	0.5159846633680296	0.704013655294564	0.8388534289390701	0.961049531884349	0.7432795679769568	0.6854646467763879	0.710327428942923	0.7792510993826569	0.8707423194688165	0.7251022764471111	0.8929100801543085	0.0	0.4946284362974348	0.9292775407612262	0.9049475372836068	0.6145856152551101	0.6637730104765309	0.9775812139286731	0.6319360050808683	0.4097976233008823	0.5422004635140256	0.7761312935067672	0.716010329146691	0.6606475261036474	0.5773728168848431	0.8210118594610007	0.9355378272720516	0.6080387618815511	0.3781330364675567	0.7943871922310732	1.038203936668526	0.8068483039840714	0.4837891234173105	0.8069195630511171	0.261065100180809	0.4260474206423098	0.4895694076699605	0.7576974070751982	0.48939737428245345	0.7837397624777884	1.1361982483015474	0.5617905257648066	0.7613179142758807	0.5675230582841362	0.856443560645515	0.7640933338000444	1.0160832160818785	0.9632870601023362	0.5767948351682627
Column13	1.1195294767922854	0.3664329371920031	0.4717325858149437	0.6416875550445458	0.841924406007276	0.9067656023748921	0.7230651981680176	0.5566983969972612	1.1018639598687243	0.8757636992248345	0.8288274401774858	0.8772628851947529	0.4946284362974348	0.0	1.037874500294072	0.7438864519713158	0.9382158168197561	0.743800454811898	0.7158882717178596	0.9697519580417742	0.6295787420583492	0.609932138918974	0.8133971118710475	0.9277297908577232	1.1822125381490565	0.7623737726713933	0.9487060808159506	0.8743426426727919	0.9894122681602223	0.6103508228690604	0.9359649075309038	0.8507160510714891	0.7765761014984199	0.602770493268459	0.8412236690167758	0.6855704840767248	0.5009675270256817	0.27127044747967377	0.8970825667920795	0.9846656857649106	1.2346756513888	0.8998931425547559	0.5936768777703707	0.8135577641976901	0.683084393038315	0.6495609996356839	0.9960630863837141	0.9370682111833515	1.0068445654327893	0.6060005980897072
Column14	0.9450373036666443	1.0088449442935834	0.6030908338179113	0.7061890148938847	1.3335827113368968	0.6430697094966396	0.5994967359510839	0.27899503964505556	0.5015634659145511	0.6773473451717062	0.5305828779816146	0.645167119049348	0.9292775407612262	1.037874500294072	0.0	1.0309588177292741	0.6753608622452045	0.5538509750815666	0.6533524546726146	0.594811368897994	0.8167908897159042	0.526274628042813	0.6748675478174683	0.32679718697714644	0.7272539867460428	0.7895123779317522	0.37186413386354245	0.40213044016265576	0.6304455830129383	0.7228635133986756	0.45104768414335605	0.5686201262521597	0.7398087798345598	0.9537806255650885	0.648314791516446	0.6509473178850909	0.758048986450329	1.006548970955387	0.36762915698846654	0.5289641529179927	0.7940212883291035	0.6526789228256188	1.0522125362768484	0.8747503647508986	0.8888848724034283	0.7168671453271229	0.8881705469713971	0.39899905480549613	0.6548827593116451	1.0507702196190054
Column15	0.5593844194653244	0.6142275208001711	0.8400970029539309	0.8565162217563274	0.6664114058746007	0.9671759610081662	0.8958737991061075	0.8896739067724599	0.8651975660295561	0.8137399213380931	0.46137108247490655	1.2906167065200587	0.9049475372836068	0.7438864519713158	1.0309588177292741	0.0	0.8696452300155292	1.0998137900576663	0.3380632859061793	1.10491337316634	0.5424448011877683	0.7686199656121606	0.7915161626902716	0.8683837919305313	0.874646864371664	0.6120928840791999	0.8287452775908423	0.8611173216078591	1.3496565214901124	1.0387506983354462	1.0581131016482075	0.7890723813617011	0.6918327504071934	0.9045662449785791	0.6082473373651185	0.93373664880738	0.5018501262822592	0.609580658767126	0.805539623426109	0.9616142127108025	0.9499290946120453	0.8040474727381799	0.7549552372354326	0.5750023969813791	0.46901131793270534	0.4484889656311022	0.7673183055866084	0.5878617593666282	1.233347293205678	0.27216418689412347
Column16	0.7898833873509247	0.8467400988049011	0.5609276373516537	0.6528411770149609	0.8388229427483428	0.5192513633703204	1.1207719999389323	0.7490913355780062	0.6675812847776217	0.8493487366826367	0.455713447805984	0.8615439684044716	0.6145856152551101	0.9382158168197561	0.6753608622452045	0.8696452300155292	0.0	0.6047313478832301	0.8616417220668455	0.39771593633683233	0.6426589761113044	0.8310624123393873	1.0233211125598514	0.6750297630427882	0.2814293315865858	0.6253826813261404	0.7516655680838433	0.8988992783472379	0.5250964024978163	0.6306949605742205	0.6769508556154764	0.9439734173682364	1.0295681696345278	0.4312183555215572	0.5187367310538977	0.40344438113789083	0.4041852214319913	0.6955761062494245	0.40205041284761955	0.5133510526506729	0.9051155073032405	0.7130245226875116	0.6581582487991211	0.7174734718370842	0.5787691497403518	0.7531291033079259	0.688219856997925	0.6183897835146219	0.7777917626025898	1.042383271482639
Column17	1.025886844759431	0.6492499704072634	0.49787097401652247	0.6296591104824811	1.184983222625581	0.9472335499684561	0.8081847566857518	0.5215670838179312	1.0167615400325611	0.8557933974651235	0.8824182538876537	0.5202951787548957	0.6637730104765309	0.743800454811898	0.5538509750815666	1.0998137900576663	0.6047313478832301	0.0	1.1185467047641993	0.5995184117577681	0.8270844767649896	0.6580629655162169	0.76018294768943	0.5581279407279669	0.8250808833365693	0.5270617156152291	0.8007107363667145	0.6212319597355611	0.3396762844556933	0.6444404157803787	0.4163919247546115	0.668916218138434	1.188230882015095	0.6556295281199441	0.842361289348444	0.7553843088238555	0.8472774167920034	0.7881918583571857	0.7985980278619733	0.473922181580933	1.1133085066894939	0.6362267195221663	0.5361091186894946	1.0526601755871798	0.8439247546373358	0.730775981749314	1.2002181515812171	0.7393738977348178	0.6624086961102927	1.0658649459870595
Column18	0.48483937023725443	0.7784948287352007	0.760525016142499	0.7235413751467719	0.776567308297504	0.7039302568022193	0.6066681883686086	0.6479805707284845	0.6181274800756729	0.5235473411522049	0.24865071141014894	1.0303484077628235	0.9775812139286731	0.7158882717178596	0.6533524546726146	0.3380632859061793	0.8616417220668455	1.1185467047641993	0.0	0.9373088966712279	0.5713254164725314	0.4444458636532539	0.49550260491645093	0.6550819869256067	0.9314639606826949	0.7488239869670654	0.4370240227748614	0.6673426180248745	1.2245419474867787	0.8294198951592642	0.935680488166353	0.6148095504215063	0.5003080275280656	0.8375838442942376	0.30023563319544255	0.7031485601377963	0.5100591371974127	0.6606159509285056	0.4385752619912755	0.9535270678592643	0.7474717129987003	0.5937111726233724	0.8325029830414509	0.3919187021006322	0.6419472833315821	0.3935054673388638	0.7400980519854905	0.26757599224908224	0.9490085864777953	0.5818981145623551
Column19	0.6984484184877506	1.0970578566389932	0.9593178869537016	0.7400241572427544	1.1312845690177256	0.29771192410213176	0.698021437304899	0.8461020320454746	0.5150209829343426	1.1122381026501469	0.7824459148484647	0.7096099218493879	0.6319360050808683	0.9697519580417742	0.594811368897994	1.10491337316634	0.39771593633683233	0.5995184117577681	0.9373088966712279	0.0	0.822362511992441	0.8937627956099987	1.058916448777957	0.8108688579634498	0.36355564391341366	0.6460101309061259	0.6923075673493773	1.0937354069383354	0.3704203957727761	0.5822438627603902	0.4706948627481252	0.9823282347240746	0.9616573238238952	0.5767572415921695	0.6756868467077511	0.4670924752214164	0.6930622846458354	0.6853179511957149	0.4839890070821663	0.8580107656873116	0.8863934999655007	0.7551304095800415	0.8181791259446267	1.0781794432227105	0.8329522042219232	0.7628222331545588	0.9937621946184538	0.9101124757890429	0.4716935200118544	1.0836670234172505
Column20	1.100371669298713	0.26357412928008406	0.84233664422765	0.5583136359659027	0.7441330728777478	0.7736118805603628	0.6239036624375734	0.7070682426642383	0.6999264427486475	0.9037945575297284	0.6601704787496866	1.352881438617836	0.4097976233008823	0.6295787420583492	0.8167908897159042	0.5424448011877683	0.6426589761113044	0.8270844767649896	0.5713254164725314	0.822362511992441	0.0	0.5417832469566066	0.8399801749079204	0.587353370157947	0.6151421574365563	0.43646952001206174	0.8639304582191533	0.6351703846531811	0.9102030222090847	0.7223156195114404	0.7751856881647612	0.8172128376700899	0.4601166072515036	0.7460994309095399	0.6130235688210516	0.4823157277925876	0.40858276053363707	0.6243284688006081	0.4988507739632234	0.4709294176508316	0.8701427255157573	0.9685879604702429	0.7487601304934133	0.6159832940986804	0.3567218571154087	0.7532302030410292	0.5347008326057028	0.5661865243554698	1.2843230974498052	0.530392624439392
Column21	0.9886288113025101	0.5083371048463665	0.5015969733952825	0.5495342530334968	1.003338670193897	0.814324954170429	0.5626869004917301	0.3775770329551369	0.8537871218224017	0.5339727686744984	0.4725422292174679	0.9434256597671163	0.5422004635140256	0.609932138918974	0.526274628042813	0.7686199656121606	0.8310624123393873	0.6580629655162169	0.4444458636532539	0.8937627956099987	0.5417832469566066	0.0	0.31955392721347675	0.5401079582710839	1.0303346779449802	0.924132102293665	0.4685442841032613	0.49873291735804814	0.6995231162008271	0.5376022267558722	0.7707006171766909	0.47501274111849334	0.6277810121531169	0.6488119881027207	0.5452460548919469	0.5505809820356566	0.6879925321777405	0.5748045197815799	0.47238265932544987	0.5690549127377075	0.6311699479406898	0.5411265352922354	0.6940371408037691	0.2401608431475012	0.6566311964450565	0.6100023181009762	0.9772542476528071	0.296955655561443	0.9138867622548946	0.6258442550127878
Column22	0.6742643248046176	0.8935935939125883	0.6812780398367659	1.0310820462112267	1.165411284883827	0.979419995171767	0.5665805158825608	0.7192103395844841	0.7507983024114389	0.26174788945866634	0.4621781987898914	0.5484686471665892	0.7761312935067672	0.8133971118710475	0.6748675478174683	0.7915161626902716	1.0233211125598514	0.76018294768943	0.49550260491645093	1.058916448777957	0.8399801749079204	0.31955392721347675	0.0	0.4289348814346935	1.1100872580068748	0.7945460744335199	0.325365047713965	0.7456152386101047	0.9219550594273451	0.5229160514510933	0.9030127271247185	0.8422055904442185	0.9981119077083609	0.7671441058473795	0.5882504765174947	0.6044199703947037	0.9662625654589464	0.9878815053861865	0.7039115416552353	0.7565376813337339	0.5657105251382513	0.7954985534424153	0.5755604632703787	0.4737206101143109	1.0055261090503147	0.5750521536521891	0.9614700478570082	0.4213454737321696	0.9424110158076747	0.583370062968736
Column23	0.8478191586908793	0.7796343974075233	0.6836606712681648	0.6960815269561063	1.3095289286690108	0.7940160380198275	0.6542550429874832	0.4395572957986785	0.5829673160961648	0.321864972302771	0.44622088453319486	0.6698443250097792	0.716010329146691	0.9277297908577232	0.32679718697714644	0.8683837919305313	0.6750297630427882	0.5581279407279669	0.6550819869256067	0.8108688579634498	0.587353370157947	0.5401079582710839	0.4289348814346935	0.0	0.6537138313429847	0.41755416620651276	0.3591108466309936	0.43344034087231975	0.6891177248590978	0.5462094463333262	0.40747165880473746	0.7806763587766951	0.850778053234929	0.7942877664682153	0.46761950470914504	0.5368962388041717	0.7818298426878496	0.9536006185680077	0.49460793149145543	0.5359050026139349	0.8136000701456959	0.7735910080348993	0.5053121929924536	0.802719047627157	0.7412068745744955	0.6068697961061644	0.6866907955918851	0.44079045821026985	1.0849669929264367	0.6666319900165515
Column24	0.5839389118373202	1.1168722448071557	0.9026232957943844	0.8422607508227988	0.8702834892872635	0.4304924642641399	0.9951616619853682	1.0799875768731368	0.49899532229325294	1.0072393776360258	0.6773032928935068	1.0131823863208016	0.6606475261036474	1.1822125381490565	0.7272539867460428	0.874646864371664	0.2814293315865858	0.8250808833365693	0.9314639606826949	0.36355564391341366	0.6151421574365563	1.0303346779449802	1.1100872580068748	0.6537138313429847	0.0	0.583741990904795	0.8456725460918982	1.1119681385635207	0.5331813056586532	0.8623401459112832	0.5680829060903264	1.1377839677829167	1.081306801982423	0.897698586864339	0.7448324707225962	0.5735478108774017	0.5479171306243829	0.9395884029701087	0.5901723203438918	0.6587018936489091	0.84622030494712	0.9455949837287392	0.8551293028688642	0.9923502377035481	0.5005177386442552	0.6582245101942805	0.8520629760138374	0.7821709981503411	0.8159394492491653	0.9213572378566082
Column25	0.736528744503594	0.6152063717299028	0.9056152179182124	0.8147688300032326	1.11782912456574	0.7409713931950672	0.5822156867648858	0.768632034221339	0.7447597870372369	0.698705535602018	0.6436118045448489	0.7893589379534746	0.5773728168848431	0.7623737726713933	0.7895123779317522	0.6120928840791999	0.6253826813261404	0.5270617156152291	0.7488239869670654	0.6460101309061259	0.43646952001206174	0.924132102293665	0.7945460744335199	0.41755416620651276	0.583741990904795	0.0	0.7429539094438735	0.7407864138110204	0.8269979227319364	0.7860437925197147	0.5210925768270718	0.8368461767355416	0.8799737678585029	0.7412935511576076	0.4652816998870374	0.6113831669198383	0.5877595953539001	0.8136474395299923	0.7245939274479645	0.6716129828583854	1.0866735352299055	0.8726019170023573	0.368193722164318	1.1526880459240245	0.5926487434007699	0.5979585598133126	0.6726164176331277	0.8001773416582837	1.1174311554147995	0.6457568221292234
Column26	0.6456228345425925	1.057321763585412	0.6966110125792375	1.0701623577966417	1.2572633402725266	0.5696728912611576	0.6175632352186439	0.5871105893609871	0.329950827481411	0.3338930262730274	0.21497417066135027	0.5010250417524234	0.8210118594610007	0.9487060808159506	0.37186413386354245	0.8287452775908423	0.7516655680838433	0.8007107363667145	0.4370240227748614	0.6923075673493773	0.8639304582191533	0.4685442841032613	0.325365047713965	0.3591108466309936	0.8456725460918982	0.7429539094438735	0.0	0.5770858412621069	0.8766105584410341	0.39034173707451125	0.5557939892995561	0.9720904544307393	0.8002235179418966	0.5558828412816395	0.3155494534615547	0.3640686807404342	0.6500037801329	0.7779064945227411	0.3350981849479251	0.9041846978587572	0.6459597436098999	0.8560037189816148	0.7130706493031262	0.6365742608168238	1.0491501795680216	0.4405275531303724	0.8564063664403451	0.3894967313719093	0.5805795092150454	0.7663867549335324
Column27	1.2587983635627102	0.5712546334750955	0.5339187776433583	0.6121240181167553	1.4206401039198575	1.0611312859082136	0.8922868659867282	0.24006291619341724	0.9319777258304401	0.5184451097967561	0.6177221474468944	0.9027232439346773	0.9355378272720516	0.8743426426727919	0.40213044016265576	0.8611173216078591	0.8988992783472379	0.6212319597355611	0.6673426180248745	1.0937354069383354	0.6351703846531811	0.49873291735804814	0.7456152386101047	0.43344034087231975	1.1119681385635207	0.7407864138110204	0.5770858412621069	0.0	0.9455812789083411	0.7497749484001748	0.45457975527806815	0.5056659566789428	0.6641818322257345	0.7805699543047118	0.5894292506979434	0.8421954920122321	0.8008576038495311	0.8777520725354288	0.6067927474029826	0.5754702935045377	1.2146542324453529	0.7667849480474128	0.8055284831946161	0.7760364642323001	0.8766194801613614	0.8529592901403287	0.8374414348294844	0.48118558630372377	0.9355421097449284	0.9539941158196825
Column28	0.9884665710731387	0.9043542555390421	0.8537636506896048	0.6053510968992697	1.115048631835498	0.6229934220859421	0.8183266801070457	0.8073703040033682	0.8591066225690099	0.9304990146789742	0.9681032247109383	0.6938784325578626	0.6080387618815511	0.9894122681602223	0.6304455830129383	1.3496565214901124	0.5250964024978163	0.3396762844556933	1.2245419474867787	0.3704203957727761	0.9102030222090847	0.6995231162008271	0.9219550594273451	0.6891177248590978	0.5331813056586532	0.8269979227319364	0.8766105584410341	0.9455812789083411	0.0	0.6698290224681004	0.45672730073725387	0.8757013045942847	1.1352873964850896	0.7625150221936458	0.8708372185339659	0.6466905683507063	0.9722713155573657	0.8969903698630718	0.7515268122630899	0.6069293554242268	0.839321066924672	0.8073391979787934	0.7934015036322445	0.9752794805828525	0.8523612382226734	0.8165643238088659	1.2590759266464413	0.8921662189421593	0.5993887712281953	1.2487184494910437
Column29	1.057748158439312	0.7899888607028308	0.6349004253782654	0.8435384339889924	1.2262880639627778	0.7318165935218658	0.8311236176476563	0.6195329625909354	0.534525156458225	0.5723566775546426	0.5272045163058109	0.5097993886851035	0.3781330364675567	0.6103508228690604	0.7228635133986756	1.0387506983354462	0.6306949605742205	0.6444404157803787	0.8294198951592642	0.5822438627603902	0.7223156195114404	0.5376022267558722	0.5229160514510933	0.5462094463333262	0.8623401459112832	0.7860437925197147	0.39034173707451125	0.7497749484001748	0.6698290224681004	0.0	0.6237984251386728	1.1932136618052092	0.945509529244869	0.18860148710084634	0.6275801799837166	0.19064673734564297	0.6233302698815733	0.4889336188520751	0.5396544697077459	0.7550200408254761	0.7947187425815032	1.0680208539506313	0.5384408323036332	0.6714527419452841	0.9901784356066035	0.785871697664541	0.7841508256880445	0.8247380607706498	0.6350459117670952	0.6977418157098089
