	Feature 0	Feature 1	Feature 2	Feature 3	Feature 4	Feature 5	Feature 6	Feature 7	Feature 8	Feature 9	Feature 10	Feature 11	Feature 12	Feature 13	Feature 14	Feature 15	Feature 16	Feature 17	Feature 18	Feature 19	Feature 20	Feature 21	Feature 22	Feature 23	Feature 24	Feature 25	Feature 26	Feature 27	Feature 28	Feature 29	Feature 30	Feature 31	Feature 32	Feature 33	Feature 34	Feature 35	Feature 36	Feature 37	Feature 38	Feature 39	Feature 40	Feature 41	Feature 42	Feature 43	Feature 44	Feature 45	Feature 46	Feature 47	Feature 48	Feature 49	Feature 50	Feature 51	Feature 52	Feature 53	Feature 54	Feature 55	Feature 56	Feature 57	Feature 58	Feature 59	Feature 60	Feature 61	Feature 62	Feature 63	Feature 64	Feature 65	Feature 66	Feature 67	Feature 68	Feature 69	Feature 70	Feature 71	Feature 72	Feature 73	Feature 74	Feature 75	Feature 76	Feature 77	Feature 78	Feature 79
Feature 10	1.0070575869717997	0.23135409326711312	0.9123793338379763	0.39668188527838144	0.3043616738118391	0.5255627373623024	0.6547907894277081	0.5395890219303637	0.9016773383767138	0.5532043882740232	0.0	0.7821574079198779	0.898610290280115	0.7852057360062222	0.8400483531221495	0.44917141795267895	0.2625473139304856	0.6258189681206925	0.2682890927189072	0.6721405152097311	0.3398949474528928	0.8608129294731584	0.8848972800693402	0.2617109066828703	1.008788802266579	0.5268231246630115	0.5828220280809392	0.8189142512263511	0.5805277013954859	0.7619719694366662	0.9817821140748345	0.6064514527389597	0.4727404413400607	0.9502267471772065	0.21176643322474578	0.5940031766912942	0.6254184175878699	0.5974946511125523	0.5573393136031252	0.3548057068800246	0.4216740867937935	0.533006323806021	0.6900883816283275	0.8841860226038138	0.4906984615732885	1.1073983107677803	0.6924615510578592	0.9331400228371992	0.9385281991265055	0.6065574977443676	0.5462523036358564	0.8435698256409391	0.6432521210163878	0.8676440661906758	0.3600792603446834	0.2983771273365756	0.40305648436523284	0.3517155937256987	0.3291213681038077	0.3517174906939549	0.9736758472913029	0.7775780312930539	0.9099064812820494	0.9188410447789715	0.8790106326399398	0.39730994582642215	0.5116826577827407	0.5929472298287307	1.083715948109346	0.6989764817341785	0.10651154047360763	0.5844815986605805	0.8575613799831961	0.37944490078055826	0.6916843478832773	0.4392128483944797	0.9672658264471968	0.7318043400418582	0.7311772100071127	0.7598040857498214
Feature 11	0.41809017329667586	0.8031308524860974	0.37201052971611853	0.44575212938841624	0.4893142468853643	0.27439766568572277	0.4507503743158111	0.3213706729321933	0.21344536212405357	0.24317093590230301	0.7821574079198779	0.0	0.5968138049277901	0.19136291958360796	0.19664242525012138	0.3766215409252112	0.5216144885735645	0.26696098289422276	0.8125742490936745	0.6551629812193359	0.5110869074383553	0.4945297018329825	0.2851613732932033	0.8621477295941786	0.22887282875749296	0.3022056869560664	0.48722438235706733	0.14149223902540178	0.6713885421832176	0.0550519977401593	0.5593977818356948	0.24867269619249707	0.7760475744137219	0.3242800140787849	0.6427511630652116	0.3319080348132888	0.20430327192530537	0.18887643697653272	0.5559090355415541	0.7975917619202341	0.3632274823117215	0.2497535526426808	0.33353290964756277	0.3571796399300118	0.5083488655379909	0.3391015767091149	0.28584044847180023	0.33875947767481285	0.3890426850414986	0.18695620348600703	0.24270740582991515	0.13365846686787564	0.17816375618074615	0.10475817646536588	0.4296216651709261	0.4947233961765952	0.4329009928419105	0.5173014110102255	0.4582565624859304	0.4673828789898523	0.4663999179362671	0.6755371501364076	0.27344360361153747	0.2498545014941239	0.10073358024965047	0.6117187892650103	0.33953580338866524	0.4315331884851966	0.48134011841529556	0.20110251980088675	0.6972380263461272	0.3871042445970921	0.298010097861224	0.9245504242483559	0.2683332951677492	0.7001958397743854	0.2231664112423959	0.2581839913675609	0.25818160976140836	0.08033444158413587
Feature 12	0.35278582865709374	1.0405883280397523	0.27343635177201514	0.5655673314100967	0.6994429121509641	0.6107761581875587	0.9691937729962743	0.7690269979951846	0.45662224878880775	0.6409237748396635	0.898610290280115	0.5968138049277901	0.0	0.7801771272283518	0.7902829881230291	0.5301686556094324	0.7255741540090995	0.41238967473037197	1.0795350465720972	0.2858741373556964	0.5728083005452435	0.11520183801417715	0.3481103802939218	1.1112102350807163	0.65553009487183	0.4967110663913962	0.3175421203095964	0.7364965292095924	0.38359013440029216	0.565355418010137	0.13091245046624597	0.7472828111175395	0.558280612312091	0.9093925618828698	0.8351366422407142	0.37876063244861363	0.4764355356430354	0.5879325227613705	0.3456611637565225	1.119265114685741	0.667183909431631	0.592741408313591	0.29997645584439186	0.27606489732975775	0.9372244129556591	0.645896724526213	0.383306583364103	0.32644107206018624	0.2833769683558817	0.6221338805166136	0.5760328713101674	0.7025337843500118	0.4895754601463102	0.6772922394240809	0.6574771448068427	0.7109238362888134	0.5736115478642794	0.5547397014767383	0.7072586933254958	0.783268268559458	0.24533271293937808	0.20277686427600863	0.8589400227639823	0.8236214970952477	0.5932322856730786	0.5124487492166431	0.4941488475273342	0.33076268903096395	1.0667464838573535	0.4549777014475962	0.8587112748278547	0.4265559708553131	0.3213826592623864	1.2137887298496723	0.3651933521862338	0.5195413605650517	0.5567732954066977	0.34669560271190414	0.347209677271279	0.6660868460816165
Feature 13	0.5895336746441763	0.7527328685362213	0.5581404342672397	0.5095138757166574	0.5040024694041755	0.31177600701413666	0.3144613513691977	0.25416818142140213	0.38820099356383003	0.27653176056375717	0.7852057360062222	0.19136291958360796	0.7801771272283518	0.0	0.09330304209755207	0.4547942142233667	0.5329980524183255	0.41594619060485283	0.7509132710137413	0.8036228427663554	0.5833903888573508	0.6808700734885049	0.47316963251197236	0.8062017481328202	0.3290014263081724	0.39981247271934967	0.6289666841098707	0.08993839627328593	0.8020794972228952	0.22965576398565074	0.7482003692806354	0.18312112156192062	0.87829937185771	0.2089846737028784	0.6299935124188565	0.47377745621932443	0.3379412835455189	0.26392314623420277	0.6911643811138201	0.7149431614512134	0.37758992582704953	0.30700650084001296	0.50023180835929	0.5410847577932312	0.40201038559734337	0.45410386424129656	0.4519865391260505	0.5263156258654953	0.5798916487785477	0.22492107228638303	0.3152660632840668	0.16608190853622165	0.31718735467440046	0.16653420023908055	0.45499495419511315	0.5053710846727631	0.49246602414162644	0.5954816317862731	0.4654611858600393	0.444814108560063	0.6574867142021587	0.8385275416710863	0.13327395070258446	0.18635839909715968	0.2486944136301657	0.7084042845393234	0.4324648390454523	0.5713248480685251	0.34364798387482887	0.34608911966286415	0.697195798972779	0.5001795048142429	0.48353518455627303	0.8496111169676042	0.42995335122736345	0.8069920612316793	0.37564861362166024	0.4354631863490097	0.4364162732113643	0.1258353680775193
Feature 14	0.5948082988640243	0.8184101899079862	0.5612966643956819	0.5676729082006529	0.5655436049250875	0.3746900219488002	0.33681083472951046	0.3257568876791496	0.38742272272957284	0.3092632717259084	0.8400483531221495	0.19664242525012138	0.7902829881230291	0.09330304209755207	0.0	0.5057684676022904	0.5899352721068106	0.4360752690031756	0.8121645792212951	0.8371903810405714	0.6269974304192792	0.6846949084925275	0.47166911995658445	0.8613273431134771	0.2843167030912208	0.44674675898913424	0.6610236948893146	0.05537005146018799	0.8423922274353907	0.22637287606002668	0.7491094979728565	0.23591473652758696	0.9269398667547488	0.13769934620227967	0.6991039427676659	0.5038944751747153	0.37027559187301057	0.29549862681827904	0.7248868732369096	0.77299108602755	0.4331822843978817	0.35140189829741036	0.5227983799696244	0.5495229974881509	0.4712358586063832	0.4066667493154099	0.4532242273149783	0.5199905649582524	0.5675010215089923	0.28237975561021744	0.34990811227647683	0.10625701776953145	0.343586090344027	0.13872547437348645	0.5140582022085314	0.5670506313126541	0.5520759532695149	0.6395581127374974	0.5244716184220691	0.4930723310158748	0.642876264491648	0.8655997335776199	0.14426477268303245	0.09488551250388141	0.2295166608661043	0.7535864978046548	0.48491642094206516	0.6084627647872397	0.29919805704362823	0.38509150088121813	0.7467383995782125	0.5540088292568431	0.4904595959729928	0.8993397878699613	0.4587686487426295	0.8451460194959813	0.33469347590275217	0.45108872883301665	0.44964904940290096	0.13271631753713586
Feature 15	0.5621497851625449	0.5327472923211708	0.47283127298555006	0.07790251115396994	0.1774084682433252	0.15268321722416514	0.5191106135913716	0.2946440172028563	0.45612200619832016	0.22583689427444525	0.44917141795267895	0.3766215409252112	0.5301686556094324	0.4547942142233667	0.5057684676022904	0.0	0.21198998542050349	0.1998079735490868	0.5647646141878433	0.4106492459798226	0.15535515414104503	0.46814497266335914	0.4404195780204474	0.607323197607946	0.5926098997789945	0.08075731172720915	0.24365710376989647	0.46417842193120723	0.37483813000754906	0.3549550081981196	0.5789131289597053	0.3227603093725851	0.4250434736055834	0.6404062163502947	0.33450046955958745	0.16738807028670324	0.18871088276080775	0.2192260625895661	0.27901823851336555	0.5944831210368895	0.15248452935673953	0.15917957694801407	0.26107563806437334	0.443395942007049	0.4235299850445955	0.6797740774173282	0.2879720915286246	0.49124481128368075	0.5096210933762071	0.23052561228923024	0.17091253511407037	0.47660181667614304	0.21478837536974274	0.4771926300938874	0.1282042666822874	0.18830250479593633	0.07388127964212628	0.15687526262321427	0.179452956194991	0.27083116654897527	0.5580951988805698	0.4847998816188486	0.5770533637056248	0.5831706171695628	0.46175884265789907	0.25492389209845356	0.06807378684984801	0.2070575071457067	0.7950821737246256	0.2534591615212275	0.38816654520964206	0.17549886869943682	0.41248378819779535	0.7043689437669258	0.2451520991044496	0.3602881099618279	0.5434658485110634	0.29028684211225764	0.29214272059823676	0.3869678729350159
Feature 16	0.7714152258906312	0.3290013325014972	0.6829241487898347	0.1792725911058664	0.05413858701542877	0.2638736894089488	0.46859953100217794	0.29697484903447813	0.648245670315145	0.3015157479749972	0.2625473139304856	0.5216144885735645	0.7255741540090995	0.5329980524183255	0.5899352721068106	0.21198998542050349	0.0	0.3912905642106682	0.3571752874911275	0.5570872295390285	0.17756637252777419	0.6681784181611855	0.6442730128067496	0.3955674579064614	0.7494133923609515	0.28041802749067607	0.4155867830482888	0.5639955551943189	0.4899441038541534	0.5046953081719905	0.7848488276707211	0.35955535833899827	0.4622667427131548	0.7091725784596717	0.15808172786281074	0.3719732271802179	0.3734767011485163	0.3407944851725542	0.4217768772961353	0.39482667438373426	0.16089181138820108	0.2738791228106751	0.46977279331171007	0.6541418356565804	0.32187065011101507	0.8505144358457056	0.4681304753149303	0.6968562206822393	0.712993178185869	0.3442833434825437	0.2919669941261101	0.5898942755258955	0.39006444394244977	0.6078587991763779	0.10051284431972562	0.048078542416845775	0.1770139902079128	0.19677031507060724	0.06867563022184947	0.14597898697666367	0.7600006118921865	0.6495562112018293	0.6593240050103347	0.6717275363655013	0.6189434142872416	0.3098801313368529	0.27277487517948956	0.400864757488973	0.8499154818562739	0.4469902645072984	0.1922127060595018	0.36857380233567394	0.6201157985607957	0.4954593185137881	0.4544059204472726	0.40253657140422944	0.7138476729440613	0.4954005913864966	0.49555055815081067	0.5016493161397443
Feature 17	0.4155800889955413	0.7176049290380991	0.3099610650934928	0.27355887262291273	0.3652720902677439	0.23250826711642372	0.5579352928851892	0.37246571982022125	0.3009288030722117	0.2286337374864271	0.6258189681206925	0.26696098289422276	0.41238967473037197	0.41594619060485283	0.4360752690031756	0.1998079735490868	0.3912905642106682	0.0	0.7404005452453886	0.40825242742262796	0.29945766643060606	0.32077297035360475	0.26647444407128873	0.7772948673430868	0.44423391696867215	0.13863564990963526	0.23061058023013772	0.3866245604249255	0.4198898187735348	0.2270234046129973	0.43022982093901535	0.34189724133637456	0.5305142684389057	0.5673336416322607	0.5296444525963061	0.08128382725370006	0.09063175917905168	0.17971674509313437	0.2961638755585173	0.7568183197304142	0.2827782385274003	0.18787167569634472	0.1250354184374727	0.2880456846512945	0.54593717673944	0.5127606145793542	0.09441734563044285	0.31465434145761734	0.3239268969435276	0.23307847671036877	0.16546600746992404	0.3690619250992732	0.10034815027893926	0.3691274509313463	0.30784859505989914	0.3745448764946805	0.27153909194173126	0.29815335709017265	0.3512148316588739	0.39922178615596976	0.37561885752468743	0.4436975087744925	0.5272546068673266	0.49091288733242244	0.3257782258163013	0.3695373534500118	0.17352246482936873	0.19345193773051925	0.734426585526469	0.16599894997367934	0.5532975502844699	0.22235392817504976	0.24900115986376245	0.863039674823451	0.11837418804870849	0.4438614559148849	0.37094200435647096	0.11940634555917277	0.11374763355121344	0.30613980592243156
Feature 18	1.1117142846075128	0.07361908633275782	1.0321235872129364	0.5227198111493764	0.3881013804579975	0.5698376964573841	0.5523703257641734	0.5063709086618388	0.9730362110812687	0.5912687556610895	0.2682890927189072	0.8125742490936745	1.0795350465720972	0.7509132710137413	0.8121645792212951	0.5647646141878433	0.3571752874911275	0.7404005452453886	0.0	0.8841403945360155	0.5156841540375442	1.0252643244469464	0.9867662706871153	0.08665215320581622	1.036437499841409	0.6266625085121705	0.7650987130576635	0.8062975889388716	0.8004681042465485	0.8064775840128824	1.1414690652130235	0.5857175768650444	0.7132840449921987	0.8983062187286073	0.26488525155575526	0.7279431486650925	0.7097606966933603	0.6472327728222305	0.7593681567463673	0.10216588795713909	0.47005920775603954	0.5896906931958537	0.8249021019671325	1.0026125882410197	0.36820021580942147	1.150937976796464	0.8141470978632478	1.0421590492010417	1.0635226476812836	0.6334306169340876	0.611551714948236	0.848806192638827	0.7212221171404017	0.8755896614284807	0.44033309234582546	0.3769293724265005	0.5188471300805444	0.5335034444193714	0.39185391347564735	0.3646991482218246	1.113884541339354	0.9847313084956284	0.8578661982273602	0.8925746697289366	0.9131954365677568	0.6149866885611397	0.6185482990056901	0.7532084382553751	0.9982633586057839	0.7764351737610952	0.2655051839145425	0.7053154432120976	0.9652446448380526	0.1766512220264731	0.8018028481169759	0.6825725303287936	1.0234220095393252	0.8438234347575313	0.8442472206665378	0.7685806489723701
Feature 19	0.5506480143204467	0.8359021770985323	0.46089764853498943	0.40895826524784384	0.537889873410685	0.5413822480583197	0.9205166127801108	0.7002740763126679	0.5916583057896662	0.5990165228970293	0.6721405152097311	0.6551629812193359	0.2858741373556964	0.8036228427663554	0.8371903810405714	0.4106492459798226	0.5570872295390285	0.40825242742262796	0.8841403945360155	0.0	0.39573420312543583	0.32438676724747245	0.5051058898988109	0.9104598155231898	0.7953025368049353	0.4228111264144178	0.1846237023287032	0.7854564778569683	0.10238530096004259	0.6235736220468963	0.4071379039792185	0.7128891058603065	0.27461932239674436	0.9710862552416483	0.636885830286147	0.33585365414096036	0.46857479537802355	0.5672207562919793	0.14799048580117705	0.9432171977972377	0.5609540912793178	0.5382549345897312	0.3273208307341364	0.44268038851492175	0.8285993204212853	0.8262458555348141	0.42808324926049146	0.5156828597488857	0.49362239329554664	0.5945449185433666	0.5311399810553145	0.7712155226523217	0.4943704810298549	0.7557602077488	0.5172744033447415	0.5490642345827631	0.42398319066892676	0.3715498087055981	0.5622557996069719	0.6571803828898128	0.4858086073926212	0.1076725675286078	0.9075866484598302	0.8947205455106468	0.6938992022795245	0.27591952422045984	0.399947483075807	0.2329282325211728	1.132980198752331	0.4766214961974516	0.6574753307677388	0.3377556729296254	0.4650832557286391	1.0237482870460468	0.39144616218516365	0.2674561768460563	0.707876233317784	0.41147634624462043	0.4135782955167112	0.7046734087384879
Feature 20	0.6807881600947351	0.48239700131757474	0.5781196725400762	0.13858096890964908	0.1802247752360116	0.29151517378417546	0.5822425234212603	0.3962390859086278	0.5891346948125792	0.3215407170072757	0.3398949474528928	0.5110869074383553	0.5728083005452435	0.5833903888573508	0.6269974304192792	0.15535515414104503	0.17756637252777419	0.29945766643060606	0.5156841540375442	0.39573420312543583	0.0	0.5241222187457605	0.5555849889371915	0.5397688928165832	0.7238825408882552	0.22718945966040152	0.25826989403308664	0.5901330032228979	0.3336529090344041	0.4809705782919161	0.6463655950973086	0.4277335943556265	0.3359305216003207	0.7556818857130166	0.3002107154634621	0.2598448283902506	0.3218702640684995	0.3363190324400658	0.2544910223077698	0.5628023411217936	0.22885744166027114	0.27836369239554026	0.35445154220427866	0.5518531035050577	0.4798096735128816	0.8062125663906038	0.36382180571072187	0.6000215737746851	0.6004780609648903	0.3674338152993284	0.2797388635007484	0.5962793039903768	0.34322865372206834	0.6105923287325532	0.1729188621679075	0.18839317569595046	0.15290310079479616	0.025605100127142195	0.19765172279378174	0.2759577856595613	0.6339770314397356	0.48818540051149034	0.7119355872406831	0.699339799066459	0.5958831539986558	0.15927804442658042	0.2168790849315073	0.2667687398920162	0.9138901059757724	0.398769536863066	0.2870003214813327	0.29208600067418244	0.5277149755943363	0.6436840354896226	0.36773272454400546	0.24737955185031144	0.6635225819150592	0.4020236157416091	0.40054370157609304	0.5148614529660727
Feature 21	0.3022796424022905	0.9922730139251184	0.1946205665944223	0.5162894870747416	0.6425546665468687	0.5336705055121355	0.8714298809478508	0.6851063614868201	0.36431336226375455	0.5474575593053346	0.8608129294731584	0.4945297018329825	0.11520183801417715	0.6808700734885049	0.6846949084925275	0.46814497266335914	0.6681784181611855	0.32077297035360475	1.0252643244469464	0.32438676724747245	0.5241222187457605	0.0	0.25265122314536465	1.0573014637999247	0.5537573210607376	0.4243369806070101	0.28684425584023965	0.6318924095225995	0.40758370509265746	0.4598678379660678	0.13055386597854488	0.6529538167534109	0.5779046378955628	0.8012758653129273	0.7905129674988578	0.3046200805064015	0.3867878116472962	0.492907392946068	0.33305072324497725	1.0564332920313109	0.5922785200985273	0.5064267026288614	0.21971673267908767	0.19898837651766674	0.8600309293653416	0.5503159572012776	0.2788119205180121	0.23611703216609353	0.18604456827138832	0.533606597037374	0.486131084667318	0.5937883854027197	0.3949705294472737	0.573443682865305	0.5946963546495836	0.6535730540042756	0.5220100833510711	0.5098720823138011	0.6432066925765025	0.7079234106103046	0.1618481378256683	0.2725739144425703	0.7608453640697797	0.7143422849919677	0.4901409990014603	0.4957104564331477	0.43138166375867776	0.2900611527093621	0.9610355829180568	0.3732003458985632	0.8090315086530621	0.3834985725504508	0.23176247057813237	1.153523737614304	0.2836215028815918	0.5169176142709135	0.45098518440830426	0.2512141595829795	0.24908498100280535	0.5629193525092777
Feature 22	0.1710075661387779	0.9621927724866125	0.0913844963068075	0.5049330201652144	0.6096464576455571	0.4274933685071903	0.7207143753972156	0.5506088174030684	0.11309148374937447	0.43500086426773954	0.8848972800693402	0.2851613732932033	0.3481103802939218	0.47316963251197236	0.47166911995658445	0.4404195780204474	0.6442730128067496	0.26647444407128873	0.9867662706871153	0.5051058898988109	0.5555849889371915	0.25265122314536465	0.0	1.031312571252316	0.3105608017634521	0.36608024403487033	0.3921186972441365	0.4189961863245615	0.561884147171944	0.2667929377965438	0.2819741686612739	0.5014835173539535	0.7133875635787562	0.5802976569333382	0.7682107834012372	0.2971724006647635	0.2779806869924333	0.3678484957248462	0.46267370961809495	0.9962212155706045	0.5188631276791668	0.40601215289312875	0.21577519730220976	0.09109960503908586	0.7402762011627471	0.32264165587894106	0.2381365389843692	0.05924119315522671	0.12419918710226166	0.3885870327607938	0.39005350547752304	0.3830341434768473	0.2722288767817197	0.3438829344045141	0.5510768566560438	0.6191977692234139	0.5010123106373389	0.5494087069075811	0.5966185524850657	0.644355556789713	0.20324386893016758	0.48278198464335087	0.5296994331495924	0.4962982481436898	0.25349096203933646	0.5876333248770932	0.38717339946665935	0.3481914039797174	0.728008637667918	0.22736306445243462	0.816335180020091	0.3613067388252244	0.04752141706224797	1.1141800305436778	0.19996042899336325	0.6497947161716818	0.2242670962639047	0.1537163500917804	0.15579821477399589	0.3636583933543328
Feature 23	1.1620678233593176	0.13677339745456932	1.0760584335608774	0.5671862659028937	0.4343761933919002	0.6239066242994529	0.5918104922642612	0.5647530543265616	1.0232162474521815	0.63183975968744	0.2617109066828703	0.8621477295941786	1.1112102350807163	0.8062017481328202	0.8613273431134771	0.607323197607946	0.3955674579064614	0.7772948673430868	0.08665215320581622	0.9104598155231898	0.5397688928165832	1.0573014637999247	1.031312571252316	0.0	1.0854635589406831	0.6717889178768938	0.7952114958158137	0.856198798277074	0.82467656339769	0.8517380894416932	1.177460275005745	0.6356973528514808	0.7294160312609645	0.9451258710662874	0.31956165152968025	0.7655543146383115	0.7545187997388838	0.6905358302436447	0.7845805190817341	0.1439188636086926	0.5163468289706443	0.6344758514365252	0.864246123313656	1.047699892700185	0.4340849991641967	1.198211615093062	0.8453704670920813	1.0854884511282434	1.1011650673852522	0.6864516035158009	0.6523592361130004	0.8937804019910197	0.7650697713469187	0.9263968191918516	0.48634893612624613	0.4234443241832514	0.5653676389856593	0.5581997936413076	0.43736002978712807	0.4007677059442783	1.1478450091190948	1.0125638059566502	0.9168729142715244	0.9377073086732758	0.9627823811330191	0.6363139129895755	0.6657396663980593	0.7907524754229666	1.0487616681391776	0.8285119587406704	0.2644609720496456	0.7557599957882636	1.0106224369469599	0.12369451774687654	0.8471396598949409	0.6916697111119822	1.0670414501934573	0.8857740656437908	0.8850398921159018	0.8176569185064877
Feature 24	0.3910218810947561	1.0296417235161819	0.3919037993581784	0.6630555963966218	0.7173123787476602	0.5008579485560224	0.6144638573092364	0.5374574296640448	0.2194873243465023	0.4638005622876972	1.008788802266579	0.22887282875749296	0.65553009487183	0.3290014263081724	0.2843167030912208	0.5926098997789945	0.7494133923609515	0.44423391696867215	1.036437499841409	0.7953025368049353	0.7238825408882552	0.5537573210607376	0.3105608017634521	1.0854635589406831	0.0	0.5138773873728988	0.649651681322416	0.25611258040217877	0.8344661519554807	0.24825001678269573	0.5744142992298653	0.4568854640257397	0.9629298986606158	0.33379538736445646	0.8710057506666217	0.5091579232782872	0.4069536359292161	0.4119312663275323	0.7217919917861758	1.0148255991733575	0.5916664564919804	0.47604369444689987	0.47247836481530725	0.39503567686961244	0.714889024026994	0.12511428409429054	0.4238457207920006	0.3340666650430916	0.3871701664349285	0.41467410830063417	0.46410571751577384	0.21397559058010235	0.3816532772777289	0.1676225731229024	0.6571180195530657	0.7230310958437858	0.6516245371911902	0.7277066690749326	0.6868322322919923	0.6907687524560041	0.4589840368711838	0.7874682325152527	0.31864610137419846	0.26177421121232763	0.13226295473322208	0.8088483702642776	0.5485070556908963	0.5977649623806153	0.4525980501433599	0.3735516237698099	0.9223895609986639	0.5684223175385322	0.34761808083660267	1.141128063556921	0.42080779479216296	0.8868882013491363	0.11607490266779569	0.38759070553615854	0.3868468905852814	0.269597349071114
Feature 25	0.49209442767175476	0.5983385005150677	0.4055065648600152	0.1522488975350694	0.2438659441029292	0.12434926232979154	0.5087100466949624	0.2835186376023276	0.3761670527469732	0.19490475532821383	0.5268231246630115	0.3022056869560664	0.4967110663913962	0.39981247271934967	0.44674675898913424	0.08075731172720915	0.28041802749067607	0.13863564990963526	0.6266625085121705	0.4228111264144178	0.22718945966040152	0.4243369806070101	0.36608024403487033	0.6717889178768938	0.5138773873728988	0.0	0.24744642572589498	0.40118671361035513	0.4059336308297319	0.2808111602219009	0.5293293460763411	0.2920802854738324	0.48206492751143937	0.5833833051481278	0.40375283894961117	0.124285336557788	0.11016474903569548	0.1655637605435172	0.30010722189311906	0.6473685653668587	0.17672666593889574	0.12273338653335789	0.207287204782811	0.37636608603597727	0.440860793917404	0.5998081363187607	0.23232679041659707	0.4191652740367142	0.44337713964920566	0.1777258564803987	0.1303208393144855	0.4098440457336802	0.13869073008901545	0.40471324516381474	0.186803098421511	0.2537276316629602	0.14459116936233282	0.22787342939930375	0.23553123593360373	0.3093525176575864	0.49807000789539296	0.4818004750559898	0.5179871243796996	0.5213763428442475	0.38355145507908484	0.3159548924220792	0.048114068560729535	0.19597936350868414	0.7400373948905463	0.17558232935027132	0.4606255599136458	0.15492109047581976	0.3405269333521927	0.7630436636060136	0.17549474944124308	0.4156403540017056	0.46498645622780543	0.2198841904794766	0.22243488790195584	0.3216223369065331
Feature 26	0.48525459642669794	0.7256710249001348	0.3793811941414374	0.2649721656078026	0.39412155756442324	0.37032806176188726	0.7395534998550611	0.5275475812830435	0.4637547766415277	0.4153180411966742	0.5828220280809392	0.48722438235706733	0.3175421203095964	0.6289666841098707	0.6610236948893146	0.24365710376989647	0.4155867830482888	0.23061058023013772	0.7650987130576635	0.1846237023287032	0.25826989403308664	0.28684425584023965	0.3921186972441365	0.7952114958158137	0.649651681322416	0.24744642572589498	0.0	0.6110401953272486	0.19150523193567684	0.45321130662462683	0.40226058108254925	0.5322068943192327	0.3269071536529688	0.7949627667384593	0.5239386256151191	0.1572479699366396	0.2924518132181593	0.38449552736952247	0.07297876372618674	0.8103128635665284	0.390544953288992	0.3571236673381052	0.18151551189444004	0.35622354497711256	0.6671055138129824	0.6984606769658863	0.2653310906997431	0.4195409868082838	0.4078474396614645	0.41859799681313237	0.34760847070715567	0.5983982793256398	0.3176268621930133	0.5903942126864735	0.36099257971760107	0.40545265964336047	0.277314525592191	0.2386802010168813	0.40806395343656526	0.4935624438801988	0.424732550708049	0.2484277663769811	0.7395650574058831	0.7204070624606896	0.5378951700040707	0.21198945260230873	0.2340520185527785	0.07622106011255145	0.9590581416359543	0.3226410161566469	0.5434145475450111	0.20805212839300893	0.35570604206628964	0.9005556859402462	0.2402459701655123	0.26094620990584855	0.5671870219743228	0.2637062411875652	0.2641183900166541	0.5295595629876864
Feature 27	0.5437078781215792	0.8080149880783994	0.5080508949694739	0.5280177601653836	0.5370274048230664	0.3367328151434019	0.361354883984704	0.31044024874741677	0.3361647760478416	0.27879836884840414	0.8189142512263511	0.14149223902540178	0.7364965292095924	0.08993839627328593	0.05537005146018799	0.46417842193120723	0.5639955551943189	0.3866245604249255	0.8062975889388716	0.7854564778569683	0.5901330032228979	0.6318924095225995	0.4189961863245615	0.856198798277074	0.25611258040217877	0.40118671361035513	0.6110401953272486	0.0	0.7930787689788371	0.17400321497252033	0.696272249517931	0.22166472362608677	0.8824245409043757	0.18870800140375407	0.6766232280750799	0.453793658491739	0.320120007879509	0.2551479916416478	0.6761542420238928	0.7737947818691414	0.4044638246860637	0.3135414060615547	0.46934495333054244	0.4954382469010027	0.47185713508789007	0.3800267279164542	0.40506863879112215	0.4686410549807689	0.5173583958285264	0.24231623878369032	0.31127495058449073	0.07667513827016088	0.29347153663821374	0.09570593693651738	0.4829320938052608	0.539544793007247	0.5128427378940662	0.6012057413964823	0.49812843619433134	0.47751458777197103	0.5935225945550999	0.8121536634599412	0.1647787311991185	0.1294034887414368	0.1820587242273398	0.7109803473143681	0.4392770062622859	0.5573073148177278	0.3483402627993178	0.3310773635380123	0.7275373745877199	0.5038660082709318	0.43638179665713184	0.9014728170499622	0.40454716696959614	0.8024688627868195	0.29636056037652536	0.3969899146865295	0.3959600878541082	0.08168033151931052
