	Feature 0	Feature 1	Feature 2	Feature 3	Feature 4	Feature 5	Feature 6	Feature 7	Feature 8	Feature 9	Feature 10	Feature 11	Feature 12	Feature 13	Feature 14	Feature 15	Feature 16	Feature 17	Feature 18	Feature 19	Feature 20	Feature 21	Feature 22	Feature 23	Feature 24	Feature 25	Feature 26	Feature 27	Feature 28	Feature 29	Feature 30	Feature 31	Feature 32	Feature 33	Feature 34	Feature 35	Feature 36	Feature 37	Feature 38	Feature 39	Feature 40	Feature 41	Feature 42	Feature 43	Feature 44	Feature 45	Feature 46	Feature 47	Feature 48	Feature 49	Feature 50	Feature 51	Feature 52	Feature 53	Feature 54	Feature 55	Feature 56	Feature 57	Feature 58	Feature 59	Feature 60	Feature 61	Feature 62	Feature 63	Feature 64	Feature 65	Feature 66	Feature 67	Feature 68	Feature 69	Feature 70	Feature 71	Feature 72	Feature 73	Feature 74	Feature 75	Feature 76	Feature 77	Feature 78	Feature 79
Feature 10	0.35188239654146053	0.13018937578168213	0.35886782804238593	0.2963073052350486	0.3498955483967667	0.04498075231388442	0.6789579692240595	0.40025040856517885	0.35820545832832795	0.8561120897998176	0.0	0.34013070857742705	0.787093660779245	0.6468849448919217	0.4494061903940134	0.4430797992781944	0.16619782520312396	0.3764564302732133	0.505171891854653	0.48510781417020854	0.2817006446936685	0.45158500596235607	0.5107381151237422	0.532457987758845	0.30747794754288665	0.1693986998671126	0.6763200122705817	0.7083357044290935	0.23158342349114186	0.5051452721806874	0.16358795413914481	0.2758330997584533	0.308059199648796	0.4643769721745011	0.2910221922444175	0.09369899028799594	0.25266818286472864	0.6272065997061121	0.2268233444362324	0.2846339518533939	0.4428629791616045	0.6050219113078329	0.4722609256593238	0.4068621489475637	0.23557321599481795	0.17882740021434376	0.3042734338495867	0.5451940081994947	0.3351381123077273	0.4249445810269011	0.8158187147968275	0.23304002515785985	0.4138019548004999	0.20512177013071103	0.5387950171184261	0.5335702106768104	0.5854194259805183	0.4378528296899178	0.21184199678617546	0.5145319283939391	0.384337094414139	0.35500076840147404	0.3370130301497785	0.20343799324936285	0.3221237238454396	0.8597690131276049	0.21649964978215938	0.527590009142608	0.5024695703724948	0.633776338655519	0.7753901486007034	0.2999647317440157	0.6020414234232487	0.4905632057733118	0.6534272040153488	0.6707550581055545	0.14322187469291697	0.3052895728180863	0.37417219143518565	0.34915782500853393
Feature 11	0.4008522764345694	0.24915026298898668	0.21249016459641945	0.46870390389731126	0.1352982624998826	0.36783245420453636	0.49966129291121725	0.2559535167417653	0.4534210797834684	0.7109314180308853	0.34013070857742705	0.0	1.0296246240195535	0.5642972392269395	0.21492394969432757	0.11969869942586896	0.4234018777084295	0.44416244917210346	0.22142383981839966	0.275524435680801	0.09979618676517395	0.2961318387573026	0.29843202237662336	0.22869384378893523	0.29861115108788666	0.27362221732120234	0.4674955460788801	0.641354188402131	0.13632615707186635	0.16540489964577845	0.4016789514488317	0.41200877890616305	0.4312922183043952	0.552941706782452	0.324567207083997	0.40398824155739743	0.11981892659321164	0.5034850477037218	0.23218490872763375	0.3531613247892247	0.2421175932780645	0.3480919929398423	0.33211441806350195	0.45877641665513963	0.14413271071553224	0.29327027628199415	0.17628691731338386	0.21353526362165787	0.4715233766428377	0.49032647547126545	0.6816741058075425	0.5229257123336014	0.10412322312634907	0.5363395835585345	0.375518903973198	0.21943327802910043	0.8189288181929136	0.20730879861335907	0.3080438826905936	0.4617527270957057	0.40883353645475656	0.34854060449630303	0.37666112421460046	0.5237265788455913	0.44888752929773146	0.5367305972875701	0.13822137696198764	0.6446737207507078	0.3159736208361217	0.36543654790238883	0.4502930759378742	0.2289965504375438	0.29635196436138106	0.26451202458759987	0.5548084258761385	0.35702506541594814	0.4470283630223893	0.2171957256710918	0.3914549363899352	0.23106288879148573
Feature 12	0.6725908593637339	0.8103501154747704	0.877703356276238	0.995711415444516	0.9617967345278624	0.7421573632192539	0.9936215867976738	1.1668564407688446	1.0810503891986136	1.0388197963523944	0.787093660779245	1.0296246240195535	0.0	0.8286278584631932	1.1922502531615617	1.0885585568024647	0.8243442367926593	1.0824968382082394	1.2396690225469935	0.9753966401939622	1.0246702052633476	1.2303812406275008	0.9758615138905709	1.1194479266661135	0.7554395495361412	0.7595385984602222	1.0421539883863196	0.8459911127602832	0.8948787273735398	1.1723372293414347	0.7133459727314756	1.0220557706210658	0.6058959079969334	0.5542142937129744	0.7220259996090018	0.7787624890981526	0.9124681549547771	0.8999028257831	0.7985365814909674	0.686305347762903	1.2066545422414994	1.362030289661887	0.9192736348758196	0.6497686835851044	0.9616944310881489	0.9114140556673772	1.0641393713086669	1.1746164512074957	0.5890689374905077	1.168003798398606	1.0044636337532562	0.5802531760027512	1.04191178752684	0.6972375600311254	1.3054114099909444	1.1176825062916966	0.2107251907118078	1.1965040529761775	0.8695095358738802	0.7493601309052925	1.1506329747605983	0.7416775842117794	0.707835872448959	0.7404834750571088	0.5993926967706862	1.4576842521281899	0.9620559973629678	0.47701655847851676	1.276354086954112	1.1407818840428723	1.414483723756923	0.8227019902675972	1.233175505995601	1.2545508074059746	1.4187262492054449	1.3829246722490314	0.693671484188212	1.0839458044032593	0.6958610352701061	0.8541874937077917
Feature 13	0.31132594880907316	0.5687921074968336	0.369884097057049	0.9204631040196581	0.4397841325123447	0.6309272345432156	0.18428888568509127	0.817572084090683	0.949243220585964	0.24026422005324014	0.6468849448919217	0.5642972392269395	0.8286278584631932	0.0	0.7724482988719473	0.5216735329305912	0.7805022897987792	0.9407577458076464	0.7568582729021517	0.3135110840387987	0.6350731167386358	0.8561803981099212	0.29644103066695604	0.46782905606655883	0.3649694407764936	0.49313280022405026	0.24490209121983209	0.11334721821014557	0.5092388616641029	0.6066187609768227	0.6534087585264391	0.8848206393411631	0.40267061858036884	0.3073685124275345	0.4062172544472842	0.7210942411996992	0.4996003652621593	0.09522155577764373	0.45631337594922117	0.3940958800246466	0.8053848508177476	0.8741254136184556	0.26923030344059534	0.2733394003614464	0.6306501116145663	0.7262012743608757	0.7222862546878825	0.5502754479783449	0.3844719118277369	1.0085196907254093	0.2051842587544698	0.6676690322512057	0.491163947815305	0.7867413161286841	0.9385690162789436	0.47909548868749524	0.6636223477172412	0.7649300978140875	0.6936421598783318	0.17110493681435798	0.937553115406054	0.29272475363259354	0.31553310058071127	0.8091396681634941	0.38299109176145946	0.7179481843751242	0.6106209738198586	0.35935178039690263	0.8757680804441407	0.4013273386487159	0.7200569513028116	0.3966064293709206	0.5765207616550095	0.8175823253814148	1.1188629237085461	0.7947894961301317	0.6924554263496	0.7570046609912243	0.28723400340366706	0.3527045644731604
Feature 14	0.603695550530157	0.38445135162593147	0.4167784419050037	0.43211720509281787	0.34820299115632974	0.487507566739023	0.6891279226088325	0.1048143489186588	0.372908847727831	0.9043076012048421	0.4494061903940134	0.21492394969432757	1.1922502531615617	0.7724482988719473	0.0	0.27452881273832863	0.4659303160390743	0.3540808845555759	0.0920204684476013	0.4745656550781574	0.19421922983771664	0.14262950422755438	0.49229729375606485	0.374677028867964	0.4946340365858694	0.4418704367752924	0.6481997378772167	0.8522626001312956	0.3213696361257731	0.22184711491205664	0.5021931910881788	0.37526483911814934	0.616058629617372	0.7539266464328164	0.5057506861961977	0.4813773880082814	0.31644601277558215	0.708587688906892	0.41460904670838206	0.5397217487255355	0.0683984567085604	0.19264855494820207	0.5413105411934973	0.6659282822624	0.231564234785714	0.3254438570153678	0.14739818436919236	0.31101358083520003	0.665735894220718	0.38436773903572474	0.8792099897827791	0.6418459804283192	0.28682185661115	0.6148377023867151	0.16950464290480988	0.35462856219268957	0.9834738072777884	0.08299074759183006	0.3583047640004601	0.6656370276884244	0.30443229945008554	0.5574957923913663	0.5836340410052134	0.5867922563002506	0.6410480902633501	0.5752695799206696	0.26084903921268515	0.8438572189891002	0.13615208839708132	0.5196590118271442	0.4696018054602666	0.42664388247819995	0.3863336448974634	0.10605604986681604	0.3559729245426483	0.28965939480024905	0.5440780328790864	0.1776215891596232	0.5955097301885968	0.4391277355573079
Feature 15	0.4287011392096505	0.3506623398627654	0.2237929925958886	0.5856918184208253	0.13364817149287164	0.46691111060366497	0.4249564144209527	0.3412080705967714	0.5664515413391069	0.6338137758284058	0.4430797992781944	0.11969869942586896	1.0885585568024647	0.5216735329305912	0.27452881273832863	0.0	0.5401934514173045	0.5572852699281334	0.23874213794622495	0.21007059306219947	0.20917673941437318	0.36146372953686395	0.2324314650299376	0.11251274827635417	0.3378898097539416	0.35437431782353457	0.3822510265441098	0.5940487346174662	0.22410952207388185	0.10332364464901428	0.5059016758900458	0.5250409010362532	0.48296164551726767	0.5759457204112487	0.3781976439245866	0.514763989151368	0.19970032858402767	0.44716956894038973	0.3022230878383945	0.40481668873561516	0.30532628177775273	0.35281561113762067	0.28471199231916	0.4758469972209823	0.2633567790306861	0.4126632427017295	0.2837419978520349	0.10254340028443841	0.5131799320849166	0.5940307958611439	0.6084644027955789	0.6179011713142174	0.05382723964905368	0.6438419979759465	0.4360709569395789	0.11404604380467798	0.8793223134925444	0.25887612167388735	0.4222925891943185	0.44986307382563023	0.5101094822477559	0.36523927702383574	0.4005754819256894	0.6350041491794141	0.4935074570672597	0.42452461041381834	0.24563246522949128	0.6693589692100133	0.36750344782083194	0.25472425703480117	0.3471607356833747	0.2708687809832503	0.18733335426521322	0.3038572713094742	0.6215676600454247	0.30283784528385577	0.5523230896311314	0.31688069884146775	0.412465286068278	0.24370255508104183
Feature 16	0.48034526647722825	0.22458323468990077	0.4699408332287653	0.18262729768010805	0.47222169830183097	0.17891105968233614	0.8070876167001005	0.39831236713416823	0.25784286664800543	0.9952058461040995	0.16619782520312396	0.4234018777084295	0.8243442367926593	0.7805022897987792	0.4659303160390743	0.5401934514173045	0.0	0.2659123512406172	0.542729644111782	0.6122984844940763	0.3533071665446193	0.4626309490064033	0.6320957223037048	0.6404519823376247	0.421366027731521	0.2891850145877639	0.8024875786637025	0.8520902244006218	0.33902473857096677	0.5781437701538276	0.15711293737026108	0.21039795043839699	0.41591383624804706	0.5805747947736837	0.38793077443416996	0.08367051440805282	0.363843168903063	0.7645223155156132	0.3374895940749564	0.39410877814250206	0.45956837516428156	0.6348245309835397	0.6171725520676694	0.5401271961734354	0.28443150184544225	0.14391905378577807	0.3279044465410904	0.636659610791478	0.4646269050019023	0.34920331211188455	0.957393278500361	0.24725107164310733	0.5105914284707223	0.16556145420676718	0.5190687375044594	0.6297387159481264	0.6351362143240695	0.47438558857554863	0.1698590589091343	0.6317392461139404	0.3340710153846189	0.48941272077788667	0.4788220468945327	0.12936671028062366	0.44507185943479183	0.9582789285966542	0.30886841297978473	0.6373393099366631	0.5121647559356038	0.7575784130967587	0.8661998294937403	0.41039689921151123	0.7097936362419038	0.5186636880820251	0.6003241187880811	0.7308303262730484	0.13773097127364678	0.3323475674711709	0.49832321086998566	0.46809193129752336
Feature 17	0.6755859952050227	0.38604061740024664	0.5806791073712707	0.14609097000875118	0.5523834606106488	0.4097489652092778	0.9186557177647658	0.2669682427075014	0.0746010669274542	1.1285429090940509	0.3764564302732133	0.44416244917210346	1.0824968382082394	0.9407577458076464	0.3540808845555759	0.5572852699281334	0.2659123512406172	0.0	0.4437780899885897	0.703906126599174	0.3643217302734816	0.3264733734471914	0.7226662891911414	0.6687181878588339	0.5843297290264529	0.4693047398643262	0.8967771746242251	1.021302594576456	0.4400327193835758	0.5479461653786571	0.3878272349597463	0.1647573373040325	0.632820200647686	0.7998416579774476	0.5615821675398809	0.3334475411834133	0.45689887712599464	0.9045768995423977	0.4880925397734916	0.5853540684687562	0.3381463883507327	0.4979322235023188	0.7400409584802825	0.742192684994608	0.3215711199231964	0.2227842292454741	0.2778155027140074	0.6304670290972216	0.6901637143941807	0.165151405209905	1.0959728295379156	0.5078017018582613	0.544300474032287	0.41984758880796025	0.3263349113172689	0.649441071673727	0.8936114559883839	0.3804719940530155	0.27001200338526204	0.796414725001313	0.16618244768996063	0.6630844472232288	0.6683747512547558	0.3749748608738448	0.6661454768740448	0.92426144089981	0.3684474783929602	0.8698549320250056	0.3626468146953905	0.809264833744471	0.8190536247340634	0.5445260962378569	0.7072561101113538	0.3984839709814005	0.3588379116852677	0.6368124005687926	0.3998353052022203	0.2754842238205355	0.6829077504572254	0.5920766349750994
Feature 18	0.6219140308784363	0.43575952875484936	0.42229358562022123	0.5144984124707596	0.3399359123018227	0.5423399750095278	0.6561477317277412	0.1830718839308397	0.45762285804872915	0.866778642369554	0.505171891854653	0.22142383981839966	1.2396690225469935	0.7568582729021517	0.0920204684476013	0.23874213794622495	0.542729644111782	0.4437780899885897	0.0	0.44802206246833176	0.22831794357922358	0.18101206139035717	0.46632119300354935	0.3239442983817308	0.5164971717918992	0.4816544165667785	0.6091144097539791	0.8321642818861626	0.3496165651810674	0.16690752148159135	0.5682413941452933	0.4514835787225015	0.6487077899466913	0.7735694265170288	0.5372437468893492	0.5489113111288069	0.3376669682140618	0.6849055643370212	0.44668201195386265	0.5700900750137131	0.11896375046809053	0.13769697904642397	0.5194691038590982	0.6793560435163019	0.28751446837280886	0.4017288649665002	0.21591985902969013	0.250259503307248	0.6915005540049952	0.4589859726913976	0.843931852037592	0.7036231603263656	0.26624515456192116	0.6838990640825581	0.21438271128648745	0.30893226216238656	1.0293938289211249	0.09328265130338617	0.4332685260214091	0.6674444291393826	0.37751379897398896	0.5683040108174788	0.5974195673590709	0.6591484570170929	0.668844556157578	0.48741308332302663	0.29812801050688836	0.8656603011592718	0.1575449490206173	0.46368528336447395	0.3799394935229723	0.4459191235917544	0.3124805128740126	0.09818622617625411	0.3997833975608481	0.19863506485797902	0.6102698794268219	0.23702616145615715	0.6108835110409646	0.4452894248373919
Feature 19	0.306021947806513	0.3896846895439603	0.16085083166406694	0.7073330654984877	0.16095778938130306	0.4909296209814597	0.2293962552832131	0.5302188078251435	0.7121051205327722	0.43546727833852794	0.48510781417020854	0.275524435680801	0.9753966401939622	0.3135110840387987	0.4745656550781574	0.21007059306219947	0.6122984844940763	0.703906126599174	0.44802206246833176	0.0	0.35994155508737463	0.5591028520236516	0.045849835828940075	0.1637286382297482	0.25832604727854724	0.34660926649903534	0.20292173632034152	0.38593590480287465	0.2781254351639092	0.2976226332889021	0.5289524899430972	0.6561015317967107	0.3921908190757514	0.4282754939177379	0.3153205800787891	0.5665740343892206	0.2569977171860219	0.23718273157917244	0.2896784814828301	0.3285061007506149	0.5062848615052375	0.5611511469894731	0.10694746808932638	0.330510101365448	0.3828143739731339	0.5144933451252838	0.44887922609263414	0.24389355601874704	0.4049269685199866	0.7551815881138086	0.40676352210011757	0.6043272201119775	0.18800647454895578	0.6742061007185497	0.6397105626679055	0.18153355833800092	0.7749656608022575	0.4618849791140068	0.5027001665903413	0.2727880800632896	0.6758191697842849	0.23786274113220407	0.2808459527805438	0.6798796762470748	0.39022861975994405	0.48250107007508514	0.35853647511047276	0.5183161081456378	0.5724077805873596	0.1749155022766438	0.4491922905609954	0.2250656454832408	0.2848883339225219	0.5108608248001406	0.8236117460952891	0.48656775544471764	0.5752146315826803	0.48299289919593624	0.28130236188110497	0.1627741328352203
Feature 20	0.4331918001067699	0.2205292945233399	0.2809238508413227	0.37804582458983743	0.203372813266403	0.31751743443082947	0.5871479674841152	0.19220031826330378	0.36395904452735417	0.7929004876880094	0.2817006446936685	0.09979618676517395	1.0246702052633476	0.6350731167386358	0.19421922983771664	0.20917673941437318	0.3533071665446193	0.3643217302734816	0.22831794357922358	0.35994155508737463	0.0	0.23414962293660144	0.38710385411841103	0.31980368516798285	0.3371335750508422	0.2684704079580909	0.5582832834952854	0.7070951086976272	0.14911881542899316	0.24027554115823233	0.36463504004139224	0.316036902299696	0.44638221786753723	0.5840715048915383	0.3529282242877913	0.3386948006746083	0.14457926226077059	0.579423779811972	0.25006266419310563	0.37591265031703014	0.19774853423152197	0.3382600894363409	0.39826436602084603	0.4932748535667126	0.09681104891302893	0.22368529357442649	0.09770325590274222	0.2991022926668461	0.48364722505810886	0.39667332977331216	0.7606819033255056	0.48784366786594013	0.20209134364617867	0.47314729822298374	0.327322038658063	0.31644901855782226	0.8148886323632554	0.17396464953654647	0.2647684353783361	0.5253012397314345	0.3161079668889259	0.3905296577261622	0.40679724031433184	0.45559467952895466	0.463453180291205	0.6086732448350167	0.06998395196173189	0.6712697031841274	0.2689024742063866	0.45378223665775064	0.5138239724318173	0.2750471802557978	0.36370334009583516	0.23304311120845483	0.49232289980555743	0.3907075563444245	0.3975445502628396	0.12443869476544026	0.43226262092785295	0.29290435162112743
Feature 21	0.6669586605379403	0.4266002323209025	0.5052800357976716	0.3844275531242196	0.4169504498480028	0.4950916794865002	0.7836220572133837	0.09102727454126172	0.31955497498666036	0.9899677917726359	0.45158500596235607	0.2961318387573026	1.2303812406275008	0.8561803981099212	0.14262950422755438	0.36146372953686395	0.4626309490064033	0.3264733734471914	0.18101206139035717	0.5591028520236516	0.23414962293660144	0.0	0.5853446776525835	0.4634146363206576	0.5695348499667633	0.4910700280106004	0.7434430551224744	0.9252998063721461	0.3822455715860499	0.32663237014417545	0.5359273291268534	0.31476489443061734	0.6740644949386521	0.8171181232679948	0.5805725273636474	0.4786185757672254	0.37830701025574603	0.7914936992385022	0.47993623439428307	0.6058102994665647	0.07496040422485238	0.19056662828269394	0.6071207421012934	0.7266529034164998	0.28775634802322236	0.34180239682757796	0.1759161470759235	0.40509840003341807	0.7111996004419829	0.2938082126738123	0.9611147824201489	0.6649601859364648	0.3808247641859465	0.6042809156030405	0.1244630368359377	0.4585574904449771	1.0238681194750987	0.10609390959761042	0.404396548061159	0.7541639356055737	0.21517847191016085	0.6242044616959911	0.6393008006589785	0.5728320427774662	0.692343651408608	0.6410154284016109	0.2860851742624527	0.9028791137159644	0.056932460337239435	0.6020818337755877	0.5293390956847571	0.5060331489227009	0.44558357787713954	0.09177665874740014	0.2753149823996202	0.33638137411865526	0.5575537627503275	0.14699630126102287	0.6663268480822678	0.5212623034473147
Feature 22	0.312663126842146	0.4086339393447	0.16731381782611923	0.7313128774169417	0.19355437055219865	0.51482569529305	0.20127035662887108	0.5524216196647119	0.7349851339190617	0.41644701382888394	0.5107381151237422	0.29843202237662336	0.9758615138905709	0.29644103066695604	0.49229729375606485	0.2324314650299376	0.6320957223037048	0.7226662891911414	0.46632119300354935	0.045849835828940075	0.38710385411841103	0.5853446776525835	0.0	0.1785040239660149	0.2637571021657213	0.3641894598513033	0.17540860265911454	0.37727076364980033	0.3009141260648495	0.3108729815134343	0.5417913347660458	0.6831538679624403	0.3982955853745007	0.427390905228783	0.31796347554589927	0.5889058127967062	0.2818719214331498	0.22218723124086034	0.3041487286530477	0.33457152880320956	0.5288918476010818	0.5823674088861379	0.13605472323336606	0.33621278394444837	0.40283953919992005	0.5338819349459293	0.4720380452057163	0.25628870353841093	0.4171974859499894	0.7817742356363032	0.3908549759141467	0.617680335258067	0.2067337437559113	0.6954172736868195	0.6597327099678613	0.18448850849285847	0.7773460647127209	0.48629199400379625	0.514890821956619	0.2548190409950497	0.7026215198710916	0.24740049319639013	0.29537197170013446	0.7012490469856443	0.3999869050193322	0.48693778426250545	0.3877295776005525	0.5170552780095241	0.5965011690198471	0.17868877308779174	0.4597581244973228	0.2341396226284216	0.3074974991354043	0.5347796876357969	0.8451093601497017	0.5032875588415067	0.5927399424439345	0.5107725289213838	0.2833807755213009	0.17274166224674511
Feature 23	0.4477600605889123	0.4369663974685706	0.25241976456000076	0.6960999451978807	0.1879091958210632	0.551071571572995	0.3427379186514237	0.44950284046915473	0.6788465814343845	0.545306253880062	0.532457987758845	0.22869384378893523	1.1194479266661135	0.46782905606655883	0.374677028867964	0.11251274827635417	0.6404519823376247	0.6687181878588339	0.3239442983817308	0.1637286382297482	0.31980368516798285	0.4634146363206576	0.1785040239660149	0.0	0.37304321691298076	0.42361738314996517	0.2911765659645814	0.5351548484361031	0.3089062483785018	0.16364225015289793	0.5899506884200016	0.6356967419590256	0.5196959323925071	0.5826934314093057	0.4217923363153206	0.6091003817349456	0.2835003637434014	0.38368492147855154	0.36590685067922574	0.4453947975495453	0.4076299762446686	0.4227460593876718	0.25027594134580433	0.4828339713118736	0.36928160022273737	0.5178976833687903	0.39619537404812954	0.08624811774580486	0.5417614381739342	0.7056650079996794	0.5243645032469281	0.6914496984554922	0.133210403529325	0.7331842614628571	0.533028599396636	0.06067956583173039	0.9141363841833047	0.35933771414346943	0.5198216180419182	0.4286110821565696	0.6214515497509279	0.3795698326675741	0.41988832270409404	0.7287841262425376	0.5246245961802914	0.35008980606260304	0.3490934685356211	0.6747932390622887	0.4633018453045147	0.14595705481882376	0.2971618901790127	0.3159207242324255	0.14182061317622918	0.39675473844237397	0.71917189178864	0.32704839080860426	0.6381366196651771	0.4281955503313937	0.42575044463211553	0.26959213177057006
Feature 24	0.11953265003722352	0.2100029211245579	0.12368833949351542	0.563527898691333	0.2226651964602398	0.29549449909952474	0.3985402353973011	0.5118010679131829	0.5952535781689604	0.580992541487247	0.30747794754288665	0.29861115108788666	0.7554395495361412	0.3649694407764936	0.4946340365858694	0.3378898097539416	0.421366027731521	0.5843297290264529	0.5164971717918992	0.25832604727854724	0.3371335750508422	0.5695348499667633	0.2637571021657213	0.37304321691298076	0.0	0.13909417224855328	0.40800959705396933	0.45020321661847695	0.1885646549170675	0.4206223504809592	0.2999730911356946	0.5374562805599173	0.152340362922589	0.261785687204646	0.06076328740118336	0.37186107156557835	0.19573006749466326	0.3519897863505132	0.1000745475598126	0.07414710567521025	0.5234639816783735	0.6465507836485495	0.2561182437179215	0.18659919173573786	0.2976267020783156	0.3667780385507226	0.40605728363765087	0.4206513177064289	0.209444756895708	0.6662995684017523	0.5457466113326532	0.3581104250885653	0.2887748988391899	0.45731420679507556	0.6472569792595583	0.36592649621902285	0.547852002321093	0.49835694848892376	0.3305845374124791	0.21630030663667354	0.6028910428302668	0.09717711757058116	0.1315297991051509	0.4695147401323367	0.1766650534921191	0.7212805063129815	0.29844366327429417	0.3535151732973198	0.6003830386482321	0.43245782218823764	0.6678532914777042	0.07115978160676309	0.49468568958228476	0.5576629559393043	0.8116021885043062	0.6366813188761724	0.35033098514674205	0.44512855338567237	0.10692904799506578	0.10376167027709082
Feature 25	0.20731205465890912	0.08344826000825438	0.20532089036044793	0.43127148543984667	0.24258178914404782	0.1614745757252952	0.5234652275646465	0.43178040143698126	0.4719496580137314	0.7062499903247244	0.1693986998671126	0.27362221732120234	0.7595385984602222	0.49313280022405026	0.4418704367752924	0.35437431782353457	0.2891850145877639	0.4693047398643262	0.4816544165667785	0.34660926649903534	0.2684704079580909	0.4910700280106004	0.3641894598513033	0.42361738314996517	0.13909417224855328	0.0	0.5252353554026229	0.5671091594221365	0.13767190435027846	0.4294157225799488	0.18947107963429685	0.4072124042102338	0.18444007297320145	0.34053186923885176	0.12735244762036077	0.23551848266196046	0.15900029068944174	0.47558923516673085	0.0671983456016544	0.12942666415868384	0.45769503246800386	0.6037594283400431	0.3412959608546739	0.273004338436958	0.21589172498863446	0.24662221117506314	0.3229538279253243	0.45250979852783807	0.2359429060269625	0.5439196135826262	0.6685232190440101	0.268015212116113	0.31184731144001265	0.33252926767930835	0.5735666892391484	0.4192067291802584	0.5490258744344653	0.4409223808865023	0.22779569082491616	0.3515770970571969	0.487151088779045	0.20234615653075794	0.20173551125149589	0.33993722760298917	0.20936350687467598	0.7701973897636325	0.2123270914737917	0.42024334054301643	0.5310151658184109	0.5110287239940263	0.6997030268024569	0.13847965010152413	0.5230911783278361	0.5001888984612961	0.7213421135659841	0.6297317972674366	0.2289686010451292	0.35170517281572183	0.2194119933355102	0.19314536180553946
Feature 26	0.4224166768207099	0.5780362516818582	0.33456933567740454	0.9064157120727818	0.3635031378100995	0.6762793288543273	0.06522055788987846	0.7171140791834171	0.9099634604788543	0.2642687304917198	0.6763200122705817	0.4674955460788801	1.0421539883863196	0.24490209121983209	0.6481997378772167	0.3822510265441098	0.8024875786637025	0.8967771746242251	0.6091144097539791	0.20292173632034152	0.5582832834952854	0.7434430551224744	0.17540860265911454	0.2911765659645814	0.40800959705396933	0.5252353554026229	0.0	0.3055656243223715	0.4752615655194418	0.44401800752925014	0.7021173779778532	0.8576274557912775	0.5180219391075984	0.49333191817426225	0.4602443594082857	0.7558352064335215	0.4563309797146445	0.16247847506854043	0.46827347628184335	0.4702041042501051	0.6863543161284477	0.7128998774543719	0.2322073553470338	0.42036991123207385	0.5778803077784139	0.708514046718515	0.6431518941613859	0.368914244667718	0.5226325329358993	0.9545199761759418	0.2512849323046755	0.7631296247341566	0.36879194134827	0.8544577520126106	0.8139871716608743	0.3025304813109571	0.8589863267731042	0.6410352662645006	0.685569268409239	0.30027284859896775	0.8741957298486958	0.3678014434411689	0.41049666984696864	0.8644448747030533	0.5115926334340046	0.4823724149490173	0.5607783664076949	0.568826575288374	0.7487601350999796	0.18970716831099196	0.4962058181726939	0.3960797722819379	0.38671007446900885	0.6837437877197345	1.001295476985904	0.6017509676490439	0.7523203984481771	0.6805295577482963	0.39079287450038047	0.33540134238540875
Feature 27	0.37967827395900344	0.6448026346238407	0.4586392106844495	0.9905753453597976	0.5100138853713333	0.691416683369409	0.24874539184148664	0.8939161176535392	1.023525359374743	0.2081075679364981	0.7083357044290935	0.641354188402131	0.8459911127602832	0.11334721821014557	0.8522626001312956	0.5940487346174662	0.8520902244006218	1.021302594576456	0.8321642818861626	0.38593590480287465	0.7070951086976272	0.9252998063721461	0.37727076364980033	0.5351548484361031	0.45020321661847695	0.5671091594221365	0.3055656243223715	0.0	0.5860728564818839	0.6830259410250141	0.7298419481277127	0.9516330221044574	0.4710907923621341	0.3561497939526522	0.4933633845776408	0.7863501945750263	0.5749473349850104	0.15933065949463934	0.5371930244915518	0.47332577918013774	0.8795596105489478	0.9420497416517585	0.3205508530776156	0.3283597605322344	0.7109524978384424	0.8044513541097358	0.7986695332236949	0.6206576404809887	0.4309550796986308	1.0773646651441182	0.16543217870286345	0.73050677688397	0.5694898549688908	0.8445627999866793	1.015387673972939	0.5562343933910676	0.6944969312626017	0.8361393669212774	0.7795646666565532	0.2723877191450019	1.0068962181024714	0.365360509976205	0.3744811075595129	0.8702370599305957	0.4397603761506703	0.7585528094159165	0.6793727157905841	0.3889642339172854	0.9463841767065936	0.4511109170362074	0.7682781362602608	0.48321059416461265	0.6262471347349902	0.8876582020735897	1.1940033087887671	0.8576341272474564	0.7593237007225366	0.8265987033967385	0.36456503107408533	0.4381991266529779
