Column	Column0	Column1	Column2	Column3	Column4	Column5	Column6	Column7	Column8	Column9	Column10	Column11	Column12	Column13	Column14	Column15	Column16	Column17	Column18	Column19	Column20	Column21	Column22	Column23	Column24	Column25	Column26	Column27	Column28	Column29	Column30	Column31	Column32	Column33	Column34	Column35	Column36	Column37	Column38	Column39	Column40	Column41	Column42	Column43	Column44	Column45	Column46	Column47	Column48	Column49
Column10	0.4743427776236172	0.9939620416189976	1.4942605993515354	1.0602947192340828	0.8352138079582249	0.739771514984299	0.6129565265555742	0.6841060283248741	1.079882241060967	1.4337271930478752	0.0	1.2392139881937225	0.8048067271108291	1.0230806120913236	0.839265836114673	1.0053914950897929	1.3373706190547188	0.8397590242175405	0.7526378559474936	0.812655640080257	0.5119785865619599	0.8536891646723763	0.9010834672476948	0.7453726637552572	1.146368454252817	1.2402664651447257	0.3221509518380946	0.879299466657531	1.1349247240109048	1.036073335196668	0.5749015274382243	0.8023920996137457	0.7200381178173869	0.8218477007069924	0.6710189881415349	1.1033126205318362	1.3039759882505368	0.6554678276898727	1.260259189865002	1.0306742618574571	1.2666370070899282	1.1011988187595907	0.9747685007031335	0.6935916082555773	0.6256635144943048	0.7077252984079605	0.6820254382713418	0.8780837302097245	0.6869751564212581	1.1167952025536885
Column11	0.8721685390026009	0.5144501130252535	0.9879329535938918	0.5076671605460414	0.5658695063181864	0.8812382474020214	0.9636363419671837	0.7418661502033006	0.6523506580356722	0.4852725091685304	1.2392139881937225	0.0	1.0756655587372788	0.7197012714269464	0.5100791305229917	0.4995001437648712	0.3312520171339125	1.1232845518163688	0.4086245404390283	0.981396338235862	0.8224730419535652	0.7196631769581838	0.6758516886163143	0.799033793533334	1.119589463936211	0.6053642320780387	0.6653329969965699	0.8369426967744693	0.7235053319634456	0.4174534147306195	0.7813271267472113	0.9528860945637374	1.302728688676029	0.5734999557189868	1.1639485629855277	0.5379100183001158	0.6779229326032372	1.1451496399147498	0.6788329993498027	0.8772470269359599	0.7578330459235697	0.9028374547957945	0.6885151258347174	0.5586249422841177	1.1803340197787207	0.9616786872482512	0.5708304551404964	0.7543894350576995	1.0447476276976395	0.7056756952646819
Column12	0.822890026642736	0.5278034878746654	0.9555607982249161	1.04045948562745	0.7456013447255239	0.8128702592786572	0.5761892871504699	0.8239984338511246	0.5944455722991079	1.08339154911488	0.8048067271108291	1.0756655587372788	0.0	1.0560116704140263	1.0482035544447337	0.46307958483903067	0.9152546842945992	0.2986616562997497	1.1064063673831217	0.5065152457389276	0.6927826417591856	0.4357034282476704	0.5893024728771992	0.7243701966517965	0.6574528089821841	1.0608971348284026	0.8408978714474813	0.9907673410195122	0.8097030492184076	0.869188861460256	1.2962523055081951	0.5636877725300296	0.7250423203734746	1.3278228130607952	0.8228052169791018	1.0158536813791692	0.8369270814375933	0.5883153558838052	0.9087212415462648	0.5220938053789257	0.9806035806812613	0.250096949902451	1.1711180339556397	0.7307945565977993	0.6229368886119637	1.018431417067131	0.7174236159463598	0.8119598527631348	0.5705042429643576	1.1095448184391687
Column13	0.9474739269391329	0.9485912743430628	0.7454923523105011	0.8663535507493766	0.8444867996872978	0.6874763943860154	0.9318846140053081	0.634053270999232	0.8670768143214751	1.1023791470496995	1.0230806120913236	0.7197012714269464	1.0560116704140263	0.0	0.772165931029505	0.9831366646799347	0.5407959033936943	0.7851283526557526	0.5736563411739316	1.1674033493307008	0.5217644596863256	0.9303890741397385	1.1154765932718804	0.4275224901318324	1.1010746775451383	0.6321587750179872	0.737644607647953	0.4720682473862785	0.5701232747658747	0.5550454280984144	0.7785938178109737	0.594015153741682	0.9700374160193233	0.4968682839659201	0.5538395449541176	0.7915443602116193	0.6331064015004633	0.8878048083080142	0.8701158053668856	0.8933996258415393	1.0108760449391982	0.9164664684524731	0.8530884277370744	0.5021081026178077	0.934263297453552	0.590412865671491	0.8991959297831665	0.6087992029351563	0.7924001296173822	0.4718852004434556
Column14	0.8753185927172851	1.0101828056133642	0.867934042959482	1.0727632161485035	0.880944811023944	1.087902023551378	1.2542643372330697	1.1179827084989096	0.9438019336669228	1.1704374954740766	0.839265836114673	0.5100791305229917	1.0482035544447337	0.772165931029505	0.0	0.862784888283763	0.4871624824805524	1.2776357774277054	0.687631467154447	1.1941246185849663	0.4957044342350352	0.954637840640322	0.9497296785541388	0.8868453593951815	1.1514870168245157	0.9169990447080768	0.5176493311512104	0.6514432189153885	1.1443786608016537	0.5717421306779077	0.5711392139512019	0.9018611936260543	0.8290322912829936	0.43369267201974115	1.2125235373536083	0.9195256751875461	0.693828987077261	1.313316208113849	1.1009413384826041	0.8353185003724779	1.1102757284668958	0.9822367004085634	1.0411295152672038	0.5008045535548642	1.393513492171696	0.5529292991316743	0.5605397415970859	0.9364989556300133	0.7131221553025673	1.059979962316477
Column15	0.5455814293270529	0.49884107756742635	0.8834761838753893	0.489694495488304	0.39003827905261734	0.8500735169705977	0.6284702170222461	0.751189559952511	0.6783866102870608	0.5936851433249473	1.0053914950897929	0.4995001437648712	0.46307958483903067	0.9831366646799347	0.862784888283763	0.0	0.45059163128671087	0.6815388761600318	0.5241441245279429	0.4616593420975076	0.9247588917323791	0.28255901811837336	0.36833597272899765	0.6802186038828583	0.44299961933416554	0.7056592789019223	0.824822967756804	0.7377974576811596	0.5597608793677851	0.5942059424118789	0.9200099078126449	0.6942236027627402	0.77533653532615	0.8521238235238688	0.8805424658563131	0.4642381919883456	1.1516895316004017	0.6739227978902641	0.7654205861292538	0.4042415157762138	0.6251217447101376	0.36187966476831757	0.5372676938856955	0.5598892720502684	0.7055624000988054	0.8975755013574693	0.6040120318617577	0.7830905834217009	0.7409013994734491	0.8957120998183546
Column16	0.9178115917776672	0.7051384752532406	0.5636769943541986	0.8415582953679295	0.4968736128497444	0.854560174053179	1.050129539476754	1.0043956897764128	0.6935262882637476	0.7314575237330943	1.3373706190547188	0.3312520171339125	0.9152546842945992	0.5407959033936943	0.4871624824805524	0.45059163128671087	0.0	0.9670163278918398	0.5437776341180397	1.0357005492691664	0.7483877897158762	0.7323954523685443	0.7253595080101403	0.5871460913724291	0.6221158405982912	0.7038998391197662	0.8795727015437349	0.6997672056365726	0.7328699549061283	0.39237579877661344	0.9311268819368402	0.7821725116780897	0.8823319273741801	0.5709043268265422	1.1267077297409789	0.48245887018277167	0.7755637702124167	1.096977588086566	0.7737461499166775	0.43533208297499015	0.8273946409558117	0.6513515084789793	0.7539101311095362	0.603594515014584	1.1960996342222725	0.5775294827574098	0.8922452842091699	0.8293416337228772	0.571098587444115	0.7622505453243242
Column17	0.8478786134259286	0.8397420064958139	1.0051100962080748	1.0407094457599475	0.7168888674748382	0.762252852501985	0.284668908510865	0.9755413740364122	0.6697687122179534	0.854924721004593	0.8397590242175405	1.1232845518163688	0.2986616562997497	0.7851283526557526	1.2776357774277054	0.6815388761600318	0.9670163278918398	0.0	1.1397366799276705	0.8307422073471505	0.8397290704215358	0.3932853180697464	0.7736469460005128	0.473323251986128	0.5848890180312081	1.0670397203325588	0.9148109002793677	0.9827338326531185	0.539115330222023	1.1131143104721524	1.3351088942978797	0.6841592614559231	0.69154301643843	1.2061556754260356	0.8404089464164621	0.8145285055620406	0.9643525452038868	0.5489713927568821	0.968629073243687	0.7065940308687461	0.8967386363698617	0.5309131658658367	1.219458546268922	0.7362433092383218	0.7356095879550063	0.8935586760688119	0.9356630840794448	1.1700410990395032	0.5520430938523924	0.9250379548228702
Column18	0.5254694042768784	0.654737031889778	1.1539305782296316	0.3828012856077313	0.48798638438407915	0.8313877350297545	0.8523355975854369	0.31782476351727196	1.0027751842001016	0.6895709854681988	0.7526378559474936	0.4086245404390283	1.1064063673831217	0.5736563411739316	0.687631467154447	0.5241441245279429	0.5437776341180397	1.1397366799276705	0.0	0.8158800151222299	0.6135479536863377	0.7172538516903395	0.7304232656555373	0.5301870761242012	1.1212705180500138	0.5629498153410954	0.3794598312065288	0.5511948776121105	0.8159540078679183	0.4027999692084754	0.3735156302993915	0.6146131222556253	1.1430234585172654	0.41188647674716206	0.5986507442484035	0.67077946194671	0.9876578617131268	0.8756856099687669	0.7614133103471259	0.8053398609166248	0.8137215543084864	0.8545791813971769	0.4643295173766008	0.38615392449708463	0.7957022363532715	0.8190192586467803	0.4639854721030304	0.5484052121600347	0.9599184761952855	0.7087584123921159
Column19	0.9808811430949343	0.5107115360359726	1.0928763835574964	0.6525398695431569	0.7067100596104176	0.6106352264351345	0.7147352822002672	0.5952694972274757	0.5046595511379319	0.9845101544591907	0.812655640080257	0.981396338235862	0.5065152457389276	1.1674033493307008	1.1941246185849663	0.4616593420975076	1.0357005492691664	0.8307422073471505	0.8158800151222299	0.0	0.9334660492396911	0.6967995473314325	0.24525537688131804	0.890217090984452	0.7976284006339214	0.9662808747513778	0.8851195516906635	1.2335274824190465	0.5740439789191975	0.839963057544279	1.155655303440341	0.9695606724393677	0.836686488516194	1.1664619259819613	0.7072025360080556	1.021583895411743	1.0424294845390216	0.5150693771265882	0.5750398773269378	0.7199711993666847	0.9407117078418012	0.6615491037103047	0.8980613837305095	1.035459990291372	0.551837388037201	1.1242201259191615	0.8350721674506139	0.6964997353693193	1.0932447219324546	0.8453259568399997
Column20	0.6440716860708935	0.8085250532067338	1.0735094071157478	1.0438028289196382	0.8982514922056191	0.7692185481549445	0.8398891662506898	0.6396958053002584	0.9048568675520728	1.3964347327854247	0.5119785865619599	0.8224730419535652	0.6927826417591856	0.5217644596863256	0.4957044342350352	0.9247588917323791	0.7483877897158762	0.8397290704215358	0.6135479536863377	0.9334660492396911	0.0	0.9622938239527529	1.0245560478223845	0.6436174710066909	1.2426902332598846	0.997851498261761	0.3396466455293168	0.5745350156908962	1.0405406631776777	0.49697271639731777	0.6083627293729736	0.5682282982456166	0.8076271102651641	0.60635976774793	0.7130473896968192	0.9626718968888369	0.8332290520151522	0.8916926956238059	1.1150858500970333	0.6750928223283188	1.0887818458269187	0.6781209901166885	0.9886446172351865	0.5347455929703977	0.7303041619975339	0.6564307239678984	0.5572999027469685	0.5898921701254008	0.5440061361739262	0.9913411486115143
Column21	0.5719585268466646	0.7128446901253034	0.9781601918720271	0.668849826759571	0.5033571456337969	0.6943440132774653	0.3592203332771102	0.8620617107024283	0.6079824904622402	0.5827518032054395	0.8536891646723763	0.7196631769581838	0.4357034282476704	0.9303890741397385	0.954637840640322	0.28255901811837336	0.7323954523685443	0.3932853180697464	0.7172538516903395	0.6967995473314325	0.9622938239527529	0.0	0.4355946138135214	0.40117646742197377	0.49874074342422936	0.7004151056603336	0.8526926846565002	0.7334297829071912	0.42938940247475277	0.8315619139098833	0.9200919542857432	0.5146978567018534	0.7241800859532439	0.8090990471281092	0.6712645939767522	0.5907580886912962	0.9715172376798278	0.5626829285931498	0.7044924722896312	0.6225620043667843	0.644317369453967	0.4187138309751226	0.7730574518477898	0.4943313089520518	0.7670617921562964	0.8233918456707052	0.5949669265440864	1.0319810662192341	0.5458616287547355	0.7478181104826038
Column22	0.9054895465700825	0.47086562961337264	1.0980561811112857	0.6974790722131006	0.47559839674326265	0.5153526463068678	0.5991231182133137	0.7438642447830679	0.2656791729692948	0.7158657317059745	0.9010834672476948	0.6758516886163143	0.5893024728771992	1.1154765932718804	0.9497296785541388	0.36833597272899765	0.7253595080101403	0.7736469460005128	0.7304232656555373	0.24525537688131804	1.0245560478223845	0.4355946138135214	0.0	0.6814784557758884	0.6339506195148447	0.8635859220897122	0.8869902716809941	1.3049271240942562	0.3846852722435361	0.7518275762150374	1.2222763314167402	1.022441166847429	0.8332536946215228	1.0111864605480254	0.8791096344826105	0.7652157095411507	0.8739615502133649	0.5281985001687504	0.5764622567179698	0.7537696852587186	1.1075887662407051	0.7368490238910643	0.8821683639608066	0.9166805604908782	0.7987977458411468	0.8976323892812185	0.9141164359275343	0.920154987905109	0.8735772772562775	0.660238426484036
Column23	0.7138567820749346	0.8872061063213758	0.9630805117437015	0.8241166134591645	0.3910325225221478	0.44224148066355773	0.3763431845875902	0.6338131417523136	0.6512188024105706	0.8661868184406843	0.7453726637552572	0.799033793533334	0.7243701966517965	0.4275224901318324	0.8868453593951815	0.6802186038828583	0.5871460913724291	0.473323251986128	0.5301870761242012	0.890217090984452	0.6436174710066909	0.40117646742197377	0.6814784557758884	0.0	0.6767971678072241	0.7311718348627523	0.6758302491281992	0.693646217612077	0.4622721987238153	0.5455026462247529	0.8377187362886584	0.5365563001972115	0.8234169891019033	0.5199921760457149	0.5345572278350655	0.7716366399484049	0.8220889345747873	0.5354221972866666	0.680225704564031	0.7560180248506689	0.9072177403183269	0.6868549734041842	0.9604555735507252	0.47568861365761284	0.9154275350385266	0.47476184412500355	0.7913733602432262	0.8910519466530312	0.43684097811084477	0.43876907353129524
Column24	0.7000834641986573	1.0720057550677802	0.6970061817566104	0.9677302284503219	0.5410082475760467	0.8362156281482842	0.5980155251722243	1.3117440482797675	0.8589013744187552	0.8249044331333432	1.146368454252817	1.119589463936211	0.6574528089821841	1.1010746775451383	1.1514870168245157	0.44299961933416554	0.6221158405982912	0.5848890180312081	1.1212705180500138	0.7976284006339214	1.2426902332598846	0.49874074342422936	0.6339506195148447	0.6767971678072241	0.0	0.98941756868476	1.3919821559724033	0.8917287640090944	0.6040220599501884	0.9574379246274742	1.27380798819966	0.9527855485781148	0.4777247237870985	0.9956081226583434	1.0830265745089807	0.5881039703347112	1.4040031973542866	0.6791120056021013	0.993776068073418	0.49585929350993974	0.7487455497657127	0.5559709039722784	0.7536302679292654	1.0565532313476818	0.918088900252327	0.637556638134755	1.2806428833517647	1.2691848744416447	0.4787077671269555	0.9151238215324672
Column25	0.8604553533294209	0.7120018165772009	0.47764132858969777	0.26942336133381295	0.5749553003719281	1.0102554840623899	0.8133987136270121	0.5966275421647189	0.8252794327721414	0.596378773658579	1.2402664651447257	0.6053642320780387	1.0608971348284026	0.6321587750179872	0.9169990447080768	0.7056592789019223	0.7038998391197662	1.0670397203325588	0.5629498153410954	0.9662808747513778	0.997851498261761	0.7004151056603336	0.8635859220897122	0.7311718348627523	0.98941756868476	0.0	0.8887943430078536	0.5588958303255747	0.6444025115542835	0.8269225486377126	0.7065437429936636	0.4710608157533497	0.9895583723905566	0.7369319852157983	0.49765591971818646	1.0245723464216903	0.6591027430547611	0.6447120161684183	0.5336637198334152	0.8121141963968534	0.8484168203275304	0.9268688144002001	0.42568356235544746	0.5164180070401134	1.2288909840356612	0.6574739469571106	0.5712513479690534	0.6219015908471542	1.0748385180368352	0.36229713217514237
Column26	0.6568170974052316	0.6259237624498944	1.2547815862657257	0.7413784001464618	0.6038390914184175	0.8683520552356503	0.7415404857600227	0.514551037143723	0.9679725194095302	1.0443029876869336	0.3221509518380946	0.6653329969965699	0.8408978714474813	0.737644607647953	0.5176493311512104	0.824822967756804	0.8795727015437349	0.9148109002793677	0.3794598312065288	0.8851195516906635	0.3396466455293168	0.8526926846565002	0.8869902716809941	0.6758302491281992	1.3919821559724033	0.8887943430078536	0.0	0.7099970297981336	1.134294938094759	0.7517602404675192	0.390197042975023	0.5823959654361468	0.8724325957079382	0.5829237576600195	0.7765494346946616	0.9654539239358965	0.8595585425407367	0.8125555157035056	0.8951291724785513	0.8003462403029605	1.0851974831370435	1.014311181066088	0.9317002762189952	0.33953375931863594	0.8753222712585852	0.701207485585278	0.2914328580563078	0.6520972559509067	0.7589474848781312	0.9776720805096217
Column27	0.4270035966993624	1.1370232611126798	0.7282231079734345	0.6506810793594061	0.8219632920687401	1.0033554516258398	0.9121197228384873	0.82517761792647	1.3507160546861978	1.0867504766364982	0.879299466657531	0.8369426967744693	0.9907673410195122	0.4720682473862785	0.6514432189153885	0.7377974576811596	0.6997672056365726	0.9827338326531185	0.5511948776121105	1.2335274824190465	0.5745350156908962	0.7334297829071912	1.3049271240942562	0.693646217612077	0.8917287640090944	0.5588958303255747	0.7099970297981336	0.0	0.9590039538092938	0.6659335857156194	0.3024021587012281	0.3755440603854605	0.7295166677995938	0.32679311747358086	0.6114318243395368	0.7178600923246172	1.0962247669446852	0.9471678288202305	1.0117756468772932	0.6575880128831685	0.5363401571032346	0.627955173490342	0.4500170576776168	0.4277253504735389	0.8121264035746791	0.6100463126707445	0.5548214131997566	0.6124669831463457	0.6661720835048671	0.8344093932109671
Column28	0.952263921495334	0.8113574311926668	0.8570693936847827	0.6635739732990278	0.6532110136902882	0.49803388323960696	0.46890955098756604	0.7978745307424921	0.3985530693010083	0.6712116223436148	1.1349247240109048	0.7235053319634456	0.8097030492184076	0.5701232747658747	1.1443786608016537	0.5597608793677851	0.7328699549061283	0.539115330222023	0.8159540078679183	0.5740439789191975	1.0405406631776777	0.42938940247475277	0.3846852722435361	0.4622721987238153	0.6040220599501884	0.6444025115542835	1.134294938094759	0.9590039538092938	0.0	0.7752408661512022	1.1975224333772154	0.9378588230154776	0.7835007804917979	0.7889909898552856	0.6336554502070022	0.5818033992195228	0.8827553444254418	0.4510050398566736	0.6464298093984129	0.8842161479272899	0.9106344035379527	0.8102996897308036	0.8182098806586182	0.8247417292693663	0.8358688828530321	0.7668996401848127	1.0392679964893987	0.9914222830444063	0.9181822163189092	0.3075073838786664
Column29	0.691730515254623	0.6229690014881673	1.0673787843751477	0.7813486229398163	0.647083859787714	0.6658231025623654	0.9961101402185846	0.49526011732624686	0.8114765593693999	0.9756604633563789	1.036073335196668	0.4174534147306195	0.869188861460256	0.5550454280984144	0.5717421306779077	0.5942059424118789	0.39237579877661344	1.1131143104721524	0.4027999692084754	0.839963057544279	0.49697271639731777	0.8315619139098833	0.7518275762150374	0.5455026462247529	0.9574379246274742	0.8269225486377126	0.7517602404675192	0.6659335857156194	0.7752408661512022	0.0	0.7725182543072028	0.787202567694017	1.1842928677773399	0.48354647383064353	0.8589098257768311	0.7252019052206753	0.7783783461519849	1.0034112382403908	0.852323273850512	0.8541526446993124	0.8807846619712816	0.6199717643148501	0.7499524756008705	0.6597400958673325	0.8783037319446308	0.862936197659291	0.7118173489876414	0.5129210580228941	0.7663157179597606	0.6736212090067456
