	Sample 0	Sample 1	Sample 2	Sample 3	Sample 4	Sample 5	Sample 6	Sample 7	Sample 8	Sample 9	Sample 10	Sample 11	Sample 12	Sample 13	Sample 14	Sample 15	Sample 16	Sample 17	Sample 18	Sample 19	Sample 20	Sample 21	Sample 22	Sample 23	Sample 24	Sample 25	Sample 26	Sample 27	Sample 28	Sample 29	Sample 30	Sample 31	Sample 32	Sample 33	Sample 34	Sample 35	Sample 36	Sample 37	Sample 38	Sample 39	Sample 40	Sample 41	Sample 42	Sample 43	Sample 44	Sample 45	Sample 46	Sample 47	Sample 48	Sample 49	Sample 50	Sample 51	Sample 52	Sample 53	Sample 54	Sample 55	Sample 56	Sample 57	Sample 58	Sample 59	Sample 60	Sample 61	Sample 62	Sample 63	Sample 64	Sample 65	Sample 66	Sample 67	Sample 68	Sample 69	Sample 70	Sample 71	Sample 72	Sample 73	Sample 74	Sample 75	Sample 76	Sample 77	Sample 78	Sample 79
Sample 10	0.678921923299364	0.7262422706416126	0.42432707503660416	0.18497347056549687	0.4521112449203765	0.6812210180751933	0.717848487304114	0.3396667880119301	0.7111230398945295	0.6955963546133589	0.0	0.5632789248233488	0.613654249306956	0.45353556727470756	0.6123980547926885	0.5516971228733663	0.535497289588437	0.776888619675456	0.17247925714611412	0.2541518684551559	0.473358250689098	0.5420882402570046	0.1974388871515127	0.34567873189541126	0.27462957784765657	0.5209855265599158	0.5990127810158258	0.08760801029754084	0.1312189263332705	0.3052835702925656	0.4846788929899326	0.6414660733008594	0.3598764286295422	0.6693076957588076	0.40849667570627307	0.6292146227097389	0.3686964049977579	0.24512932766946208	0.4336738897732661	0.21719712135797456	0.453366394997197	0.5579025006696863	0.5029511904444686	0.5476966281517559	0.9361337358048536	0.5378921466109312	0.7923393181469981	0.6544862386864936	0.7414164666116302	0.5685169674826288	0.8396876724824978	0.3586937733630275	0.5772431173811591	1.0009152796731227	0.9462165591057539	0.8435114713250748	0.8690382554864994	0.5148244246430728	0.7069346347755652	0.621541283913633	0.47928006179735216	0.24591301904331722	0.6133947768769041	0.3064042798862152	0.5067121947900565	0.25623305973118526	0.5667452580661708	0.726693726287282	0.5743460908004776	0.40104815614650097	0.7258256694618637	0.5021827588799652	0.7233178892700424	0.3591422752150013	1.1177345534219951	0.530515548496888	0.5957171269544377	0.44733601149643226	0.6917032285930322	0.7341613722673466
Sample 11	0.12775468337425036	0.8399183185116061	0.5930122105972464	0.5926845308335703	0.6042153654366929	0.7097587898642882	0.7563474520566695	0.22814680072448115	0.5713011701850322	0.8446790488446915	0.5632789248233488	0.0	0.3096462783798534	0.8886573178457616	0.894656801940974	0.8011533927102426	0.04691900766174226	0.6369323095647542	0.5291858706577399	0.8070846619212225	0.4029221662636626	0.9055269985444199	0.5162139193315802	0.7621048410069261	0.5638394648986694	0.42871218658269283	0.5689418029719893	0.5293072135103715	0.6025527858889813	0.5229458988476824	0.7008214170995504	0.584394447006628	0.42047721590369636	0.720361929734789	0.6930961365008883	0.932412037339458	0.6114971092633534	0.7461267656898319	0.19430609792117784	0.6102491546761342	0.5582630134269073	0.4800989536977617	0.1474163440288696	0.6066324702105936	1.0832581936586527	0.3017078815704343	0.35545870548956243	0.8617207931939025	0.4582905434426436	0.48402747699173315	0.5274793121043487	0.6739213089336098	0.5480530795026405	0.6802980775958293	1.1881152257247931	0.9573622619772505	0.3622567642548848	0.8976694346006678	0.5773874650302632	0.3866146293247646	0.7046878531256157	0.46124085932080716	0.42157800527130646	0.3785925931858574	0.387847039650161	0.7805851135980219	0.4877164289167164	0.7855893137017351	0.11878039751124168	0.7458481899895106	0.6554792065110419	0.9259425995190453	0.5679492811637914	0.7391659087841569	0.6899828236523082	0.8626493939974836	0.22401695399687852	0.8688764544110258	0.4486395877310832	0.5108508942262553
Sample 12	0.29367305077980266	0.5763353391755541	0.41707075577499814	0.5597394474349402	0.4112880849876028	0.43481066006621377	0.4909309907868014	0.3407631266880192	0.26578924927727005	0.5952622954566699	0.613654249306956	0.3096462783798534	0.0	0.7721843521371531	0.6962681097726614	0.6048002311911777	0.27125820647817167	0.3310846475865962	0.49352367495891214	0.8102902832323466	0.22187101180408692	0.7471214511974434	0.4693085910804277	0.6652411561180559	0.46708756861610473	0.19420167158892143	0.2978282558173288	0.5520780087291839	0.5859244722758229	0.4158060257456682	0.508229116199552	0.30751322484474214	0.29661046813197944	0.45564721366435895	0.5379484954484114	0.7419453391917252	0.4741122625687427	0.7028843257964472	0.4346640248901651	0.5462212675951689	0.37540901916690733	0.21998171082789628	0.24629731434709937	0.36812712517415647	0.8179313045387037	0.07858583087209396	0.19914955364453754	0.6465861416409041	0.15904144216726418	0.21565716848733676	0.2513288733727813	0.541197666645175	0.28409078425889467	0.4131002999631861	0.9462181836495572	0.6849530686545041	0.31272911997351044	0.7496563394103923	0.2758224275953971	0.08226207207131753	0.516607436079604	0.4103002268964811	0.1245622600422213	0.5681763480921581	0.16134545404020414	0.7481051434768426	0.22114413859425	0.514908771315172	0.19172164939426495	0.620198663954414	0.3579887922640951	0.8000409324494404	0.27325914512752625	0.6243406991657385	0.5040949990421705	0.6920701661880851	0.09874457776844398	0.7502825150801694	0.14073505210571158	0.2247707736041824
Sample 13	0.9730745588704586	0.48893180588600954	0.367901716253249	0.3344395474758229	0.37831830205270167	0.5432464126092504	0.5584959086641165	0.678962094834269	0.6998789966331662	0.43782244355288963	0.45353556727470756	0.8886573178457616	0.7721843521371531	0.0	0.260998453432931	0.27712739273538595	0.846714496930294	0.7347898110597539	0.37211497868421445	0.32377262427187664	0.5820940324630508	0.13840434429789825	0.3809081260639779	0.14689627663695207	0.32618816792749555	0.5972400544548647	0.5644370231204939	0.4269544258034416	0.34043522273489785	0.3770906484447462	0.30602520460871546	0.6020957916428804	0.49123930523619036	0.5186855595767585	0.24110314802008984	0.25519021396724334	0.318231503759722	0.21865962556418647	0.8222740764963382	0.29126195243271225	0.434188916641152	0.5918740241646875	0.7939771065217522	0.4723518670921723	0.6092034537294632	0.7035714981217552	0.9661918360579909	0.37620509615937464	0.8234157443390897	0.5999750928026812	0.9069757305296201	0.23119667932938426	0.5567206567494496	1.0316695648489422	0.5484588622261457	0.5625485644621724	1.0832320695522553	0.09780068559020891	0.6886567348025044	0.7298898903273369	0.2959439778947599	0.44573890547212075	0.6952685721158128	0.741207863158096	0.618348926730398	0.24153931603164955	0.5950081628302514	0.5395973973648623	0.8427393551488523	0.20167491618943834	0.6502743904675734	0.07263498480423616	0.7192714694155051	0.158415504950429	1.2177997106789533	0.16720139290327313	0.8060192223632329	0.05549461232748653	0.7669493784857109	0.7784238901521059
Sample 14	0.9514897878421775	0.2581029637463451	0.30193456039226135	0.45116138472961104	0.2949164300867114	0.3461767444427308	0.3427177749882474	0.7249520601609739	0.5447297321364848	0.19587333620820732	0.6123980547926885	0.894656801940974	0.6962681097726614	0.260998453432931	0.0	0.09673697490529089	0.848424553625237	0.5545309293694514	0.4704765650811224	0.55552392704857	0.5172645559158905	0.13181977885776097	0.4661012769373553	0.293173781015771	0.3757369169689683	0.5093554513615516	0.42598213013404235	0.556230679329238	0.4916736133260099	0.3927120471607344	0.19713377032912713	0.4445420590797453	0.4751655303930552	0.31594641935330176	0.2214853186839275	0.06219197624647951	0.303251311367659	0.42433090351349206	0.8836271465715834	0.4082824836839374	0.3521648108659052	0.4817944268727901	0.797848521435528	0.3339098505218996	0.3527792889321011	0.6453255962529839	0.8721728852127788	0.15186198247551827	0.697688994116111	0.4884629093321585	0.7615939301022385	0.26315604612534393	0.4263589615327556	0.8600421542087094	0.3352859286732903	0.30541974147702405	1.0034271428057584	0.16555174060232297	0.5279523955048029	0.6344260947519662	0.19052511505288156	0.50603035064611	0.5901930176047139	0.8567749571955748	0.5525694192275498	0.4704198533630033	0.48237093037412376	0.3128370948666286	0.8190097656339689	0.23961642769407293	0.4672503160063406	0.23803421072548892	0.5585871515550784	0.2582155939672371	1.0686111392279702	0.10423512861745768	0.7519217477346367	0.2418873816843162	0.6449316438351737	0.6344007448269464
Sample 15	0.8577666400488991	0.23747012224080372	0.20830242151603032	0.3851175323424733	0.20479574207912798	0.2837640590038143	0.2837403973524262	0.6370136323995355	0.46872962650480615	0.17590920182003913	0.5516971228733663	0.8011533927102426	0.6048002311911777	0.27712739273538595	0.09673697490529089	0.0	0.7548747829865764	0.48387028221346573	0.3992062193811736	0.5300326851993088	0.4210214728335447	0.17266133686651605	0.393317634896905	0.25979472377528745	0.2987690310465406	0.4156487636431609	0.345083650581747	0.4880143718261295	0.43561542412030124	0.30592780890290233	0.11230429519028191	0.36181367167287554	0.38289531847197156	0.2504548209272312	0.150179413583014	0.137611273758341	0.2158397127237148	0.3918195014689039	0.7969542789467341	0.34907454502515917	0.25543419498439873	0.3915565789421573	0.7081943855849303	0.246035254252451	0.3865392037304898	0.553429836343643	0.7816217365064843	0.13111633381267587	0.6132895696436742	0.40056135167531887	0.6801712211525156	0.19763240126819254	0.34117909643483524	0.7891546208910077	0.4101666032279927	0.31369058601129196	0.9125884864693469	0.19771413098678936	0.4500471700970118	0.5457342526976056	0.10225454114570579	0.4298911191778114	0.5015798311237889	0.7806232543441235	0.4632828260019671	0.4474078737812702	0.394078815336296	0.26504050360081716	0.7250898575598196	0.18819655318901451	0.3992015424508245	0.2664705352397661	0.4778500773956577	0.21562246167320973	0.9914094578721548	0.13033253173872372	0.6574959659059917	0.2491168754009506	0.5589200394006283	0.5492795097401874
Sample 16	0.1458435510583649	0.7933937136472665	0.54678954080778	0.5554978753743356	0.5576091059645537	0.6638902985292039	0.7110626997033042	0.19808334271251996	0.5295979463659256	0.7978424736987793	0.535497289588437	0.04691900766174226	0.27125820647817167	0.846714496930294	0.848424553625237	0.7548747829865764	0.0	0.5961961828529123	0.49096494616645553	0.7758903805630387	0.3571490869934445	0.8609880941202086	0.47696177399161266	0.7209143838865705	0.5211640456328981	0.382727172524016	0.5232602747120244	0.49720157179876173	0.5674598359639488	0.4791812308106236	0.6544329854468838	0.5396462162813267	0.3747696971038222	0.6742522402055666	0.6480373469546887	0.8865602419942811	0.5669622933053029	0.7094767665714172	0.19875107293957242	0.57076260401069	0.5122319111467011	0.4343887960525035	0.11774703258347431	0.559863534331445	1.0370508799780997	0.25775864289383327	0.3388241846289257	0.8156000345874163	0.42391815328417876	0.43857476674248264	0.49789696855517007	0.6299160442224524	0.5020598838104043	0.6546092056421863	1.1413157205981819	0.91109697921755	0.36303291047286657	0.8536901005282547	0.5351738186408447	0.34595101725277894	0.658419757626743	0.421507942719618	0.37915905505630926	0.3737226397398023	0.34225835674678734	0.7455698172211604	0.4421495826367173	0.739672496536154	0.086706550158631	0.7027494146614598	0.6118911627602766	0.8834190839109393	0.5271499365932328	0.6965703480842771	0.678812825859825	0.8174489061235691	0.1879526210151755	0.8266412006632012	0.41045013178715617	0.4734139710582464
Sample 17	0.6175129671875322	0.34820995657100107	0.39881388950579777	0.654705701565411	0.3749105146526037	0.21131322779243275	0.25337124403673605	0.6145137320476712	0.08936176895242466	0.38473005500376556	0.776888619675456	0.6369323095647542	0.3310846475865962	0.7347898110597539	0.5545309293694514	0.48387028221346573	0.5961961828529123	0.0	0.6130527130556993	0.895358144173111	0.3358727813918864	0.6550192727571479	0.5891100419078592	0.666800958695158	0.5324758111418229	0.2721342020249005	0.19221471927070424	0.7024007016910979	0.7000957443133956	0.4870142186049891	0.4289311393005978	0.14980846514823373	0.4207522045291811	0.24185250417333753	0.5042518910559906	0.6008405736196927	0.47953406404283366	0.7598889063381216	0.7429533391708403	0.6247005207191163	0.361922593519755	0.22223435051400295	0.5628629829254085	0.2685869886672036	0.5425899587778	0.35050469027835296	0.4126403215360756	0.4755388114472946	0.2151238264238768	0.21383668308154796	0.23114326937656535	0.5370846729831373	0.20496072679964703	0.3061632592654813	0.7044315164278653	0.4145512724914303	0.5454926319546468	0.6734994125773662	0.07210382262451821	0.2570666672910523	0.4394172122896694	0.5557341124016457	0.22200595922981123	0.8388266266299934	0.31299272779169596	0.8137185465858906	0.2136082870194135	0.2673719287688128	0.5207215412950077	0.5924010976012303	0.09230048684223123	0.7419632088855769	0.09350284812844536	0.6156902088342763	0.5190203942265538	0.5974100225195834	0.4164830035897824	0.7101184046596442	0.19527426335765777	0.16385011166618793
Sample 18	0.6269721026413783	0.5574779527102801	0.25414892342436624	0.10739059374314759	0.2799719865386819	0.5088997670746266	0.5498253751349355	0.31018195512334634	0.549953806760405	0.5300272335116686	0.17247925714611412	0.5291858706577399	0.49352367495891214	0.37211497868421445	0.4704765650811224	0.3992062193811736	0.49096494616645553	0.6130527130556993	0.0	0.31896567158498307	0.332116997608951	0.4267594616621221	0.03676392911216659	0.2525192749099669	0.10543451991275211	0.3706536792006809	0.43131585073988093	0.11160701268246186	0.09851173417975766	0.13953668478616119	0.31996308151194786	0.4758932610176492	0.2103726144136592	0.4982278592923231	0.2532172260760404	0.49640671705939515	0.2096872758207865	0.2225947068082591	0.45110163098751	0.09104948501479546	0.28993323772250884	0.3993531195026277	0.44583393921364184	0.3764750214467666	0.7776163616057125	0.41651860739191704	0.684946482567523	0.5033580285590376	0.6015463116807148	0.40957226376039185	0.6991482324261936	0.20798218761750567	0.4104834239760842	0.8545868998390268	0.8047354690255637	0.6772629162159454	0.7800911246921967	0.4063385697810207	0.5447897933232121	0.484552004076555	0.3163026427304052	0.11968042751214811	0.46837682774777195	0.38940680511698367	0.3645983935688104	0.2633901594774258	0.4071540116607182	0.5561206351689199	0.5043641510890854	0.2791614406900843	0.5569948640487588	0.41771876166017025	0.5654141824467968	0.24084611128205857	0.9915808279287048	0.400000697939199	0.49718633743401036	0.35916135539774535	0.5483043367558406	0.5868923067577198
Sample 19	0.9193872029464142	0.7480139312357341	0.4986943079519863	0.26044105765860515	0.5273281582368374	0.7493657429773116	0.7669950046596087	0.5836325498161649	0.8431915354213224	0.700919994801001	0.2541518684551559	0.8070846619212225	0.8102902832323466	0.32377262427187664	0.55552392704857	0.5300326851993088	0.7758903805630387	0.895358144173111	0.31896567158498307	0.0	0.630562812235424	0.44341662307626756	0.34831242004884133	0.2710625175914684	0.3681421002643254	0.6736271051117083	0.7131213448787026	0.2791556901801503	0.23919767585954213	0.41744756057899146	0.5106417026300717	0.7501946800331704	0.5206160597112621	0.7261833525953543	0.4215488999861954	0.5510433372562574	0.422362015385105	0.14386573332277586	0.6873764827646044	0.29015479602295796	0.5439172014073298	0.696897678527218	0.7422462614954269	0.6331127148844179	0.9015447488510117	0.7342173270390024	0.9983640884102175	0.6267465961192599	0.9136368359481859	0.7094207169106447	1.0071531110754985	0.3761464130143107	0.6946699333068194	1.160164600994322	0.8614404679712055	0.842239858525152	1.091365410438535	0.4106689399445664	0.832923171071215	0.7998304287097072	0.4998541535873095	0.4249934489115239	0.7792275972812791	0.5516339060081047	0.6804264218996384	0.13559367115416812	0.7055876174433825	0.7683918884892044	0.8053641750635943	0.35951472932766254	0.8276086620752557	0.361550056216262	0.85216139307672	0.3166639064428349	1.3067723993362146	0.4644307073351105	0.8070855285798227	0.32530998131650757	0.8583622225412995	0.8830369797490883
Sample 20	0.4485130464816093	0.4618160135320053	0.22656246659293128	0.3714331803513719	0.23983419398065442	0.3353838349033401	0.3639262168642534	0.31478064064800804	0.2837375345395957	0.4546651998918617	0.473358250689098	0.4029221662636626	0.22187101180408692	0.5820940324630508	0.5172645559158905	0.4210214728335447	0.3571490869934445	0.3358727813918864	0.332116997608951	0.630562812235424	0.0	0.5544041227057904	0.31606103077019027	0.464535598077714	0.2863165000620435	0.07306234062086801	0.2216196114101492	0.39534863042969604	0.4301448757933916	0.22304579591977763	0.33372045025496955	0.21861531368405246	0.12868775716083153	0.3311242091996978	0.3521952420129114	0.5540710398023385	0.2677786818173323	0.5173201345853227	0.4625572052629663	0.38079297325168016	0.1691339509142751	0.1297267389437719	0.34082241725666995	0.2195793912289262	0.6855258749387753	0.17361930612206927	0.3968634286048785	0.4634355809761966	0.3005754782256483	0.15448020892601536	0.38376373076398496	0.3546686667741637	0.1899343500870396	0.5469029712744521	0.7915559506866673	0.5697234765096073	0.5186756418743916	0.5589826421666164	0.2669136634717559	0.20417864710052705	0.3359156078046861	0.2923590430543064	0.17865067691477307	0.533746317459084	0.14824656909930173	0.5775694757061547	0.15081189831813532	0.397037918492875	0.3181174656051121	0.41089275449032076	0.31861540606426025	0.6016808210833922	0.2626248959624731	0.42774245191380506	0.6859516997038579	0.5106454956975577	0.24507546397298063	0.5523366224753393	0.24622749704663163	0.26275741695961186
Sample 21	0.977576216160098	0.38219278993060957	0.33183133659393727	0.3908191293189819	0.3371638701763708	0.45304465307586556	0.4524000355121369	0.7143269400892717	0.6344004188023539	0.3226444377375761	0.5420882402570046	0.9055269985444199	0.7471214511974434	0.13840434429789825	0.13181977885776097	0.17266133686651605	0.8609880941202086	0.6550192727571479	0.4267594616621221	0.44341662307626756	0.5544041227057904	0.0	0.43033996360051296	0.20291644253427757	0.35096869976823436	0.5606277600651839	0.5051323924148419	0.4969026504725374	0.42479784870773096	0.38390949934293617	0.24547304647883675	0.530095267378366	0.4887181906606832	0.42249622839167084	0.2171599487462243	0.11682296809365772	0.300127978852075	0.32464627402576524	0.8681161018146047	0.3551245001385309	0.390125569173169	0.545115336200944	0.8118318336546327	0.40743428771382295	0.47289525577971014	0.6869055260970279	0.9328193585394646	0.2501751353696316	0.7736395142501765	0.5540112136581958	0.8465245686732308	0.23644578757439796	0.5001953183437413	0.9593925974959125	0.42026555252121156	0.4371187138493646	1.0589553374755705	0.04319312211406472	0.6184985214141119	0.694903214042493	0.23404547351299745	0.4867097373206148	0.6542302685535224	0.8140726762569237	0.5974539776049128	0.36664236734549455	0.5480675799197086	0.4314131588659763	0.8444587358838782	0.18614952488019565	0.5690565271809227	0.10627634835108406	0.647119686818331	0.18839701872463033	1.1585005127830905	0.07691140261288187	0.7908784458661496	0.11885952289119742	0.7180308049882527	0.7148995960377725
Sample 22	0.6097326785941292	0.5386691925816749	0.24006272906248163	0.14097183083744577	0.26104387930153755	0.4877493283478714	0.5356713944453965	0.2995176355410572	0.5233881808623635	0.5155667001933658	0.1974388871515127	0.5162139193315802	0.4693085910804277	0.3809081260639779	0.4661012769373553	0.393317634896905	0.47696177399161266	0.5891100419078592	0.03676392911216659	0.34831242004884133	0.31606103077019027	0.43033996360051296	0.0	0.26791555820299734	0.0970462774155265	0.34927917872644576	0.4055716625351216	0.14269887432287748	0.1185601111297313	0.13121522718800058	0.30675053767565014	0.45526009830524006	0.19007085929184753	0.4807077803911618	0.24591520184212987	0.4962556902834953	0.20791146151592185	0.24674679235325245	0.44307483016042426	0.09412298073710154	0.2789668614366839	0.37592260903525104	0.4249741926276573	0.3567369896339921	0.7677914942860742	0.3916671678636456	0.6629055255970421	0.499997088939618	0.5758232291261026	0.38402513339631794	0.6750536542552239	0.20355545373029765	0.38602777032155383	0.8285620850425045	0.7993473413321001	0.6619749276808032	0.7581574259255881	0.4103998080007788	0.5206544006206493	0.45828137866621377	0.3052760092528044	0.08615012541208543	0.4428456593079399	0.3908903493429829	0.33629322968054925	0.28202787685120995	0.38211979894974507	0.5394367710854753	0.48635679800666004	0.28973341060313756	0.5328747723822085	0.4283964211403764	0.544224353490338	0.2489944043769184	0.9659087082129278	0.39728299793362715	0.4776579130948296	0.3701314575587073	0.5231234433665108	0.5664292354368052
Sample 23	0.8513465962842544	0.48539073481516043	0.2740746972176781	0.19673626102825717	0.2997800088489855	0.49832137729165993	0.5077707225711011	0.5550760129105986	0.6280309645488481	0.43299270397459416	0.34567873189541126	0.7621048410069261	0.6652411561180559	0.14689627663695207	0.293173781015771	0.25979472377528745	0.7209143838865705	0.666800958695158	0.2525192749099669	0.2710625175914684	0.464535598077714	0.20291644253427757	0.26791555820299734	0.0	0.20990506697928707	0.49225155700497814	0.493422171062433	0.3015670624915676	0.24127084087133646	0.2535093255115913	0.2568530827370505	0.5230453960394008	0.3739868754949124	0.47002463349218687	0.17381140816264756	0.2948727500477881	0.2023793658890356	0.1390989514871779	0.7009017172372703	0.19173162548597467	0.3283754503094083	0.4985762434517615	0.6801308026212781	0.3985631282293609	0.63396726543046	0.595641653662913	0.856622275618421	0.3580337705665365	0.7314390296493621	0.5115970812981768	0.8160782063850412	0.14512645999498455	0.47824480319140306	0.9547450394100759	0.6140919119335839	0.5730635166472716	0.9715291382150157	0.18157189558465953	0.6130198217918428	0.6322999121617333	0.24293015463974751	0.34349081076295124	0.5995937397978485	0.6291720945258211	0.5207303596456172	0.21002466507094475	0.5061785558810857	0.5052943705397841	0.7213230644576019	0.09829670028392314	0.5913588508152691	0.17177455409271278	0.6349400200006906	0.05721437941418927	1.1286301893610384	0.2136758957185295	0.6876000090594	0.11481514948076649	0.6737563234626492	0.6830460541672365
Sample 24	0.6474333338902499	0.4539097353026215	0.1531190581804967	0.14439170549069327	0.17928984172137769	0.4103078623093304	0.4495894025582372	0.3636688363971339	0.47585554966925503	0.4249051584675431	0.27462957784765657	0.5638394648986694	0.46708756861610473	0.32618816792749555	0.3757369169689683	0.2987690310465406	0.5211640456328981	0.5324758111418229	0.10543451991275211	0.3681421002643254	0.2863165000620435	0.35096869976823436	0.0970462774155265	0.20990506697928707	0.0	0.3142095502800963	0.3485500646115266	0.20780029856991009	0.1754586619374134	0.06796215812417399	0.21558196396035514	0.3917092232070549	0.17369422394818687	0.3972597615571366	0.15537109837484062	0.4061326764772398	0.11416220090307873	0.24136840890879432	0.5175355463352002	0.10163397000912787	0.20242855783227814	0.3311556844995124	0.47308161276424854	0.2812353756025477	0.673204602744003	0.3935797536398015	0.6622082471947621	0.40299049990649627	0.5516641605188795	0.34188142291831297	0.6453809994165164	0.11805164257553333	0.3291618828339327	0.7936903075000498	0.7071987845921833	0.5720939205267074	0.7705241182734739	0.3372234082768994	0.4678100293541762	0.44203139889363285	0.21192115357417915	0.15064164329488763	0.4168510322015688	0.48240947037395987	0.3237086817977235	0.29468396043255096	0.3382400854612124	0.45314159560050926	0.5174483068684376	0.20731311299803015	0.46923345759473795	0.36440645513162023	0.4914479692869758	0.17804404042412858	0.948712462868403	0.31599377339882	0.48800473751210477	0.30758420585075236	0.4956635993329574	0.5251803252583118
Sample 25	0.45751248220999685	0.41991263557566233	0.23171479988721477	0.41896612473749245	0.23037120340801553	0.28572692706961295	0.3307343231975516	0.3550169346342102	0.21306776566797964	0.423493297822652	0.5209855265599158	0.42871218658269283	0.19420167158892143	0.5972400544548647	0.5093554513615516	0.4156487636431609	0.382727172524016	0.2721342020249005	0.3706536792006809	0.6736271051117083	0.07306234062086801	0.5606277600651839	0.34927917872644576	0.49225155700497814	0.3142095502800963	0.0	0.15914581566147032	0.44621576307853295	0.4660451754499571	0.2575820508060611	0.3251272066987916	0.1651947685465267	0.16207422398117508	0.29179130320670427	0.35892729367880316	0.551771058846214	0.29302811006673074	0.5528162182802981	0.49841234225828784	0.4081406746649268	0.1833929144396463	0.06118560674810162	0.35213738916080556	0.18683814666021456	0.6550825036469431	0.1542453796668808	0.3730985575516842	0.4567033781999135	0.24605147050125356	0.08324435004994189	0.3337511310039909	0.3687292198651936	0.13027336109538384	0.4904238460470793	0.7697857187286927	0.5302576730698402	0.5002846600464528	0.5667013741282486	0.20108996150445407	0.15227970293167498	0.33114082484063695	0.3155930066289375	0.11709555692710773	0.5769009329979665	0.10684144514573816	0.6083812505720045	0.08050932946481013	0.3571498283825345	0.3306254173894537	0.435988177154808	0.2550653286180254	0.617682139523104	0.2074977850892247	0.44931182578991824	0.6406739471500001	0.5095418482154818	0.24629261077987716	0.5707200008166663	0.1889730718041706	0.21730505685588386
Sample 26	0.5844958047675314	0.2789708208949957	0.22411328544587655	0.4802286935362163	0.19393249992415593	0.1459795807588321	0.23529931859807277	0.4843038720198249	0.13642610835327232	0.3013363031480305	0.5990127810158258	0.5689418029719893	0.2978282558173288	0.5644370231204939	0.42598213013404235	0.345083650581747	0.5232602747120244	0.19221471927070424	0.43131585073988093	0.7131213448787026	0.2216196114101492	0.5051323924148419	0.4055716625351216	0.493422171062433	0.3485500646115266	0.15914581566147032	0.0	0.5285349832879846	0.5135862538482078	0.3114445562204235	0.26266247403484294	0.09635357317802898	0.25787048176283284	0.17522064028010928	0.3281540398938295	0.47724407617433645	0.31038299735153274	0.5770058380635165	0.6289461931590192	0.43613641275498294	0.21002214380497894	0.10028652970125072	0.4709901465526412	0.10912148694103964	0.5339291421565459	0.27113977379429016	0.4594792923843942	0.3828908024604781	0.2755589504771806	0.08701693151061517	0.35182514511917706	0.355892731435624	0.033271762440363346	0.46901986817551344	0.6537290019546032	0.39487791845298953	0.5895526449688874	0.5156980738527505	0.13432314943398338	0.222268580220447	0.2752835264655468	0.37492610356910394	0.1780571807235397	0.6918304077530111	0.18823424239258427	0.6256518954597199	0.08462725680041973	0.23445152437479622	0.4645480320073169	0.43134674375569504	0.13032786128965448	0.5819780058316544	0.18491968585098956	0.44071442931704874	0.6570313172877843	0.4430617637055613	0.3781189457836178	0.5439555423666781	0.22507252254906804	0.24815909684180096
Sample 27	0.6409004629366026	0.6610720013317942	0.3501179401909426	0.11517397468348713	0.3821086938649407	0.6088918436342325	0.638966657787963	0.3080860494569755	0.6407250131807288	0.6286519482625135	0.08760801029754084	0.5293072135103715	0.5520780087291839	0.4269544258034416	0.556230679329238	0.4880143718261295	0.49720157179876173	0.7024007016910979	0.11160701268246186	0.2791556901801503	0.39534863042969604	0.4969026504725374	0.14269887432287748	0.3015670624915676	0.20780029856991009	0.44621576307853295	0.5285349832879846	0.0	0.12027100335927583	0.22771069768945829	0.41996842661062267	0.5639880577859792	0.2867670666796612	0.594071481166569	0.34836207480673503	0.5736751940601822	0.29267183725938073	0.23278630282861637	0.42690012683663964	0.17799704125981491	0.3719538621549177	0.48404465774391253	0.4700562114602019	0.47301728785067143	0.8679001546247125	0.4772324194158456	0.7323138712828051	0.5837261093909467	0.6742247049986866	0.49735604315278725	0.7695176683901626	0.30120852443898194	0.5047736105022387	0.9317342565076174	0.8891524679183535	0.7758900335383991	0.8177681794904433	0.47492452382268074	0.6329434150149225	0.5566039283894448	0.4135503195155257	0.20349550352221102	0.5447920322022898	0.33509789141164487	0.44390264342235897	0.27139913839849383	0.4948263715675124	0.6522686927143373	0.5278512613425173	0.3395636960479223	0.6527520491633989	0.46896752563002375	0.645866482876768	0.30931042379328394	1.0549371721101908	0.48340972272650606	0.5367343207248816	0.41200579843102936	0.6227229914941196	0.6576013331068802
